"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"gespielt","hast du je mit tom golf gespielt?","hast du je mit tom golf {{1::gespielt}}?","have you ever played golf with tom?","First 2 letters: ge...","244","0.4305169538632574",""
"stein","tom warf einen stein nach dem hund.","tom warf einen {{1::stein}} nach dem hund.","tom threw a rock at the dog.","First 2 letters: st...","146","0.48712273641851106",""
"wachsen","tom lässt sich einen bart wachsen, nicht wahr?","tom lässt sich einen bart {{1::wachsen}}, nicht wahr?","tom is growing a beard, isn't he?","First 2 letters: wa...","101","0.47624999999999995",""
"fahrer","tom ist ein waghalsiger fahrer, nicht wahr?","tom ist ein waghalsiger {{1::fahrer}}, nicht wahr?","tom is a reckless driver, isn't he?","First 2 letters: fa...","103","0.48697056712132086",""
"angesehen","o mein gott! tom hat mich angesehen!","o mein gott! tom hat mich {{1::angesehen}}!","oh my god! tom looked at me!","First 3 letters: ang...","113","0.42986008836524303",""
"welches","ich fragte tom, welches er bevorzugte.","ich fragte tom, {{1::welches}} er bevorzugte.","i asked tom which one he preferred.","First 2 letters: we...","424","0.5064935064935066",""
"welche","ich fragte tom, welche er bevorzugte.","ich fragte tom, {{1::welche}} er bevorzugte.","i asked tom which one he preferred.","First 2 letters: we...","911","0.5012135922330097",""
"welchen","ich fragte tom, welchen er bevorzugte.","ich fragte tom, {{1::welchen}} er bevorzugte.","i asked tom which one he preferred.","First 2 letters: we...","275","0.502212389380531",""
"bewusst","tom ist sich nicht bewusst, wie glücklich er ist.","tom ist sich nicht {{1::bewusst}}, wie glücklich er ist.","tom doesn't realize how lucky he is.","First 2 letters: be...","109","0.4901643990929705",""
"stellen","tom ist leicht zufrieden zu stellen, nicht wahr?","tom ist leicht zufrieden zu {{1::stellen}}, nicht wahr?","tom is easy to please, isn't he?","First 2 letters: st...","428","0.48184931506849316",""
"luft","tom ginge in die luft, wenn er das erführe.","tom ginge in die {{1::luft}}, wenn er das erführe.","tom would be furious if he knew.","First 1 letter: l...","264","0.43099859353023906",""
"weil","tom macht das, weil er muss.","tom macht das, {{1::weil}} er muss.","tom does that because he has to.","First 1 letter: w...","557","0.44862068965517243",""
"jeder","tom flirtet mit jeder frau, die er trifft.","tom flirtet mit {{1::jeder}} frau, die er trifft.","tom flirts with every woman he meets.","First 2 letters: je...","923","0.4761792452830189",""
"klar","tom wird klar, was er zu tun hat.","tom wird {{1::klar}}, was er zu tun hat.","tom realizes what he needs to do.","First 1 letter: k...","314","0.3926737967914439",""
"fuß","tom nahm den fuß vom gas.","tom nahm den {{1::fuß}} vom gas.","tom took his foot off the gas.","First 1 letter: f...","376","0.384",""
"anzug","tom erschien im anzug zum vorstellungsgespräch.","tom erschien im {{1::anzug}} zum vorstellungsgespräch.","tom wore a suit to the interview.","First 2 letters: an...","134","0.5013623978201636",""
"wüsste","tom tat so, als wüsste er die antwort nicht.","tom tat so, als {{1::wüsste}} er die antwort nicht.","tom pretended not to know the answer.","First 2 letters: wü...","184","0.4904661759551349",""
"passt","tom passt gut zu mir.","tom {{1::passt}} gut zu mir.","tom is a good match for me.","First 2 letters: pa...","262","0.44209205020920495",""
"rolle","tom spielte die rolle eines matrosen.","tom spielte die {{1::rolle}} eines matrosen.","tom acted the part of a sailor.","First 2 letters: ro...","117","0.5013020833333333",""
"vorstellen","tom kann sich nicht vorstellen, lehrer zu werden.","tom kann sich nicht {{1::vorstellen}}, lehrer zu werden.","tom can't picture himself as a teacher.","First 3 letters: vor...","185","0.5015822784810127",""
"leisten","tom kann sich nicht leisten, eine yacht zu kaufen.","tom kann sich nicht {{1::leisten}}, eine yacht zu kaufen.","tom can't afford to buy a yacht.","First 2 letters: le...","196","0.49052823315118393",""
"jeder","für tom ist jeder nur eine nummer.","für tom ist {{1::jeder}} nur eine nummer.","everyone is just a number to tom.","First 2 letters: je...","923","0.4868935309973046",""
