"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"straße","tom ging über die straße.","tom ging über die {{1::straße}}.","tom walked across the street.","First 2 letters: st...","772","0.44183150183150177",""
"straße","tom ist die straße entlanggegangen.","tom ist die {{1::straße}} entlanggegangen.","tom walked down the street.","First 2 letters: st...","772","0.4818315018315018",""
"geschäft","tom schließt das geschäft.","tom schließt das {{1::geschäft}}.","tom is closing the store.","First 2 letters: ge...","234","0.45187265917603",""
"bäume","tom schneidet die bäume.","tom schneidet die {{1::bäume}}.","tom is pruning the trees.","First 2 letters: bä...","196","0.4516393442622951",""
"dach","tom ist auf dem dach.","tom ist auf dem {{1::dach}}.","tom is on the roof.","First 1 letter: d...","177","0.3815432098765432",""
"einzige","tom ist der einzige tatverdächtige.","tom ist der {{1::einzige}} tatverdächtige.","tom is the only suspect.","First 2 letters: ei...","707","0.4824038461538461",""
"wahl","du hast die wahl, tom.","du hast die {{1::wahl}}, tom.","the choice is yours, tom.","First 1 letter: w...","273","0.42219298245614034",""
"gegenüber","tom wohnt gegenüber.","tom wohnt {{1::gegenüber}}.","tom lives across the street.","First 3 letters: geg...","302","0.46917922948073704",""
"regeln","tom bricht die regeln.","tom bricht die {{1::regeln}}.","tom is breaking the rules.","First 2 letters: re...","198","0.4516501650165017",""
"rechts","tom ist rechts.","tom ist {{1::rechts}}.","tom is on the right.","First 2 letters: re...","121","0.4679824561403509",""
"beste","tom ist der beste läufer.","tom ist der {{1::beste}} läufer.","tom is the best runner.","First 2 letters: be...","481","0.505",""
"offen","tom ist offen und treuherzig.","tom ist {{1::offen}} und treuherzig.","tom is open and trusting.","First 2 letters: of...","223","0.4817985611510791",""
"doch","dann frag doch tom.","dann frag {{1::doch}} tom.","just go and ask tom.","First 1 letter: d...","1905","0.4403556187766714",""
"frühling","tom pflanzt jeden frühling sonnenblumen.","tom pflanzt jeden {{1::frühling}} sonnenblumen.","tom plants sunflowers every spring.","First 2 letters: fr...","178","0.48154798761609907",""
"aufzuhören","ich bat tom aufzuhören.","ich bat tom {{1::aufzuhören}}.","i asked tom to stop.","First 3 letters: auf...","101","0.45125",""
"groß","tom ist groß und dünn.","tom ist {{1::groß}} und dünn.","tom is tall and thin.","First 1 letter: g...","771","0.4218382352941177",""
"dick","tom ist alt und dick.","tom ist alt und {{1::dick}}.","tom is old and fat.","First 1 letter: d...","153","0.38143678160919536",""
"seite","tom riss eine seite heraus.","tom riss eine {{1::seite}} heraus.","tom ripped the page out.","First 2 letters: se...","384","0.48427350427350424",""
"schluss","ich habe mit tom schluss gemacht.","ich habe mit tom {{1::schluss}} gemacht.","i broke up with tom.","First 2 letters: sc...","109","0.4679421768707483",""
"schluss","ich machte schluss mit tom.","ich machte {{1::schluss}} mit tom.","i broke up with tom.","First 2 letters: sc...","109","0.48127551020408166",""
"aufgegeben","ich hab tom aufgegeben.","ich hab tom {{1::aufgegeben}}.","i gave up on tom.","First 3 letters: auf...","105","0.45126262626262625",""
"aufhalten","wie kann ich tom aufhalten?","wie kann ich tom {{1::aufhalten}}?","how do i stop tom?","First 3 letters: auf...","140","0.44138504155124647",""
"aufgewachsen","ich bin mit tom aufgewachsen.","ich bin mit tom {{1::aufgewachsen}}.","i grew up with tom.","First 3 letters: auf...","147","0.4414124293785311",""
"sprich","geh und sprich mit tom!","geh und {{1::sprich}} mit tom!","go and talk to tom.","First 2 letters: sp...","156","0.48144927536231885",""
"sprecht","geht und sprecht mit tom!","geht und {{1::sprecht}} mit tom!","go and talk to tom.","First 2 letters: sp...","148","0.4814164305949009",""
"rede","geh und rede mit tom!","geh und {{1::rede}} mit tom!","go and talk to tom.","First 1 letter: r...","322","0.4227932960893855",""
"darum","ich werde gehen und tom darum bitten.","ich werde gehen und tom {{1::darum}} bitten.","i'll go and ask tom.","First 2 letters: da...","306","0.4597069597069597",""
"schätzen","ich hoffe, tom weiß das zu schätzen.","ich hoffe, tom weiß das zu {{1::schätzen}}.","i hope tom appreciates it.","First 2 letters: sc...","106","0.42983725135623874",""
"arbeite","ich arbeite gern mit tom zusammen.","ich {{1::arbeite}} gern mit tom zusammen.","i like working with tom.","First 2 letters: ar...","323","0.43614232209737824",""
"sogar","ich habe tom sogar zum lachen gebracht.","ich habe tom {{1::sogar}} zum lachen gebracht.","i even made tom laugh.","First 2 letters: so...","134","0.4870766835344492",""
"bild","ich habe tom ein bild von mir geschickt.","ich habe tom ein {{1::bild}} von mir geschickt.","i sent tom my picture.","First 1 letter: b...","465","0.4538888888888889",""
"gebeten","ich habe tom gebeten, das zu erklären.","ich habe tom {{1::gebeten}}, das zu erklären.","i asked tom to explain.","First 2 letters: ge...","407","0.4910334346504559",""
"gern","ich bin gern bei tom.","ich bin {{1::gern}} bei tom.","i like being with tom.","First 1 letter: g...","1320","0.42060901339829476",""
"würdest","ich dachte, du würdest tom mögen.","ich dachte, du {{1::würdest}} tom mögen.","i thought you'd like tom.","First 2 letters: wü...","617","0.5042372881355932",""
"deshalb","deshalb mag ich tom.","{{1::deshalb}} mag ich tom.","that's why i like tom.","First 2 letters: de...","128","0.40134048257372656",""
"mittag","ich aß mit tom zu mittag.","ich aß mit tom zu {{1::mittag}}.","i had lunch with tom.","First 2 letters: mi...","292","0.43572567783094096",""
"wohin","ich frage mich, wohin tom gegangen ist.","ich frage mich, {{1::wohin}} tom gegangen ist.","i wonder where tom went.","First 2 letters: wo...","389","0.4901785714285714",""
"anziehen","ich habe tom beim anziehen geholfen.","ich habe tom beim {{1::anziehen}} geholfen.","i helped tom get dressed.","First 2 letters: an...","100","0.4679135494596841",""
"spreche","ich habe gehört, tom spreche französisch.","ich habe gehört, tom {{1::spreche}} französisch.","i heard tom speaks french.","First 2 letters: sp...","418","0.47269076305220886",""
"danach","ich habe tom danach gefragt.","ich habe tom {{1::danach}} gefragt.","i asked tom about that.","First 2 letters: da...","186","0.48158730158730156",""
"gehabt","ich hoffe, tom hat spaß gehabt.","ich hoffe, tom hat spaß {{1::gehabt}}.","i hope tom had fun.","First 2 letters: ge...","194","0.43496199782844736",""
"fernseher","tom machte den fernseher lauter.","tom machte den {{1::fernseher}} lauter.","tom turned up the tv.","First 3 letters: fer...","213","0.48173611111111114",""
"heraus","finde heraus, wo tom ist.","finde {{1::heraus}}, wo tom ist.","find out where tom is.","First 2 letters: he...","251","0.44199999999999995",""
"heraus","finden sie heraus, wo tom ist.","finden sie {{1::heraus}}, wo tom ist.","find out where tom is.","First 2 letters: he...","251","0.4686666666666667",""
"verletzen","ich würde tom nie verletzen.","ich würde tom nie {{1::verletzen}}.","i would never hurt tom.","First 3 letters: ver...","107","0.4412690355329949",""
"damals","ich kannte tom damals nicht.","ich kannte tom {{1::damals}} nicht.","i didn't know tom then.","First 2 letters: da...","220","0.481779359430605",""
"anderer","ich glaube, tom würde anderer meinung sein.","ich glaube, tom würde {{1::anderer}} meinung sein.","i think tom would disagree.","First 2 letters: an...","125","0.48704407294832824",""
"meinte","ich wusste, was tom meinte.","ich wusste, was tom {{1::meinte}}.","i knew what tom meant.","First 2 letters: me...","159","0.44146198830409356",""
"reicht","ich denke, das reicht, tom!","ich denke, das {{1::reicht}}, tom!","i think that's enough, tom.","First 2 letters: re...","119","0.48130890052356023",""
"schätzen","danke, tom! das weiß ich zu schätzen.","danke, tom! das weiß ich zu {{1::schätzen}}.","thanks tom, i appreciate it.","First 2 letters: sc...","106","0.42983725135623874",""
"bevor","tom ist gegangen, bevor ich gekommen bin.","tom ist gegangen, {{1::bevor}} ich gekommen bin.","tom left before i arrived.","First 2 letters: be...","518","0.51203007518797",""
"gern","ich arbeite sehr gern mit tom.","ich arbeite sehr {{1::gern}} mit tom.","i love working with tom.","First 1 letter: g...","1320","0.4406090133982947",""
"erreichen","wie kann ich tom erreichen?","wie kann ich tom {{1::erreichen}}?","how can i contact tom?","First 3 letters: err...","209","0.4417123287671233",""
"gewohnt","ich weiß, wo tom gewohnt hat.","ich weiß, wo tom {{1::gewohnt}} hat.","i know where tom lived.","First 2 letters: ge...","237","0.46856060606060607",""
"gab","ich gab es tom.","ich {{1::gab}} es tom.","i gave it to tom.","First 1 letter: g...","1210","0.33070323488045006",""
"kennst","ich denke, du kennst tom.","ich denke, du {{1::kennst}} tom.","i think you know tom.","First 2 letters: ke...","414","0.48574712643678164",""
"liebst","ich dachte, du liebst tom.","ich dachte, du {{1::liebst}} tom.","i thought you loved tom.","First 2 letters: li...","144","0.4814005602240896",""
"wünschte","ich wünschte, tom wäre tot!","ich {{1::wünschte}}, tom wäre tot!","i wish tom were dead.","First 2 letters: wü...","733","0.4421367521367521",""
"hast","ich glaube, du hast tom überzeugt.","ich glaube, du {{1::hast}} tom überzeugt.","i think you've convinced tom.","First 1 letter: h...","9317","0.44005670220004534",""
"habt","ich glaube, ihr habt tom überzeugt.","ich glaube, ihr {{1::habt}} tom überzeugt.","i think you've convinced tom.","First 1 letter: h...","3812","0.4401509206157561",""
"bessere","tom hatte schon bessere tage.","tom hatte schon {{1::bessere}} tage.","tom has seen better days.","First 2 letters: be...","127","0.4813368983957219",""
"teller","tom lud sich den teller randvoll.","tom lud sich den {{1::teller}} randvoll.","tom piled his plate high.","First 2 letters: te...","120","0.4679790026246719",""
"geschehen","ich erzählte tom, was geschehen war.","ich erzählte tom, was {{1::geschehen}} war.","i told tom what happened.","First 3 letters: ges...","327","0.4695402298850575",""
"verstehe","manchmal verstehe ich tom nicht.","manchmal {{1::verstehe}} ich tom nicht.","i don't understand tom sometimes.","First 2 letters: ve...","492","0.4955555555555555",""
"dann","wenn tom geht, dann gehe ich nicht.","wenn tom geht, {{1::dann}} gehe ich nicht.","if tom goes, i won't.","First 1 letter: d...","648","0.4290699904122723",""
"gezeigt","ich habe es tom gezeigt.","ich habe es tom {{1::gezeigt}}.","i showed it to tom.","First 2 letters: ge...","108","0.4412722646310432",""
"rede","ich rede oft mit tom.","ich {{1::rede}} oft mit tom.","i frequently talk to tom.","First 1 letter: r...","322","0.38279329608938545",""
"solle","tom sagte, ich solle warten.","tom sagte, ich {{1::solle}} warten.","tom said i should wait.","First 2 letters: so...","167","0.4814970059880239",""
"irgendetwas","ich sah tom irgendetwas werfen.","ich sah tom {{1::irgendetwas}} werfen.","i saw tom throw something.","First 3 letters: irg...","169","0.48150602409638554",""
