"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"beibringen","wer wird mir das beibringen?","wer wird mir das {{1::beibringen}}?","who will teach me this?","First 3 letters: bei...","145","0.44140449438202245",""
"übersetzt","dieser satz wird übersetzt werden.","dieser satz wird {{1::übersetzt}} werden.","this sentence will be translated.","First 3 letters: übe...","168","0.4815015015015015",""
"ergibt","dieser puter ergibt fünf portionen.","dieser puter {{1::ergibt}} fünf portionen.","this turkey will serve five.","First 2 letters: er...","101","0.48124999999999996",""
"dürfen","sie dürfen das also, ich aber nicht?","sie {{1::dürfen}} das also, ich aber nicht?","so you're allowed to do that and i'm not?","First 2 letters: dü...","316","0.4312741312741313",""
"verstehst","wenn du es nicht verstehst, musst du es sagen.","wenn du es nicht {{1::verstehst}}, musst du es sagen.","if you don't understand, you need to say so.","First 3 letters: ver...","167","0.4903858948769128",""
"kaufe","weil ich überhaupt nicht bügeln kann, kaufe ich bügelfreie kleidung.","weil ich überhaupt nicht bügeln kann, {{1::kaufe}} ich bügelfreie kleidung.","i'm hopeless at ironing so i buy permanent press clothes.","First 2 letters: ka...","145","0.4814044943820225",""
"ruft","die frau ruft den mann.","die frau {{1::ruft}} den mann.","the woman calls the man.","First 1 letter: r...","120","0.42131233595800527",""
"annehmen","wirst du den job annehmen?","wirst du den job {{1::annehmen}}?","will you take on the job?","First 2 letters: an...","99","0.44124378109452733",""
"begonnen","ich werde beenden, was er begonnen hat.","ich werde beenden, was er {{1::begonnen}} hat.","i will complete what he started.","First 2 letters: be...","101","0.4583928571428571",""
"vier","er wird um vier uhr wiederkommen.","er wird um {{1::vier}} uhr wiederkommen.","he will come back at four.","First 1 letter: v...","451","0.45",""
"schicken","wirst du es mit der post schicken?","wirst du es mit der post {{1::schicken}}?","will you send it by mail?","First 2 letters: sc...","146","0.42997987927565395",""
"schicken","werden sie es mit der post schicken?","werden sie es mit der post {{1::schicken}}?","will you send it by mail?","First 2 letters: sc...","146","0.42997987927565395",""
"steigen","nach dem 20. oktober steigen die preise.","nach dem 20. oktober {{1::steigen}} die preise.","prices will increase after october 20th.","First 2 letters: st...","119","0.5013089005235603",""
"übersetzt","dieser satz wird nie übersetzt.","dieser satz wird nie {{1::übersetzt}}.","this sentence will never be translated.","First 3 letters: übe...","168","0.44150150150150147",""
"lese","ich lese ein buch.","ich {{1::lese}} ein buch.","i am reading a book.","First 1 letter: l...","161","0.3914705882352941",""
"kaufe","ich kaufe ein bett.","ich {{1::kaufe}} ein bett.","i am buying a bed.","First 2 letters: ka...","145","0.45140449438202246",""
"vier","ich gehe um vier.","ich gehe um {{1::vier}}.","i am leaving at four.","First 1 letter: v...","451","0.4",""
"hole","ich hole sie um 12 uhr ab.","ich {{1::hole}} sie um 12 uhr ab.","i will call for you at noon.","First 1 letter: h...","116","0.37463203463203465",""
"gelebt","ein ehrlicherer mann hat nie gelebt.","ein ehrlicherer mann hat nie {{1::gelebt}}.","a more honest man never lived.","First 2 letters: ge...","116","0.4346320346320346",""
"herr","er ist der herr des hauses.","er ist der {{1::herr}} des hauses.","he's the man of the house.","First 1 letter: h...","543","0.45136363636363636",""
"herr","ich bin der herr im haus.","ich bin der {{1::herr}} im haus.","i'm the man of the house.","First 1 letter: h...","543","0.45136363636363636",""
"anziehen","ich gehe mich anziehen.","ich gehe mich {{1::anziehen}}.","i am going to get dressed.","First 2 letters: an...","100","0.45124688279301745",""
"fürchte","ich fürchte, es ist zu spät.","ich {{1::fürchte}}, es ist zu spät.","i am afraid it's too late.","First 2 letters: fü...","191","0.4349462365591398",""
"zehn","ich gehe um zehn weg.","ich gehe um {{1::zehn}} weg.","i am leaving at ten o'clock.","First 1 letter: z...","715","0.4223148148148148",""
"hat","mary hat es.","mary {{1::hat}} es.","mary is holding it.","First 1 letter: h...","25563","0.346686615597404",""
"wünschen","du wirst dir wünschen, dass du es nie gesehen hättest.","du wirst dir {{1::wünschen}}, dass du es nie gesehen hättest.","you will wish you had never seen it.","First 2 letters: wü...","104","0.4612594458438287",""
"ansehen","die nachricht wird sein ansehen als ehrlicher mensch beschädigen.","die nachricht wird sein {{1::ansehen}} als ehrlicher mensch beschädigen.","that news will besmirch his reputation for honesty.","First 2 letters: an...","128","0.4902293714626154",""
"beibringen","wirst du mir beibringen, wie man schach spielt?","wirst du mir {{1::beibringen}}, wie man schach spielt?","will you teach me how to play chess?","First 3 letters: bei...","145","0.4764044943820225",""
"post","ich gehe zur post.","ich gehe zur {{1::post}}.","i am going to the post office.","First 1 letter: p...","156","0.3914492753623189",""
"„nein","„mama, bin ich adoptiert?“ – „nein, noch nicht.“","„mama, bin ich adoptiert?“ – {{1::„nein}}, noch nicht.“","mom, am i adopted? ""no, not yet.""","First 2 letters: „n...","105","0.4812626262626263",""
"freut","die nachricht freut mich sehr.","die nachricht {{1::freut}} mich sehr.","i am very pleased at the news.","First 2 letters: fr...","98","0.48124069478908194",""
"gestrichen","ich habe von ihm die nase gestrichen voll.","ich habe von ihm die nase {{1::gestrichen}} voll.","i am sick and tired of him.","First 3 letters: ges...","102","0.45125313283208024",""
"gestrichen","ich habe die schnauze gestrichen voll von ihm.","ich habe die schnauze {{1::gestrichen}} voll von ihm.","i am sick and tired of him.","First 3 letters: ges...","102","0.5012531328320802",""
"tag","ich lebe von tag zu tag.","ich lebe von {{1::tag}} zu {{1::tag}}.","i am living from day to day.","First 1 letter: t...","2221","0.3802903600464576",""
"york","das schiff aus new york wird bald ankommen.","das schiff aus new {{1::york}} wird bald ankommen.","the ship from new york will arrive before long.","First 1 letter: y...","135","0.44136612021857924",""
"verspätung","können sie schätzen, wie viel verspätung der zug haben wird?","können sie schätzen, wie viel {{1::verspätung}} der zug haben wird?","can you estimate how late the train will be?","First 3 letters: ver...","100","0.5012468827930174",""
"wünschen","maria trotzte den wünschen ihres vaters.","maria trotzte den {{1::wünschen}} ihres vaters.","mary defied her father's wishes.","First 2 letters: wü...","104","0.5012594458438286",""
"gelöst","problem gelöst!","problem {{1::gelöst}}!","problem solved!","First 2 letters: ge...","111","0.5012820512820513",""
"chef","ich bin der chef der informationstheke.","ich bin der {{1::chef}} der informationstheke.","i am the boss of the information desk.","First 1 letter: c...","233","0.441865671641791",""
"aufpassen","ich kann sehr wohl auf mich aufpassen.","ich kann sehr wohl auf mich {{1::aufpassen}}.","i am perfectly capable of looking after myself.","First 3 letters: auf...","112","0.42985677561513036",""
"desto","je früher du zurückkommst, desto mehr freut sich dein vater.","je früher du zurückkommst, {{1::desto}} mehr freut sich dein vater.","the sooner you return, the happier your father will be.","First 2 letters: de...","150","0.48142450142450144",""
"mühe","das erspart mir die mühe, ihm zu schreiben.","das erspart mir die {{1::mühe}}, ihm zu schreiben.","that will save me the trouble of writing to him.","First 1 letter: m...","226","0.44181818181818183",""
"worden","kein baseballspieler ist so vergöttert worden wie dieser mann.","kein baseballspieler ist so vergöttert {{1::worden}} wie dieser mann.","no baseball player has been as deified as this man.","First 2 letters: wo...","803","0.4905336257309941",""
"gezogen","hast du schon in erwägung gezogen, nach boston zu ziehen?","hast du schon in erwägung {{1::gezogen}}, nach boston zu ziehen?","have you considered moving to boston?","First 2 letters: ge...","142","0.5013927576601671",""
"gezogen","haben sie schon in erwägung gezogen, nach boston zu ziehen?","haben sie schon in erwägung {{1::gezogen}}, nach boston zu ziehen?","have you considered moving to boston?","First 2 letters: ge...","142","0.5013927576601671",""
"gezogen","habt ihr schon in erwägung gezogen, nach boston zu ziehen?","habt ihr schon in erwägung {{1::gezogen}}, nach boston zu ziehen?","have you considered moving to boston?","First 2 letters: ge...","142","0.5013927576601671",""
"komm","schnell! komm her!","schnell! {{1::komm}} her!","come here, fast!","First 1 letter: k...","537","0.41982456140350877",""
"arme","maria warf tom die arme um den hals.","maria warf tom die {{1::arme}} um den hals.","mary threw her arms around tom's neck.","First 1 letter: a...","127","0.44133689839572193",""
"freut","maria hat gesagt, sie freut sich sehr, gewonnen zu haben.","maria hat gesagt, sie {{1::freut}} sich sehr, gewonnen zu haben.","mary said she's really glad she won.","First 2 letters: fr...","98","0.48124069478908194",""
"muttersprache","maria spricht perfekt französisch; ihre muttersprache ist aber das englische.","maria spricht perfekt französisch; ihre {{1::muttersprache}} ist aber das englische.","mary speaks perfect french, but her native language is english.","First 3 letters: mut...","105","0.5012626262626263",""
"flug","letzter aufruf für flug 333 nach boston.","letzter aufruf für {{1::flug}} 333 nach boston.","this is the last call for flight 333 to boston.","First 1 letter: f...","107","0.4412690355329949",""
"bus","nimm den bus!","nimm den {{1::bus}}!","get the bus.","First 1 letter: b...","840","0.3481329423264907",""
