"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"bezahlt","tom hat bar bezahlt.","tom hat bar {{1::bezahlt}}.","tom paid cash.","First 2 letters: be...","384","0.45427350427350427",""
"besuchte","tom besuchte die sehenswürdigkeiten.","tom {{1::besuchte}} die sehenswürdigkeiten.","tom went sightseeing.","First 2 letters: be...","106","0.45126582278481014",""
"plötzlich","tom verschwand plötzlich.","tom verschwand {{1::plötzlich}}.","tom suddenly disappeared.","First 3 letters: plö...","347","0.4699134199134199",""
"gegangen","tom muss gegangen sein.","tom muss {{1::gegangen}} sein.","tom must've left.","First 2 letters: ge...","1092","0.5008431703204047",""
"weiter","tom sprach weiter.","tom sprach {{1::weiter}}.","tom continued talking.","First 2 letters: we...","564","0.4743589743589744",""
"unter","setz tom nicht unter druck.","setz tom nicht {{1::unter}} druck.","don't pressure tom.","First 2 letters: un...","1120","0.480805152979066",""
"lesen","tom hörte mit dem lesen auf.","tom hörte mit dem {{1::lesen}} auf.","tom stopped reading.","First 2 letters: le...","899","0.46791666666666665",""
"früh","tom ging früh fort.","tom ging {{1::früh}} fort.","tom left early.","First 1 letter: f...","791","0.4417123287671233",""
"wieder","tom hat wieder verloren.","tom hat {{1::wieder}} verloren.","tom lost again.","First 2 letters: wi...","2474","0.500253164556962",""
"vielleicht","tom kommt vielleicht.","tom kommt {{1::vielleicht}}.","tom might come.","First 3 letters: vie...","1377","0.46723614274867126",""
"egal","tom wird es egal sein.","tom wird es {{1::egal}} sein.","tom won't care.","First 1 letter: e...","378","0.4240650406504065",""
"hierher","tom gehört hierher.","tom gehört {{1::hierher}}.","tom belongs here.","First 2 letters: hi...","335","0.46967871485943774",""
"thema","tom wechselte das thema.","tom wechselte das {{1::thema}}.","tom changed subjects.","First 2 letters: th...","207","0.45170068027210886",""
"gefunden","ich habe tom gefunden.","ich habe tom {{1::gefunden}}.","i've found tom.","First 2 letters: ge...","940","0.4511337868480726",""
"heißt","er heißt tom.","er {{1::heißt}} tom.","his name's tom.","First 2 letters: he...","668","0.4696252465483235",""
"name","sein name ist tom.","sein {{1::name}} ist tom.","his name's tom.","First 1 letter: n...","372","0.3938759689922481",""
"weiß","das weiß nur tom.","das {{1::weiß}} nur tom.","only tom knows.","First 1 letter: w...","5126","0.3901080613788632",""
"fand","tom fand es gut.","tom {{1::fand}} es gut.","tom liked that.","First 1 letter: f...","466","0.4042857142857143",""
"wusste","tom wusste alles.","tom {{1::wusste}} alles.","tom knew everything.","First 2 letters: wu...","1061","0.4675563463819692",""
"keinen","tom hatte keinen durst.","tom hatte {{1::keinen}} durst.","tom wasn't thirsty.","First 2 letters: ke...","1872","0.5003641660597232",""
"fährt","tom fährt sicher.","tom {{1::fährt}} sicher.","tom drives safely.","First 2 letters: fä...","587","0.4723484848484848",""
"hierher","tom kam hierher.","tom kam {{1::hierher}}.","tom came here.","First 2 letters: hi...","335","0.46967871485943774",""
"schuld","tom gibt uns die schuld.","tom gibt uns die {{1::schuld}}.","tom blames us.","First 2 letters: sc...","398","0.4448543689320388",""
"milch","tom trank milch.","tom trank {{1::milch}}.","tom drank milk.","First 2 letters: mi...","476","0.4866666666666667",""
"schreibt","tom schreibt gut.","tom {{1::schreibt}} gut.","tom writes well.","First 2 letters: sc...","319","0.4694139194139194",""
"reis","tom baut reis an.","tom baut {{1::reis}} an.","tom grows rice.","First 1 letter: r...","196","0.4416393442622951",""
"schön","tom hat ganz schön mut.","tom hat ganz {{1::schön}} mut.","tom has guts.","First 2 letters: sc...","1038","0.4809276437847867",""
"fleißig","tom lernte fleißig.","tom lernte {{1::fleißig}}.","tom studied hard.","First 2 letters: fl...","162","0.468141592920354",""
"weiter","übe weiter, tom!","übe {{1::weiter}}, tom!","keep practicing, tom.","First 2 letters: we...","564","0.47435897435897434",""
"angeln","tom ging angeln.","tom ging {{1::angeln}}.","tom went fishing.","First 2 letters: an...","156","0.4681159420289855",""
