"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"von","es war von tom.","es war {{1::von}} tom.","it was from tom.","First 1 letter: v...","9540","0.3800553036168566",""
"unser","tom war unser dolmetscher.","tom war {{1::unser}} dolmetscher.","tom was our interpreter.","First 2 letters: un...","873","0.5013368983957219",""
"schön","tom war ganz schön am boden zerstört.","tom war ganz {{1::schön}} am boden zerstört.","tom was pretty bummed.","First 2 letters: sc...","1038","0.48664192949907237",""
"dort","tom kam dort zur welt.","tom kam {{1::dort}} zur welt.","tom was born there.","First 1 letter: d...","1580","0.42046253469010175",""
"großes","tom hatte großes glück.","tom hatte {{1::großes}} glück.","tom was very lucky.","First 2 letters: gr...","234","0.50187265917603",""
"menge","tom hatte eine menge glück.","tom hatte eine {{1::menge}} glück.","tom was really lucky.","First 2 letters: me...","452","0.49020408163265305",""
"äußerst","tom war äußerst hartnäckig.","tom war {{1::äußerst}} hartnäckig.","tom was most insistent.","First 2 letters: äu...","154","0.5014409221902018",""
"klein","tom hat, als ich klein war, auf mich aufgepasst.","tom hat, als ich {{1::klein}} war, auf mich aufgepasst.","tom was my babysitter.","First 2 letters: kl...","287","0.4912253374870197",""
"derjenige","tom war derjenige.","tom war {{1::derjenige}}.","tom was the one.","First 3 letters: der...","163","0.4681459566074951",""
"erste","tom war der erste.","tom war der {{1::erste}}.","tom was the first.","First 2 letters: er...","462","0.46282051282051284",""
"richtig","tom hatte richtig angst.","tom hatte {{1::richtig}} angst.","tom was real scared.","First 2 letters: ri...","550","0.5098039215686274",""
"richtig","tom war richtig nervös.","tom war {{1::richtig}} nervös.","tom was real nervous.","First 2 letters: ri...","550","0.5098039215686274",""
"mein","tom war mein chef.","tom war {{1::mein}} chef.","tom was my boss.","First 1 letter: m...","5468","0.4401006238679815",""
"lehrer","tom war ein lehrer.","tom war ein {{1::lehrer}}.","tom was a teacher.","First 2 letters: le...","902","0.4512406947890819",""
"lehrer","war tom lehrer?","war tom {{1::lehrer}}?","was tom a teacher?","First 2 letters: le...","902","0.46790736145574857",""
"freund","tom war ein freund.","tom war ein {{1::freund}}.","tom was a friend.","First 2 letters: fr...","1299","0.450625",""
"arzt","tom war arzt.","tom war {{1::arzt}}.","tom was a doctor.","First 1 letter: a...","748","0.4086746987951807",""
"schüler","tom war mein schüler.","tom war mein {{1::schüler}}.","tom was my student.","First 2 letters: sc...","500","0.9500000000000001",""
"auch","tom war auch da.","tom war {{1::auch}} da.","tom was also there.","First 1 letter: a...","2723","0.44022482014388487",""
"hälfte","tom hatte zur hälfte recht.","tom hatte zur {{1::hälfte}} recht.","tom was half right.","First 2 letters: hä...","98","0.48124069478908194",""
"ganz","tom war ganz ohr.","tom war {{1::ganz}} ohr.","tom was all ears.","First 1 letter: g...","1368","0.44057537399309554",""
"noch","war tom noch da?","war tom {{1::noch}} da?","was tom still there?","First 1 letter: n...","8967","0.440059045819556",""
"anwalt","tom war anwalt.","tom war {{1::anwalt}}.","tom was an attorney.","First 2 letters: an...","212","0.4683967704728951",""
"künstler","tom war künstler.","tom war {{1::künstler}}.","tom was an artist.","First 2 letters: kü...","122","0.467985927880387",""
"ohren","tom hatte so viel um die ohren.","tom hatte so viel um die {{1::ohren}}.","tom was so busy.","First 2 letters: oh...","156","0.43002070393374736",""
"ein","tom ist ein elf.","tom ist {{1::ein}} elf.","tom is an elf.","First 1 letter: e...","22373","0.3800228581878029",""
"künstler","ist tom künstler?","ist tom {{1::künstler}}?","is tom an artist?","First 2 letters: kü...","122","0.467985927880387",""
"schauspieler","tom ist schauspieler.","tom ist {{1::schauspieler}}.","tom is an actor.","First 3 letters: sch...","111","0.46794871794871795",""
"künstler","tom ist künstler.","tom ist {{1::künstler}}.","tom is an artist.","First 2 letters: kü...","122","0.467985927880387",""
"schauspieler","ist tom schauspieler?","ist tom {{1::schauspieler}}?","is tom an actor?","First 3 letters: sch...","111","0.46794871794871795",""
"apfel","tom will einen apfel haben.","tom will einen {{1::apfel}} haben.","tom wants an apple.","First 2 letters: ap...","278","0.4822421524663677",""
"stunde","tom schlief eine stunde.","tom schlief eine {{1::stunde}}.","tom slept an hour.","First 2 letters: st...","481","0.47500000000000003",""
"entschuldigung","tom bat um entschuldigung.","tom bat um {{1::entschuldigung}}.","tom made an apology.","First 3 letters: ent...","198","0.4516501650165017",""
"antwort","tom will eine antwort.","tom will eine {{1::antwort}}.","tom wants an answer.","First 2 letters: an...","623","0.45403225806451614",""
"erklärung","tom verlangte eine erklärung.","tom verlangte eine {{1::erklärung}}.","tom demanded an explanation.","First 3 letters: erk...","164","0.45148367952522256",""
"entschuldigung","tom wollte eine entschuldigung.","tom wollte eine {{1::entschuldigung}}.","tom wanted an apology.","First 3 letters: ent...","198","0.4516501650165017",""
"schauspieler","tom ist kein schauspieler.","tom ist kein {{1::schauspieler}}.","tom isn't an actor.","First 3 letters: sch...","111","0.4512820512820513",""
"eine","tom hat eine idee.","tom hat {{1::eine}} idee.","tom has an idea.","First 1 letter: e...","15016","0.4400344423779018",""
"antwort","tom hat eine antwort verdient.","tom hat eine {{1::antwort}} verdient.","tom deserves an answer.","First 2 letters: an...","623","0.4840322580645161",""
"blöd","tom ist so blöd.","tom ist so {{1::blöd}}.","tom is so stupid.","First 1 letter: b...","115","0.3912953367875648",""
"anders","tom sieht das anders.","tom sieht das {{1::anders}}.","tom doesn't think so.","First 2 letters: an...","446","0.4590909090909091",""
"dieser","tom war nicht dieser meinung.","tom war nicht {{1::dieser}} meinung.","tom didn't think so.","First 2 letters: di...","3062","0.480195083886071",""
"anderer","tom war anderer auffassung.","tom war {{1::anderer}} auffassung.","tom didn't think so.","First 2 letters: an...","125","0.5013297872340425",""
"geschafft","tom sieht total geschafft aus.","tom sieht total {{1::geschafft}} aus.","tom looks so tired.","First 3 letters: ges...","298","0.48246305418719215",""
"freuen","tom wird sich freuen.","tom wird sich {{1::freuen}}.","tom will be happy.","First 2 letters: fr...","156","0.4514492753623188",""
"total","tom wird total ausrasten.","tom wird {{1::total}} ausrasten.","tom will go ballistic.","First 2 letters: to...","115","0.5012953367875648",""
"aufhalten","tom wird dich aufhalten.","tom wird dich {{1::aufhalten}}.","tom will stop you.","First 3 letters: auf...","140","0.45138504155124654",""
"aufhören","tom wird nie aufhören.","tom wird nie {{1::aufhören}}.","tom will never stop.","First 2 letters: au...","350","0.4533112582781457",""
"zurückkommen","tom wird zurückkommen.","tom wird {{1::zurückkommen}}.","tom will be back.","First 3 letters: zur...","115","0.46796200345423145",""
"hunger","tom wird hunger haben.","tom wird {{1::hunger}} haben.","tom will be hungry.","First 2 letters: hu...","367","0.5037313432835822",""
"jemanden","tom wird jemanden finden.","tom wird {{1::jemanden}} finden.","tom will find somebody.","First 2 letters: je...","576","0.5064935064935066",""
"sauer","tom wird sauer sein.","tom wird {{1::sauer}} sein.","tom will be angry.","First 2 letters: sa...","117","0.5013020833333333",""
"bestimmt","tom wird bestimmt bestraft.","tom wird {{1::bestimmt}} bestraft.","tom will be punished.","First 2 letters: be...","485","0.53125",""
"bestraft","tom wird bestraft werden.","tom wird {{1::bestraft}} werden.","tom will get punished.","First 2 letters: be...","102","0.5012531328320802",""
"übersetzen","tom wird es übersetzen.","tom wird es {{1::übersetzen}}.","tom will translate it.","First 3 letters: übe...","239","0.45190839694656487",""
"abend","tom ruft heute abend an.","tom ruft heute {{1::abend}} an.","tom will call tonight.","First 2 letters: ab...","1416","0.4805452562704471",""
"erzählen","tom wird es dir erzählen.","tom wird es dir {{1::erzählen}}.","tom will tell you.","First 2 letters: er...","307","0.4425773195876288",""
"erzählen","tom wird es uns erzählen.","tom wird es uns {{1::erzählen}}.","tom will tell us.","First 2 letters: er...","307","0.4425773195876288",""
"nehmen","tom wird es nehmen.","tom wird es {{1::nehmen}}.","tom will take it.","First 2 letters: ne...","774","0.45181818181818184",""
"retten","tom wird uns retten.","tom wird uns {{1::retten}}.","tom will save us.","First 2 letters: re...","165","0.45148809523809524",""
"zustimmen","tom wird zustimmen.","tom wird {{1::zustimmen}}.","tom will say yes.","First 3 letters: zus...","123","0.467989417989418",""
"umbringen","tom wird mich umbringen.","tom wird mich {{1::umbringen}}.","tom will kill me.","First 3 letters: umb...","111","0.4512820512820513",""
"hilfe","tom wird hilfe brauchen.","tom wird {{1::hilfe}} brauchen.","tom will need help.","First 2 letters: hi...","1313","0.5006142506142506",""
"fangen","tom wird uns fangen.","tom wird uns {{1::fangen}}.","tom will catch us.","First 2 letters: fa...","180","0.4515576323987539",""
"ihnen","tom wird sich mit ihnen in verbindung setzen.","tom wird sich mit {{1::ihnen}} in verbindung setzen.","tom will contact you.","First 2 letters: ih...","3480","0.5001677289500168",""
"ihnen","tom wird sich bei ihnen melden.","tom wird sich bei {{1::ihnen}} melden.","tom will contact you.","First 2 letters: ih...","3480","0.46683439561668344",""
"ihnen","tom wird ihnen gehorchen.","tom wird {{1::ihnen}} gehorchen.","tom will obey you.","First 2 letters: ih...","3480","0.5001677289500168",""
"später","tom wird das später erklären.","tom wird das {{1::später}} erklären.","tom will explain later.","First 2 letters: sp...","609","0.4845454545454545",""
"beschützen","tom wird dich beschützen.","tom wird dich {{1::beschützen}}.","tom will protect you.","First 3 letters: bes...","106","0.45126582278481014",""
"später","tom kommt später.","tom kommt {{1::später}}.","tom will come later.","First 2 letters: sp...","609","0.4712121212121212",""
"kuchen","tom wird kuchen essen.","tom wird {{1::kuchen}} essen.","tom will eat cake.","First 2 letters: ku...","418","0.5060240963855422",""
"zustimmen","tom wird nie zustimmen.","tom wird nie {{1::zustimmen}}.","tom will never agree.","First 3 letters: zus...","123","0.45132275132275135",""
"früher","wird tom früher gehen?","wird tom {{1::früher}} gehen?","will tom leave early?","First 2 letters: fr...","974","0.5010526315789474",""
"wissen","tom wird es nie wissen.","tom wird es nie {{1::wissen}}.","tom will never know.","First 2 letters: wi...","2435","0.4402582644628099",""
"wird","tom wird es tun.","tom {{1::wird}} es tun.","tom will do it.","First 1 letter: w...","7062","0.39007618467164407",""
"verstehen","tom wird es nie verstehen.","tom wird es nie {{1::verstehen}}.","tom will never understand.","First 3 letters: ver...","671","0.442906976744186",""
"schlagen","tom wird dich schlagen.","tom wird dich {{1::schlagen}}.","tom will beat you.","First 2 letters: sc...","119","0.4513089005235602",""
"früher","tom wird früher kommen.","tom wird {{1::früher}} kommen.","tom will come early.","First 2 letters: fr...","974","0.5010526315789474",""
"hierbleiben","tom wird hierbleiben.","tom wird {{1::hierbleiben}}.","tom will stay here.","First 3 letters: hie...","117","0.46796875",""
"brauchen","wird tom mich brauchen?","wird tom mich {{1::brauchen}}?","will tom need me?","First 2 letters: br...","1021","0.4509578544061303",""
"verstehen","tom wird mich verstehen.","tom wird mich {{1::verstehen}}.","tom will understand me.","First 3 letters: ver...","671","0.45290697674418606",""
"danken","tom wird dir danken.","tom wird dir {{1::danken}}.","tom will thank you.","First 2 letters: da...","144","0.45140056022408964",""
"danken","tom wird euch danken.","tom wird euch {{1::danken}}.","tom will thank you.","First 2 letters: da...","144","0.45140056022408964",""
