"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"warten","tom würde warten.","tom würde {{1::warten}}.","tom would wait.","First 2 letters: wa...","1349","0.46725490196078434",""
"ruhig","tom wurde ruhig.","tom wurde {{1::ruhig}}.","tom became calm.","First 2 letters: ru...","282","0.46894977168949775",""
"größer","tom wurde größer.","tom wurde {{1::größer}}.","tom got bigger.","First 2 letters: gr...","332","0.4696252465483235",""
"fallen","tom wurde fallen gelassen.","tom wurde {{1::fallen}} gelassen.","tom got dumped.","First 2 letters: fa...","181","0.5015625",""
"wissen","tom würde es wissen.","tom würde es {{1::wissen}}.","tom would know.","First 2 letters: wi...","2435","0.4502582644628099",""
"dagegen","tom wird nichts dagegen haben.","tom wird nichts {{1::dagegen}} haben.","tom won't mind.","First 2 letters: da...","260","0.4820746887966805",""
"mehr","tom will mehr.","tom will {{1::mehr}}.","tom wants more.","First 1 letter: m...","4736","0.4067846746912124",""
"geld","tom will geld.","tom will {{1::geld}}.","tom wants money.","First 1 letter: g...","2522","0.4069138243532707",""
"will","tom will das.","tom {{1::will}} das.","tom wants this.","First 1 letter: w...","4920","0.4067797632511498",""
"weinte","tom weinte nie.","tom {{1::weinte}} nie.","tom never cried.","First 2 letters: we...","132","0.4680216802168021",""
"weinte","tom weinte nicht.","tom {{1::weinte}} nicht.","tom didn't cry.","First 2 letters: we...","132","0.4680216802168021",""
"egal","tom war es egal.","tom war es {{1::egal}}.","tom didn't care.","First 1 letter: e...","378","0.3940650406504065",""
"trank","tom trank wein in schlückchen.","tom {{1::trank}} wein in schlückchen.","tom sipped wine.","First 2 letters: tr...","180","0.4415576323987539",""
"messer","tom stach ihn mit dem messer.","tom stach ihn mit dem {{1::messer}}.","tom stabbed him.","First 2 letters: me...","252","0.43534136546184743",""
"sprach","tom sprach zuerst.","tom {{1::sprach}} zuerst.","tom spoke first.","First 2 letters: sp...","344","0.46985138004246285",""
"sollte","tom sollte essen.","tom {{1::sollte}} essen.","tom should eat.","First 2 letters: so...","1458","0.4671880431004518",""
"zuerst","tom schoss zuerst.","tom schoss {{1::zuerst}}.","tom fired first.","First 2 letters: zu...","281","0.46893939393939393",""
"schüchtern","tom schien schüchtern zu sein.","tom schien {{1::schüchtern}} zu sein.","tom seemed shy.","First 3 letters: sch...","151","0.48142857142857143",""
"schien","tom schien nett zu sein.","tom {{1::schien}} nett zu sein.","tom seemed nice.","First 2 letters: sc...","485","0.47124999999999995",""
"schien","tom schien klug zu sein.","tom {{1::schien}} klug zu sein.","tom seemed wise.","First 2 letters: sc...","485","0.47124999999999995",""
"ordnung","tom schien in ordnung zu sein.","tom schien in {{1::ordnung}} zu sein.","tom seemed fine.","First 2 letters: or...","259","0.5020661157024793",""
"still","tom scheint still zu sein.","tom scheint {{1::still}} zu sein.","tom seems quiet.","First 2 letters: st...","257","0.4820491803278688",""
"bereit","tom scheint bereit zu sein.","tom scheint {{1::bereit}} zu sein.","tom seems ready.","First 2 letters: be...","456","0.49111111111111116",""
"nähe","tom saß in der nähe.","tom saß in der {{1::nähe}}.","tom sat nearby.","First 1 letter: n...","343","0.3831645569620253",""
"klug","tom sah klug aus.","tom sah {{1::klug}} aus.","tom looked wise.","First 1 letter: k...","177","0.4415432098765432",""
"kalt","tom sah aus, als ob ihm kalt wäre.","tom sah aus, als ob ihm {{1::kalt}} wäre.","tom looked cold.","First 1 letter: k...","587","0.3956818181818182",""
"alt","tom sah alt aus.","tom sah {{1::alt}} aus.","tom looked old.","First 1 letter: a...","1052","0.38090415913200726",""
"hallo","tom sagte hallo.","tom sagte {{1::hallo}}.","tom said hello.","First 2 letters: ha...","182","0.46823406478578894",""
"redet","tom redet taff.","tom {{1::redet}} taff.","tom talks tough.","First 2 letters: re...","190","0.4682743837084673",""
"lustig","tom redet lustig.","tom redet {{1::lustig}}.","tom talks funny.","First 2 letters: lu...","269","0.46882183908045977",""
"meinte","tom meinte das.","tom {{1::meinte}} das.","tom meant that.","First 2 letters: me...","159","0.46812865497076017",""
"meint","tom meint es gut.","tom {{1::meint}} es gut.","tom means well.","First 2 letters: me...","142","0.4513927576601671",""
"wein","tom mag wein.","tom mag {{1::wein}}.","tom likes wine.","First 1 letter: w...","399","0.41156862745098044",""
"spiele","tom mag spiele.","tom mag {{1::spiele}}.","tom likes games.","First 2 letters: sp...","221","0.46845238095238095",""
"mag","tom mag sie.","tom {{1::mag}} sie.","tom likes them.","First 1 letter: m...","2511","0.3469151756129887",""
"schach","tom mag schach.","tom mag {{1::schach}}.","tom likes chess.","First 2 letters: sc...","156","0.4681159420289855",""
"obst","tom mag obst.","tom mag {{1::obst}}.","tom likes fruit.","First 1 letter: o...","160","0.4081329423264907",""
"musik","tom mag musik.","tom mag {{1::musik}}.","tom likes music.","First 2 letters: mu...","612","0.47109144542772863",""
"mädchen","tom mag mädchen.","tom mag {{1::mädchen}}.","tom likes girls.","First 2 letters: mä...","1254","0.46732891832229584",""
"mag","tom mag das.","tom {{1::mag}} das.","tom likes this.","First 1 letter: m...","2511","0.3469151756129887",""
"musik","tom liebt musik.","tom liebt {{1::musik}}.","tom loves music.","First 2 letters: mu...","612","0.47109144542772863",""
"lebte","tom lebte allein.","tom {{1::lebte}} allein.","tom lived alone.","First 2 letters: le...","161","0.4681372549019608",""
"alleine","tom lebt alleine.","tom lebt {{1::alleine}}.","tom lives alone.","First 2 letters: al...","393","0.4712962962962963",""
"warten","tom könnte warten.","tom könnte {{1::warten}}.","tom might wait.","First 2 letters: wa...","1349","0.46725490196078434",""
"reden","tom könnte reden.","tom könnte {{1::reden}}.","tom might talk.","First 2 letters: re...","1124","0.4674666666666667",""
"kocht","tom kocht nie.","tom {{1::kocht}} nie.","tom never cooks.","First 2 letters: ko...","124","0.46799292661361624",""
"klingt","tom klingt nett.","tom {{1::klingt}} nett.","tom sounds nice.","First 2 letters: kl...","209","0.4683789954337899",""
"erklären","tom kann das erklären.","tom kann das {{1::erklären}}.","tom can explain.","First 2 letters: er...","354","0.4534013605442177",""
"näher","tom kam näher.","tom kam {{1::näher}}.","tom came closer.","First 2 letters: nä...","100","0.4679135494596841",""
"nahe","tom kam dem nahe.","tom kam dem {{1::nahe}}.","tom came close.","First 1 letter: n...","141","0.3913888888888889",""
"gekommen","tom ist nie gekommen.","tom ist nie {{1::gekommen}}.","tom never came.","First 2 letters: ge...","939","0.45113636363636367",""
"montag","tom ist montag gestorben.","tom ist {{1::montag}} gestorben.","tom died monday.","First 2 letters: mo...","475","0.5192307692307692",""
"besser","tom ist besser geworden.","tom ist {{1::besser}} geworden.","tom got better.","First 2 letters: be...","1948","0.5003450655624568",""
"hört","tom hört nie auf.","tom {{1::hört}} nie auf.","tom never stops.","First 1 letter: h...","416","0.39588235294117646",""
"hatte","tom hatte nichts.","tom {{1::hatte}} nichts.","tom had nothing.","First 2 letters: ha...","3676","0.4668240478438779",""
"gesellschaft","tom hatte gesellschaft.","tom hatte {{1::gesellschaft}}.","tom had company.","First 3 letters: ges...","131","0.468018018018018",""
"zweimal","tom hat zweimal geschossen.","tom hat {{1::zweimal}} geschossen.","tom shot twice.","First 2 letters: zw...","186","0.5015873015873016",""
"abend","tom hat zu abend gegessen.","tom hat zu {{1::abend}} gegessen.","tom ate dinner.","First 2 letters: ab...","1416","0.4805452562704471",""
"wasser","tom hat wasser dazugegeben.","tom hat {{1::wasser}} dazugegeben.","tom added water.","First 2 letters: wa...","1263","0.5006544502617801",""
"geändert","tom hat sich geändert.","tom hat sich {{1::geändert}}.","tom got changed.","First 2 letters: ge...","179","0.4515527950310559",""
"probleme","tom hat probleme.","tom hat {{1::probleme}}.","tom has issues.","First 2 letters: pr...","359","0.47018779342723005",""
"verlassen","tom hat mich verlassen.","tom hat mich {{1::verlassen}}.","tom ditched me.","First 3 letters: ver...","544","0.46111111111111114",""
"mehrere","tom hat mehrere möglichkeiten.","tom hat {{1::mehrere}} möglichkeiten.","tom has options.","First 2 letters: me...","257","0.5020491803278688",""
"leise","tom hat leise gegessen.","tom hat {{1::leise}} gegessen.","tom ate quietly.","First 2 letters: le...","112","0.5012853470437018",""
"gewarnt","tom hat ihn gewarnt.","tom hat ihn {{1::gewarnt}}.","tom warned him.","First 2 letters: ge...","126","0.45133333333333336",""
"gesellschaft","tom hat gesellschaft.","tom hat {{1::gesellschaft}}.","tom has company.","First 3 letters: ges...","131","0.468018018018018",""
"freunde","tom hat freunde.","tom hat {{1::freunde}}.","tom has friends.","First 2 letters: fr...","1117","0.46747572815533983",""
"verdient","tom hat es verdient.","tom hat es {{1::verdient}}.","tom deserves it.","First 2 letters: ve...","317","0.45271739130434785",""
"einmal","tom hat einmal geschossen.","tom hat {{1::einmal}} geschossen.","tom fired once.","First 2 letters: ei...","2493","0.5002507522567703",""
"gebraucht","tom hat dich gebraucht.","tom hat dich {{1::gebraucht}}.","tom needed you.","First 3 letters: geb...","166","0.45149253731343286",""
"kaputt","tom hat das kaputt gemacht.","tom hat das {{1::kaputt}} gemacht.","tom broke that.","First 2 letters: ka...","176","0.4815384615384616",""
"gehört","tom hat das gehört.","tom hat das {{1::gehört}}.","tom heard that.","First 2 letters: ge...","1574","0.45046511627906977",""
"angefangen","tom hat das angefangen.","tom hat das {{1::angefangen}}.","tom started it.","First 3 letters: ang...","268","0.4521459227467811",""
"frauen","tom hasste frauen.","tom hasste {{1::frauen}}.","tom hated women.","First 2 letters: fr...","389","0.4711309523809524",""
