"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"gibt","tom gibt auf.","tom {{1::gibt}} auf.","tom is quitting.","First 1 letter: g...","2932","0.406872174270448",""
"fühlte","tom fühlte sich glücklich.","tom {{1::fühlte}} sich glücklich.","tom felt happy.","First 2 letters: fü...","260","0.4520746887966805",""
"freut","tom freut sich.","tom {{1::freut}} sich.","tom is pleased.","First 2 letters: fr...","98","0.4679073614557485",""
"fällt","tom fällt.","tom {{1::fällt}}.","tom is falling.","First 2 letters: fä...","326","0.5028571428571429",""
"denkt","tom denkt logisch.","tom {{1::denkt}} logisch.","tom is logical.","First 2 letters: de...","456","0.47777777777777775",""
"bleibt","tom bleibt unbewegt.","tom {{1::bleibt}} unbewegt.","tom is unmoved.","First 2 letters: bl...","325","0.46950757575757573",""
"schwimmt","schwimmt tom?","{{1::schwimmt}} tom?","is tom swimming?","First 2 letters: sc...","125","0.40132978723404256",""
"schläft","schläft tom?","{{1::schläft}} tom?","is tom sleeping?","First 2 letters: sc...","257","0.40204918032786885",""
"nervös","ist tom nervös?","ist tom {{1::nervös}}?","is tom nervous?","First 2 letters: ne...","259","0.468732782369146",""
"ernst","ist es tom ernst?","ist es tom {{1::ernst}}?","is tom serious?","First 2 letters: er...","255","0.45203252032520325",""
"zufrieden","tom ist zufrieden.","tom ist {{1::zufrieden}}.","tom is satisfied.","First 3 letters: zuf...","373","0.4705729166666667",""
"wichtig","tom ist wichtig.","tom ist {{1::wichtig}}.","tom is important.","First 2 letters: wi...","549","0.4766666666666667",""
"dreißig","tom ist um die dreißig.","tom ist um die {{1::dreißig}}.","tom is thirtyish.","First 2 letters: dr...","356","0.4434482758620689",""
"beliebt","tom ist sehr beliebt.","tom ist sehr {{1::beliebt}}.","tom is well-liked.","First 2 letters: be...","150","0.4514245014245014",""
"schwierig","tom ist schwierig.","tom ist {{1::schwierig}}.","tom is difficult.","First 3 letters: sch...","320","0.4694290976058932",""
"interessiert","tom ist interessiert.","tom ist {{1::interessiert}}.","tom is interested.","First 3 letters: int...","464","0.4801801801801802",""
"falsch","tom ist falsch.","tom ist {{1::falsch}}.","tom is incorrect.","First 2 letters: fa...","496","0.5666666666666667",""
"erfolgreich","tom ist erfolgreich.","tom ist {{1::erfolgreich}}.","tom is successful.","First 3 letters: erf...","103","0.4679229480737018",""
"anders","tom ist anders.","tom ist {{1::anders}}.","tom is different.","First 2 letters: an...","446","0.47575757575757577",""
"boden","tom ist am boden zerstört.","tom ist am {{1::boden}} zerstört.","tom is devastated.","First 2 letters: bo...","278","0.4822421524663677",""
"nichts","tom hat damit nichts zu tun.","tom hat damit {{1::nichts}} zu tun.","tom is unrelated.","First 2 letters: ni...","4007","0.5001425313568986",""
"fühlt","tom fühlt sich geschmeichelt.","tom {{1::fühlt}} sich geschmeichelt.","tom is flattered.","First 2 letters: fü...","143","0.45139664804469276",""
"zufrieden","ist tom zufrieden?","ist tom {{1::zufrieden}}?","is tom satisfied?","First 3 letters: zuf...","373","0.4705729166666667",""
"verrückt","ist tom verrückt?","ist tom {{1::verrückt}}?","is tom delirious?","First 2 letters: ve...","323","0.4694756554307116",""
"interessiert","ist tom interessiert?","ist tom {{1::interessiert}}?","is tom interested?","First 3 letters: int...","464","0.4801801801801802",""
"gefährlich","ist tom gefährlich?","ist tom {{1::gefährlich}}?","is tom dangerous?","First 3 letters: gef...","273","0.46885964912280703",""
"erfolgreich","ist tom erfolgreich?","ist tom {{1::erfolgreich}}?","is tom successful?","First 3 letters: erf...","103","0.4679229480737018",""
"familie","tom gehört zur familie.","tom gehört zur {{1::familie}}.","tom is family.","First 2 letters: fa...","851","0.45142045454545454",""
"sieht","sieht tom gut aus?","{{1::sieht}} tom gut aus?","is tom good-looking?","First 2 letters: si...","1344","0.40059171597633136",""
"hier","ist tom hier?","ist tom {{1::hier}}?","is tom here?","First 1 letter: h...","7229","0.4067409608717187",""
"verloren","ist tom verloren?","ist tom {{1::verloren}}?","is tom lost?","First 2 letters: ve...","898","0.4679197994987469",""
"drinnen","tom ist drinnen.","tom ist {{1::drinnen}}.","tom is inside.","First 2 letters: dr...","128","0.4680071492403932",""
"einsam","ist tom einsam?","ist tom {{1::einsam}}?","is tom lonely?","First 2 letters: ei...","179","0.46821946169772255",""
"weit","tom ist so weit.","tom ist so {{1::weit}}.","tom is ready.","First 1 letter: w...","584","0.39588235294117646",""
"erfahren","tom ist erfahren.","tom ist {{1::erfahren}}.","tom is experienced.","First 2 letters: er...","286","0.4689922480620155",""
"spät","tom ist zu spät.","tom ist zu {{1::spät}}.","tom is late.","First 1 letter: s...","885","0.3912953367875648",""
"nähe","tom ist in der nähe.","tom ist in der {{1::nähe}}.","tom is nearby.","First 1 letter: n...","343","0.3831645569620253",""
"wach","ist tom wach?","ist tom {{1::wach}}?","is tom awake?","First 1 letter: w...","207","0.4083673469387755",""
"berühmt","ist tom berühmt?","ist tom {{1::berühmt}}?","is tom famous?","First 2 letters: be...","152","0.46809933142311366",""
"schuldig","ist tom schuldig?","ist tom {{1::schuldig}}?","is tom guilty?","First 2 letters: sc...","171","0.4681818181818182",""
"eifersüchtig","ist tom eifersüchtig?","ist tom {{1::eifersüchtig}}?","is tom jealous?","First 3 letters: eif...","169","0.46817269076305223",""
"keinen","tom hat keinen ehrgeiz.","tom hat {{1::keinen}} ehrgeiz.","tom is unambitious.","First 2 letters: ke...","1872","0.5003641660597232",""
"japaner","tom ist japaner.","tom ist {{1::japaner}}.","tom is japanese.","First 2 letters: ja...","103","0.4679229480737018",""
"ausland","tom ist im ausland.","tom ist im {{1::ausland}}.","tom is abroad.","First 2 letters: au...","282","0.4522831050228311",""
"pläne","tom hat pläne.","tom hat {{1::pläne}}.","tom has plans.","First 2 letters: pl...","128","0.4680071492403932",""
"reich","ist tom reich?","ist tom {{1::reich}}?","is tom rich?","First 2 letters: re...","476","0.4866666666666667",""
"blöd","tom ist blöd.","tom ist {{1::blöd}}.","tom is stupid.","First 1 letter: b...","115","0.40796200345423145",""
"sich","beschwert sich tom?","beschwert {{1::sich}} tom?","is tom complaining?","First 1 letter: s...","14708","0.4067018556314073",""
"schlafen","ist tom am schlafen?","ist tom am {{1::schlafen}}?","is tom sleeping?","First 2 letters: sc...","678","0.4527932960893855",""
"geburtstag","alles gute zum geburtstag, tom!","alles gute zum {{1::geburtstag}}, tom!","happy birthday, tom!","First 3 letters: geb...","359","0.48352112676056336",""
"freundlich","ist tom freundlich?","ist tom {{1::freundlich}}?","is tom friendly?","First 3 letters: fre...","212","0.4683967704728951",""
"drei","tom ist drei.","tom ist {{1::drei}}.","tom is three.","First 1 letter: d...","2598","0.4069048753374623",""
"das","ist das da tom?","ist {{1::das}} da tom?","is that tom?","First 1 letter: d...","43180","0.3300117148145545",""
"geht","und wie geht es tom?","und wie {{1::geht}} es tom?","and how's tom?","First 1 letter: g...","2446","0.4202568053415511",""
"sauer","ist tom sauer?","ist tom {{1::sauer}}?","is tom upset?","First 2 letters: sa...","117","0.46796875",""
"präsident","tom ist präsident.","tom ist {{1::präsident}}.","tom is president.","First 3 letters: prä...","115","0.46796200345423145",""
"wählen","tom ist am wählen.","tom ist am {{1::wählen}}.","tom is voting.","First 2 letters: wä...","184","0.45157728706624606",""
