"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"soweit","tom ist noch nicht soweit, besuch zu empfangen.","tom ist noch nicht {{1::soweit}}, besuch zu empfangen.","tom isn't yet ready to receive visitors.","First 2 letters: so...","174","0.5015290519877675",""
"denen","tom hatte keine freunde, mit denen er spielen konnte.","tom hatte keine freunde, mit {{1::denen}} er spielen konnte.","tom had no friends to play with.","First 2 letters: de...","238","0.49079002957329954",""
"möchtest","wann möchtest du tom treffen?","wann {{1::möchtest}} du tom treffen?","when do you want to meet tom?","First 2 letters: mö...","714","0.44232558139534883",""
"möchten","wann möchten sie tom treffen?","wann {{1::möchten}} sie tom treffen?","when do you want to meet tom?","First 2 letters: mö...","471","0.45666666666666667",""
"könntest","tom sagte, du könntest gut ski fahren.","tom sagte, du {{1::könntest}} gut ski fahren.","tom said you were good at skiing.","First 2 letters: kö...","651","0.4890037593984962",""
"konnten","wie konnten sie tom das antun?","wie {{1::konnten}} sie tom das antun?","how could you do this to tom?","First 2 letters: ko...","235","0.4352130325814536",""
"kosten","tom weiß nicht, was es kosten wird.","tom weiß nicht, was es {{1::kosten}} wird.","tom doesn't know how much it'll cost.","First 2 letters: ko...","190","0.45875057418465776",""
"erlauben","tom würde mir nicht erlauben ihm zu helfen.","tom würde mir nicht {{1::erlauben}} ihm zu helfen.","tom wouldn't allow me to help him.","First 2 letters: er...","101","0.50125",""
"punkt","in diesem punkt muss ich tom zustimmen.","in diesem {{1::punkt}} muss ich tom zustimmen.","i've got to agree with tom here.","First 2 letters: pu...","118","0.45844834017157776",""
"sonntag","tom geht an jedem sonntag morgens zur kirche.","tom geht an jedem {{1::sonntag}} morgens zur kirche.","tom goes to church every sunday morning.","First 2 letters: so...","279","0.5022522522522522",""
"muttersprache","tom spricht vietnamesisch, die muttersprache seiner frau.","tom spricht vietnamesisch, die {{1::muttersprache}} seiner frau.","tom speaks vietnamese, his wife's native language.","First 3 letters: mut...","105","0.48697691197691195",""
"erlauben","du solltest tom erlauben, das zu tun.","du solltest tom {{1::erlauben}}, das zu tun.","you should allow tom to do that.","First 2 letters: er...","101","0.4869642857142857",""
"leisten","tom konnte es sich nicht leisten, professionelle schauspieler zu engagieren.","tom konnte es sich nicht {{1::leisten}}, professionelle schauspieler zu engagieren.","tom couldn't afford to hire professional actors.","First 2 letters: le...","196","0.5016393442622951",""
"mindestens","tom hat mindestens dreihundert bücher.","tom hat {{1::mindestens}} dreihundert bücher.","tom has at least three hundred books.","First 3 letters: min...","143","0.48139664804469273",""
"einverstanden","tom sagt, er ist einverstanden, uns zu helfen.","tom sagt, er ist {{1::einverstanden}}, uns zu helfen.","tom says he's willing to help us.","First 3 letters: ein...","145","0.5014044943820224",""
"welches","tom sagte mir, welches buch ich kaufen soll.","tom sagte mir, {{1::welches}} buch ich kaufen soll.","tom told me which book to buy.","First 2 letters: we...","424","0.48149350649350653",""
"schneiden","tom hat sich sein haar sehr kurz schneiden lassen.","tom hat sich sein haar sehr kurz {{1::schneiden}} lassen.","tom had his hair cut really short.","First 3 letters: sch...","113","0.44573310423825885",""
"geraten","hast du tom geraten, das zu tun?","hast du tom {{1::geraten}}, das zu tun?","did you advise tom to do that?","First 2 letters: ge...","144","0.48711484593837534",""
"worte","haben dich toms worte verletzt?","haben dich toms {{1::worte}} verletzt?","were you hurt by what tom said?","First 2 letters: wo...","274","0.48220264317180617",""
"regnet","wenn es morgen regnet, kommt tom nicht.","wenn es morgen {{1::regnet}}, kommt tom nicht.","if it rains tomorrow, tom won't come.","First 2 letters: re...","342","0.488858939802336",""
"seit","tom wohnt hier seit drei jahren.","tom wohnt hier {{1::seit}} drei jahren.","tom has lived here for three years.","First 1 letter: s...","1326","0.4406045949214027",""
"beantworten","das kann dir nur tom beantworten.","das kann dir nur tom {{1::beantworten}}.","only tom can answer that for you.","First 3 letters: bea...","283","0.43562691131498466",""
"beantworten","das kann euch nur tom beantworten.","das kann euch nur tom {{1::beantworten}}.","only tom can answer that for you.","First 3 letters: bea...","283","0.43562691131498466",""
"seid","im vergleich zu tom seid ihr gut darin.","im vergleich zu tom {{1::seid}} ihr gut darin.","you're good at that compared to tom.","First 1 letter: s...","1759","0.4403968253968254",""
"bleibe","tom sagte, er bleibe lieber.","tom sagte, er {{1::bleibe}} lieber.","tom said that he'd prefer to stay.","First 2 letters: bl...","166","0.4814925373134329",""
"tante","tom hat eine tante, die im gefängnis sitzt.","tom hat eine {{1::tante}}, die im gefängnis sitzt.","tom has an aunt who is in prison.","First 2 letters: ta...","135","0.47636612021857927",""
"minute","tom wird in einer minute hier draußen sein.","tom wird in einer {{1::minute}} hier draußen sein.","tom will be out here in a minute.","First 2 letters: mi...","144","0.5014005602240896",""
"sitzen","tom und mary sitzen im selben boot.","tom und mary {{1::sitzen}} im selben boot.","tom and mary are in the same boat.","First 2 letters: si...","236","0.4876010781671159",""
"verstecken","tom und maria verstecken sich im garten.","tom und maria {{1::verstecken}} sich im garten.","tom and mary are hiding in the garden.","First 3 letters: ver...","112","0.4869996327579875",""
"verstecken","tom und maria verstecken sich im keller.","tom und maria {{1::verstecken}} sich im keller.","tom and mary are hiding in the basement.","First 3 letters: ver...","112","0.4869996327579875",""
"paris","tom kommt um 17.20 uhr in paris an.","tom kommt um 17.20 uhr in {{1::paris}} an.","tom is arriving in paris at 5.20 p.m.","First 2 letters: pa...","268","0.45928877988963823",""
"frau","es gibt eine neue frau in toms leben.","es gibt eine neue {{1::frau}} in toms leben.","tom has a new woman in his life.","First 1 letter: f...","1589","0.44045871559633026",""
"körper","tom hielt marias leblosen körper in den armen.","tom hielt marias leblosen {{1::körper}} in den armen.","tom held mary's lifeless body in his arms.","First 2 letters: kö...","136","0.5013698630136987",""
"zaun","tom repariert den zaun im garten.","tom repariert den {{1::zaun}} im garten.","tom is repairing the fence in the garden.","First 1 letter: z...","106","0.44126582278481014",""
"hauptstadt","tom lebt in dakar, der hauptstadt von senegal.","tom lebt in dakar, der {{1::hauptstadt}} von senegal.","tom lives in dakar, the capital of senegal.","First 3 letters: hau...","324","0.47782485875706215",""
"hauptstadt","tom lebt in dakar, der hauptstadt des senegals.","tom lebt in dakar, der {{1::hauptstadt}} des senegals.","tom lives in dakar, the capital of senegal.","First 3 letters: hau...","324","0.47782485875706215",""
"hauptstadt","tom lebt in dakar, der hauptstadt des senegal.","tom lebt in dakar, der {{1::hauptstadt}} des senegal.","tom lives in dakar, the capital of senegal.","First 3 letters: hau...","324","0.47782485875706215",""
"vereinigten","tom hat seine kindheit in den vereinigten staaten verbracht.","tom hat seine kindheit in den {{1::vereinigten}} staaten verbracht.","tom spent his childhood in the united states.","First 3 letters: ver...","168","0.4681681681681682",""
"trotz","tom ging trotz des regens angeln.","tom ging {{1::trotz}} des regens angeln.","tom went fishing in spite of the rain.","First 2 letters: tr...","121","0.46798245614035083",""
"klasse","tom aß in der klasse mit seinen klassenkameraden.","tom aß in der {{1::klasse}} mit seinen {{1::klasse}}nkameraden.","tom ate in the classroom with his classmates.","First 2 letters: kl...","309","0.5026041666666667",""
"scheinst","du scheinst dich sehr für tom zu interessieren.","du {{1::scheinst}} dich sehr für tom zu interessieren.","you seem to be very interested in tom.","First 2 letters: sc...","148","0.42641643059490086",""
"worüber","tom fragte sich, worüber mary sich so aufregte.","tom fragte sich, {{1::worüber}} mary sich so aufregte.","tom wondered what mary was so upset about.","First 2 letters: wo...","162","0.47647492625368737",""
"bewusst","mir war nicht bewusst, dass tom so leichtgläubig ist.","mir war nicht {{1::bewusst}}, dass tom so leichtgläubig ist.","i didn't realize that tom was so gullible.","First 2 letters: be...","109","0.46794217687074824",""
"könig","war tom ein könig oder wird er einer sein?","war tom ein {{1::könig}} oder wird er einer sein?","was tom a king or will he be?","First 2 letters: kö...","171","0.46818181818181814",""
"froh","tom sagte, er wäre froh, dich zu sehen.","tom sagte, er wäre {{1::froh}}, dich zu sehen.","tom said he was glad to see you.","First 1 letter: f...","363","0.44362318840579706",""
"gruppe","tom kündigte an, die gruppe verlassen zu wollen.","tom kündigte an, die {{1::gruppe}} verlassen zu wollen.","tom announced that he was leaving the group.","First 2 letters: gr...","112","0.5012853470437018",""
"lieder","tom fing mit 13 jahren an, lieder zu schreiben.","tom fing mit 13 jahren an, {{1::lieder}} zu schreiben.","tom began writing songs when he was thirteen.","First 2 letters: li...","134","0.47636239782016354",""
"ziehe","tom sagte, er ziehe nach australien.","tom sagte, er {{1::ziehe}} nach australien.","tom said that he was moving to australia.","First 2 letters: zi...","108","0.5012722646310432",""
"obwohl","tom ging weiter, obwohl er erschöpft war.","tom ging weiter, {{1::obwohl}} er erschöpft war.","tom kept walking, even though he was exhausted.","First 2 letters: ob...","122","0.48703354692800604",""
"obwohl","tom ist weitergegangen, obwohl er erschöpft gewesen ist.","tom ist weitergegangen, {{1::obwohl}} er erschöpft gewesen ist.","tom kept walking, even though he was exhausted.","First 2 letters: ob...","122","0.47631926121372037",""
"erledigt","tom hat alles erledigt, was er hat tun sollen.","tom hat alles {{1::erledigt}}, was er hat tun sollen.","tom did everything he was supposed to do.","First 2 letters: er...","100","0.4679135494596841",""
"ärger","ich wusste immer, dass tom nur ärger macht.","ich wusste immer, dass tom nur {{1::ärger}} macht.","i always knew that tom was a troublemaker.","First 2 letters: är...","113","0.45128865979381444",""
"aufgrund","tom blutete heftig aufgrund einer schussverletzung.","tom blutete heftig {{1::aufgrund}} einer schussverletzung.","tom was bleeding heavily from a gunshot wound.","First 2 letters: au...","111","0.5012820512820513",""
"letztemal","wann hat tom dir das letztemal geholfen?","wann hat tom dir das {{1::letztemal}} geholfen?","when was the last time tom helped you?","First 3 letters: let...","149","0.45856331168831166",""
"letztemal","wann hat tom euch das letztemal geholfen?","wann hat tom euch das {{1::letztemal}} geholfen?","when was the last time tom helped you?","First 3 letters: let...","149","0.45856331168831166",""
"wessen","ich wusste gleich, wessen sohn tom ist.","ich wusste gleich, {{1::wessen}} sohn tom ist.","i knew straight away whose son tom was.","First 2 letters: we...","136","0.48708414872798433",""
"hochzeit","neun monate nach der hochzeit kam tom zur welt.","neun monate nach der {{1::hochzeit}} kam tom zur welt.","tom was born nine months after the wedding.","First 2 letters: ho...","124","0.4902151488358385",""
"projekt","tom war fest entschlossen, das projekt zu ende zu führen.","tom war fest entschlossen, das {{1::projekt}} zu ende zu führen.","tom was very determined to finish the project.","First 2 letters: pr...","116","0.5012987012987014",""
"dunkel","es war bereits dunkel, als tom nach hause kam.","es war bereits {{1::dunkel}}, als tom nach hause kam.","it was already dark when tom got home.","First 2 letters: du...","191","0.4682795698924731",""
"regnete","tom blieb, weil es regnete, daheim.","tom blieb, weil es {{1::regnete}}, daheim.","tom stayed at home because it was raining.","First 2 letters: re...","114","0.46795865633074935",""
"haar","tom sagte mir, mein haar sei zu lang.","tom sagte mir, mein {{1::haar}} sei zu lang.","tom told me my hair was too long.","First 1 letter: h...","317","0.44271739130434784",""
"wieviel","um wieviel uhr hast du tom angerufen?","um {{1::wieviel}} uhr hast du tom angerufen?","what time was it that you called tom?","First 2 letters: wi...","526","0.4470899470899471",""
"wieviel","um wieviel uhr habt ihr tom angerufen?","um {{1::wieviel}} uhr habt ihr tom angerufen?","what time was it that you called tom?","First 2 letters: wi...","526","0.4470899470899471",""
"gemeinsam","tom und maria übten gemeinsam ihr böses lachen.","tom und maria übten {{1::gemeinsam}} ihr böses lachen.","tom and maria practiced their evil laughs together.","First 3 letters: gem...","129","0.5013440860215054",""
"tante","tom hat eine tante, die maria heißt.","tom hat eine {{1::tante}}, die maria heißt.","tom has an aunt whose name is mary.","First 2 letters: ta...","135","0.48708040593286495",""
"behalten","du mußt tom im auge behalten.","du mußt tom im auge {{1::behalten}}.","you need to keep an eye on tom.","First 2 letters: be...","161","0.43480392156862746",""
"bestanden","ich habe die prüfung bestanden und tom auch.","ich habe die prüfung {{1::bestanden}} und tom auch.","i passed the exam and so did tom.","First 3 letters: bes...","127","0.5013368983957219",""
"soviel","ich hätte tom nicht soviel geld geben sollen.","ich hätte tom nicht {{1::soviel}} geld geben sollen.","i shouldn't have given tom so much money.","First 2 letters: so...","113","0.5012886597938144",""
"interessant","was findest du an tom so interessant?","was findest du an tom so {{1::interessant}}?","what do you find so interesting about tom?","First 3 letters: int...","322","0.4313647246608141",""
"theater","tom gab vor dem theater autogramme.","tom gab vor dem {{1::theater}} autogramme.","tom was signing autographs in front of the theater.","First 2 letters: th...","126","0.468",""
"welchen","tom weiß nicht, welchen plan mary wählen wird.","tom weiß nicht, {{1::welchen}} plan mary wählen wird.","tom doesn't know what plan mary will choose.","First 2 letters: we...","275","0.477212389380531",""
"japan","ich weiß nicht, wann tom japan verlassen wird.","ich weiß nicht, wann tom {{1::japan}} verlassen wird.","i don't know when tom will leave japan.","First 2 letters: ja...","548","0.48520408163265305",""
"solange","tom wird bei dir bleiben, solange ich weg bin.","tom wird bei dir bleiben, {{1::solange}} ich weg bin.","tom will stay with you while i'm gone.","First 2 letters: so...","117","0.4901909722222222",""
"solange","tom wird bei euch bleiben, solange ich weg bin.","tom wird bei euch bleiben, {{1::solange}} ich weg bin.","tom will stay with you while i'm gone.","First 2 letters: so...","117","0.4901909722222222",""
"solange","tom wird bei ihnen bleiben, solange ich weg bin.","tom wird bei ihnen bleiben, {{1::solange}} ich weg bin.","tom will stay with you while i'm gone.","First 2 letters: so...","117","0.4901909722222222",""
"leihen","maria bewog tom, ihr geld zu leihen.","maria bewog tom, ihr geld zu {{1::leihen}}.","mary convinced tom to lend her some money.","First 2 letters: le...","219","0.43034447821681865",""
"park","tom ging in den park, um mary zu treffen.","tom ging in den {{1::park}}, um mary zu treffen.","tom went to the park to meet mary.","First 1 letter: p...","429","0.4358333333333333",""
"benutzen","tom und maria benutzen das eßzimmer nie.","tom und maria {{1::benutzen}} das eßzimmer nie.","tom and mary never use the dining room.","First 2 letters: be...","312","0.4883597883597883",""
"benutzen","tom und maria benutzen das esszimmer nie.","tom und maria {{1::benutzen}} das esszimmer nie.","tom and mary never use the dining room.","First 2 letters: be...","312","0.4883597883597883",""
"verlieren","tom und maria verlieren die geduld.","tom und maria {{1::verlieren}} die geduld.","tom and mary are running out of patience.","First 3 letters: ver...","284","0.5023041474654377",""
"scheinen","tom und maria scheinen sich gut zu amüsieren.","tom und maria {{1::scheinen}} sich gut zu amüsieren.","tom and mary seem to be enjoying themselves.","First 2 letters: sc...","193","0.4766233766233766",""
"sitzen","tom und maria sitzen beide dort drüben.","tom und maria {{1::sitzen}} beide dort drüben.","tom and mary are both sitting over there.","First 2 letters: si...","236","0.4876010781671159",""
"taten","tom und mary taten so, als ob sie angst hätten.","tom und mary {{1::taten}} so, als ob sie angst hätten.","tom and mary acted like they were afraid.","First 2 letters: ta...","104","0.4612594458438287",""
"hoffen","tom und maria hoffen auf gutes wetter.","tom und maria {{1::hoffen}} auf gutes wetter.","tom and mary are hoping for good weather.","First 2 letters: ho...","122","0.48703354692800604",""
"scheinen","tom und maria scheinen sich zu lieben.","tom und maria {{1::scheinen}} sich zu lieben.","tom and mary seem to love each other.","First 2 letters: sc...","193","0.48733766233766235",""
"benutzen","tom und maria benutzen ihr esszimmer kaum.","tom und maria {{1::benutzen}} ihr esszimmer kaum.","tom and mary rarely use their dining room.","First 2 letters: be...","312","0.4883597883597883",""
"worauf","tom und maria wissen, worauf sie sich da einlassen.","tom und maria wissen, {{1::worauf}} sie sich da einlassen.","tom and mary know what they're getting into.","First 2 letters: wo...","105","0.4901515151515151",""
"hoffen","tom und maria hoffen auf etwas besseres.","tom und maria {{1::hoffen}} auf etwas besseres.","tom and mary are hoping for something better.","First 2 letters: ho...","122","0.48703354692800604",""
"wußten","tom und maria wußten, daß sie zuviel gesagt hatten.","tom und maria {{1::wußten}}, daß sie zuviel gesagt hatten.","tom and mary knew they'd said too much.","First 2 letters: wu...","105","0.46792929292929286",""
"welcher","tom war nicht derjenige, welcher maria die halskette schenkte.","tom war nicht derjenige, {{1::welcher}} maria die halskette schenkte.","it wasn't tom who gave mary that necklace.","First 2 letters: we...","309","0.49149305555555556",""
