"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"während","tom hielt mitten während des küssens inne.","tom hielt mitten {{1::während}} des küssens inne.","tom stopped mid kiss.","First 2 letters: wä...","586","0.4914614121510673",""
"schuhe","tom band seine schuhe zu.","tom band seine {{1::schuhe}} zu.","tom tied his shoes.","First 2 letters: sc...","554","0.48909090909090913",""
"erster","tom reiste erster klasse.","tom reiste {{1::erster}} klasse.","tom traveled first class.","First 2 letters: er...","161","0.5014705882352941",""
"befreundet","ich bin mit tom befreundet.","ich bin mit tom {{1::befreundet}}.","i'm friends with tom.","First 3 letters: bef...","196","0.441639344262295",""
"reisen","genießt tom das reisen?","genießt tom das {{1::reisen}}?","does tom enjoy traveling?","First 2 letters: re...","213","0.4517361111111111",""
"reisen","hat tom spaß am reisen?","hat tom spaß am {{1::reisen}}?","does tom enjoy traveling?","First 2 letters: re...","213","0.4417361111111111",""
"irgendetwas","braucht tom irgendetwas?","braucht tom {{1::irgendetwas}}?","does tom need anything?","First 3 letters: irg...","169","0.46817269076305223",""
"jünger","ich bin jünger als tom.","ich bin {{1::jünger}} als tom.","i'm younger than tom.","First 2 letters: jü...","187","0.4815923566878981",""
"autos","tom hat zwei autos.","tom hat zwei {{1::autos}}.","tom has two cars.","First 2 letters: au...","206","0.4516949152542373",""
"freundinnen","tom hat drei freundinnen.","tom hat drei {{1::freundinnen}}.","tom has three girlfriends.","First 3 letters: fre...","98","0.4512406947890819",""
"entschuldigen","thomas wollte sich entschuldigen.","thomas wollte sich {{1::entschuldigen}}.","tom wanted to apologize.","First 3 letters: ent...","348","0.45326797385620915",""
"eigentlich","tom war eigentlich nicht eifersüchtlig.","tom war {{1::eigentlich}} nicht eifersüchtlig.","tom wasn't really jealous.","First 3 letters: eig...","469","0.495625",""
"japanisch","tom spricht japanisch flüssig.","tom spricht {{1::japanisch}} flüssig.","tom speaks japanese fluently.","First 3 letters: jap...","195","0.5016339869281046",""
"interesse","tom hat das interesse verloren.","tom hat das {{1::interesse}} verloren.","tom has lost interest.","First 3 letters: int...","166","0.4814925373134329",""
"brot","tom bestrich sich das brot mit butter.","tom bestrich sich das {{1::brot}} mit butter.","tom buttered his bread.","First 1 letter: b...","420","0.4318871252204586",""
"wählen","man hätte tom wählen sollen.","man hätte tom {{1::wählen}} sollen.","tom should've been elected.","First 2 letters: wä...","184","0.48157728706624603",""
"manchmal","tom geht manchmal früher.","tom geht {{1::manchmal}} früher.","tom sometimes leaves early.","First 2 letters: ma...","518","0.5263157894736843",""
"euch","kennt tom euch?","kennt tom {{1::euch}}?","does tom know you?","First 1 letter: e...","5206","0.40677289143828343",""
"dem","tom kam mit dem zug.","tom kam mit {{1::dem}} zug.","tom came by train.","First 1 letter: d...","8284","0.3600642260757868",""
"überhaupt","tom isst überhaupt kein gemüse.","tom isst {{1::überhaupt}} kein gemüse.","tom never eats vegetables.","First 3 letters: übe...","769","0.48185185185185186",""
"genannt","tom wünscht, „er“ genannt zu werden.","tom wünscht, „er“ {{1::genannt}} zu werden.","tom goes by ""he/him"".","First 2 letters: ge...","132","0.5013550135501355",""
"liebsten","tom isst am liebsten zu hause selbst gekochtes.","tom isst am {{1::liebsten}} zu hause selbst gekochtes.","tom prefers home-cooked meals.","First 2 letters: li...","206","0.47669491525423724",""
"wasser","tom kauft wasser in flaschen.","tom kauft {{1::wasser}} in flaschen.","tom buys bottled water.","First 2 letters: wa...","1263","0.4806544502617801",""
"dein","hier ist dein tee, tom.","hier ist {{1::dein}} tee, tom.","here's your tea, tom.","First 1 letter: d...","2228","0.42028918449971087",""
"ohren","tom wusch sich die ohren.","tom wusch sich die {{1::ohren}}.","tom washed his ears.","First 2 letters: oh...","156","0.4414492753623188",""
"tasche","tom hat seine tasche gepackt.","tom hat seine {{1::tasche}} gepackt.","tom packed his bag.","First 2 letters: ta...","332","0.4829585798816568",""
"freunde","tom hat hier freunde.","tom hat hier {{1::freunde}}.","tom has friends here.","First 2 letters: fr...","1117","0.45080906148867317",""
"trinken","tom hat mit dem trinken aufgehört.","tom hat mit dem {{1::trinken}} aufgehört.","tom has stopped drinking.","First 2 letters: tr...","767","0.4685323383084577",""
"kalt","tom mag es kalt.","tom mag es {{1::kalt}}.","tom likes it cold.","First 1 letter: k...","587","0.3956818181818182",""
"bisschen","tom hatte ein bisschen spaß.","tom hatte ein {{1::bisschen}} spaß.","tom had some fun.","First 2 letters: bi...","612","0.48442477876106194",""
"schöne","tom hat eine schöne haut.","tom hat eine {{1::schöne}} haut.","tom has nice skin.","First 2 letters: sc...","429","0.4869444444444444",""
"verletzen","tom hätte sich verletzen können.","tom hätte sich {{1::verletzen}} können.","tom could've gotten injured.","First 3 letters: ver...","107","0.48126903553299494",""
"käse","tom will käse.","tom will {{1::käse}}.","tom wants some cheese.","First 1 letter: k...","143","0.4080633147113594",""
"möchte","tom möchte zu fuß gehen.","tom {{1::möchte}} zu fuß gehen.","tom wants to walk.","First 2 letters: mö...","3414","0.44017152658662095",""
"handy","tom hat sein handy fallen lassen.","tom hat sein {{1::handy}} fallen lassen.","tom dropped his phone.","First 2 letters: ha...","108","0.5012722646310432",""
"englisch","tom sprach auf englisch weiter.","tom sprach auf {{1::englisch}} weiter.","tom switched to english.","First 2 letters: en...","1124","0.4808",""
"deinem","wie geht es deinem geschwür, tom?","wie geht es {{1::deinem}} geschwür, tom?","how's your ulcer, tom?","First 2 letters: de...","522","0.5217391304347826",""
"stimme","warum hat sich tom der stimme enthalten?","warum hat sich tom der {{1::stimme}} enthalten?","why did tom abstain?","First 2 letters: st...","471","0.4738095238095238",""
"stunden","tom schlief fast 14 stunden.","tom schlief fast 14 {{1::stunden}}.","tom slept almost 14 hours.","First 2 letters: st...","650","0.4533112582781457",""
"küche","tom gestaltete seine küche neu.","tom gestaltete seine {{1::küche}} neu.","tom remodeled his kitchen.","First 2 letters: kü...","337","0.48304878048780486",""
"schließlich","tom verstand es schließlich.","tom verstand es {{1::schließlich}}.","tom finally understood it.","First 3 letters: sch...","146","0.45140845070422536",""
"freundin","tom rief seine freundin an.","tom rief seine {{1::freundin}} an.","tom phoned his girlfriend.","First 2 letters: fr...","704","0.4824390243902439",""
"freitag","tom ist am freitag gekommen.","tom ist am {{1::freitag}} gekommen.","tom arrived on friday.","First 2 letters: fr...","111","0.48128205128205126",""
"solltest","du solltest es tom sagen.","du {{1::solltest}} es tom sagen.","you should tell tom.","First 2 letters: so...","1197","0.4407163323782235",""
"solltet","ihr solltet es tom sagen.","ihr {{1::solltet}} es tom sagen.","you should tell tom.","First 2 letters: so...","438","0.44793650793650797",""
"sollten","sie sollten es tom sagen.","sie {{1::sollten}} es tom sagen.","you should tell tom.","First 2 letters: so...","1212","0.4407012622720897",""
"gegenüber","tom saß mir gegenüber.","tom saß mir {{1::gegenüber}}.","tom sat opposite me.","First 3 letters: geg...","302","0.4525125628140704",""
"menschen","tom half den menschen gerne.","tom half den {{1::menschen}} gerne.","tom liked helping people.","First 2 letters: me...","1134","0.48078740157480315",""
"raus","tom geht nie raus.","tom geht nie {{1::raus}}.","tom never goes outside.","First 1 letter: r...","279","0.39225225225225224",""
"freundin","tom hat johannes die freundin ausgespannt.","tom hat johannes die {{1::freundin}} ausgespannt.","tom stole john's girlfriend.","First 2 letters: fr...","704","0.4691056910569106",""
"seiner","tom stellte sich seiner angst.","tom stellte sich {{1::seiner}} angst.","tom faced his fear.","First 2 letters: se...","1352","0.48058616647127783",""
"niemandem","tom vertraut niemandem.","tom vertraut {{1::niemandem}}.","tom trusts no one.","First 3 letters: nie...","313","0.4693262411347518",""
"fragt","tom fragt nie.","tom {{1::fragt}} nie.","tom never asks questions.","First 2 letters: fr...","100","0.4679135494596841",""
"gemüse","tom aß sein gemüse.","tom aß sein {{1::gemüse}}.","tom ate his vegetables.","First 2 letters: ge...","186","0.4515873015873016",""
"machst","was machst du, tom?","was {{1::machst}} du, tom?","what're you doing, tom?","First 2 letters: ma...","499","0.7000000000000001",""
"brauchst","du brauchst mich, tom.","du {{1::brauchst}} mich, tom.","you need me, tom.","First 2 letters: br...","611","0.4544642857142857",""
"bäume","tom klettert oft auf bäume.","tom klettert oft auf {{1::bäume}}.","tom often climbs trees.","First 2 letters: bä...","196","0.441639344262295",""
"weitere","tom hat eine weitere freundin.","tom hat eine {{1::weitere}} freundin.","tom has another girlfriend.","First 2 letters: we...","118","0.48130548302872067",""
"küssen","tom hat uns beim küssen erwischt.","tom hat uns beim {{1::küssen}} erwischt.","tom caught us kissing.","First 2 letters: kü...","239","0.46857506361323153",""
"deinen","tom hat deinen schirm.","tom hat {{1::deinen}} schirm.","tom has your umbrella.","First 2 letters: de...","1091","0.5008445945945945",""
"werde","tom sagte, er werde kommen.","tom sagte, er {{1::werde}} kommen.","tom said he'd come.","First 2 letters: we...","4020","0.4801420051121841",""
"täglich","tom joggt täglich.","tom joggt {{1::täglich}}.","tom jogs every day.","First 2 letters: tä...","121","0.4679824561403509",""
"jemals","lächelt tom jemals?","lächelt tom {{1::jemals}}?","does tom ever smile?","First 2 letters: je...","255","0.4686991869918699",""
"dafür","machen sie tom dafür verantwortlich?","machen sie tom {{1::dafür}} verantwortlich?","do you blame tom?","First 2 letters: da...","800","0.48166112956810636",""
"versuchen","wir lassen es tom versuchen.","wir lassen es tom {{1::versuchen}}.","we'll let tom try.","First 3 letters: ver...","563","0.44781249999999995",""
"regenschirm","tom hat seinen regenschirm vergessen.","tom hat seinen {{1::regenschirm}} vergessen.","tom forgot his umbrella.","First 3 letters: reg...","153","0.48143678160919545",""
"arbeite","ich arbeite mit tom zusammen.","ich {{1::arbeite}} mit tom zusammen.","i'll work with tom.","First 2 letters: ar...","323","0.44280898876404495",""
"briefe","tom haßte es, briefe zu schreiben.","tom haßte es, {{1::briefe}} zu schreiben.","tom hated writing letters.","First 2 letters: br...","177","0.5015432098765432",""
"gedacht","was hat tom gedacht?","was hat tom {{1::gedacht}}?","what did tom think?","First 2 letters: ge...","438","0.457936507936508",""
"fließend","tom spricht fließend schwedisch.","tom spricht {{1::fließend}} schwedisch.","tom speaks swedish fluently.","First 2 letters: fl...","124","0.5013262599469497",""
"erzähl","erzähl tom von dir!","{{1::erzähl}} tom von dir!","tell tom about yourself.","First 2 letters: er...","118","0.4013054830287206",""
"unterstützung","tom hat unsere unterstützung verdient.","tom hat unsere {{1::unterstützung}} verdient.","tom deserves our support.","First 3 letters: unt...","99","0.48124378109452737",""
"umbringen","tom könnte dich umbringen.","tom könnte dich {{1::umbringen}}.","tom could kill you.","First 3 letters: umb...","111","0.4512820512820513",""
"umbringen","tom könnte euch umbringen.","tom könnte euch {{1::umbringen}}.","tom could kill you.","First 3 letters: umb...","111","0.4512820512820513",""
"telefon","tom lud sein telefon wieder auf.","tom lud sein {{1::telefon}} wieder auf.","tom charged his phone.","First 2 letters: te...","510","0.5454545454545454",""
"telefon","tom hat sein telefon wiederaufgeladen.","tom hat sein {{1::telefon}} wiederaufgeladen.","tom charged his phone.","First 2 letters: te...","510","0.5254545454545455",""
"bücher","tom liebt es, bücher zu lesen.","tom liebt es, {{1::bücher}} zu lesen.","tom enjoys reading books.","First 2 letters: bü...","942","0.5011286681715575",""
"hättest","du hättest tom fast umgebracht.","du {{1::hättest}} tom fast umgebracht.","you almost killed tom.","First 2 letters: hä...","774","0.4418181818181818",""
"hättet","ihr hättet tom fast umgebracht.","ihr {{1::hättet}} tom fast umgebracht.","you almost killed tom.","First 2 letters: hä...","342","0.44314465408805026",""
"hätten","sie hätten tom fast umgebracht.","sie {{1::hätten}} tom fast umgebracht.","you almost killed tom.","First 2 letters: hä...","744","0.4420408163265306",""
"stehe","ich stehe tom nahe.","ich {{1::stehe}} tom nahe.","i'm close to tom.","First 2 letters: st...","131","0.45135135135135135",""
"verhalten","wie hat sich tom verhalten?","wie hat sich tom {{1::verhalten}}?","how did tom act?","First 3 letters: ver...","217","0.4417605633802817",""
"gewusst","sogar tom hat das gewusst.","sogar tom hat das {{1::gewusst}}.","even tom knew that.","First 2 letters: ge...","127","0.4413368983957219",""
"davor","tom hat keine angst davor zu sterben.","tom hat keine angst {{1::davor}} zu sterben.","tom isn't afraid to die.","First 2 letters: da...","153","0.4871510673234811",""
"schmerz","tom wimmerte vor schmerz.","tom wimmerte vor {{1::schmerz}}.","tom was moaning in pain.","First 2 letters: sc...","114","0.4512919896640827",""
