"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"soll","tom sagte, ich soll dich fragen.","tom sagte, ich {{1::soll}} dich fragen.","tom said to ask you.","First 1 letter: s...","1520","0.44048971596474046",""
"gelesen","tom hat es für mich gelesen.","tom hat es für mich {{1::gelesen}}.","tom read it for me.","First 2 letters: ge...","587","0.43901515151515147",""
"gebe","ich gebe es tom.","ich {{1::gebe}} es tom.","i'm giving it to tom.","First 1 letter: g...","253","0.3920161290322581",""
"mir","gib es mir, tom.","gib es {{1::mir}}, tom.","give it to me, tom.","First 1 letter: m...","15439","0.38003346720214193",""
"uns","bist du mit uns, tom?","bist du mit {{1::uns}}, tom?","are you with us, tom?","First 1 letter: u...","7135","0.36007534659433393",""
"bringt","wo bringt ihr tom hin?","wo {{1::bringt}} ihr tom hin?","where are you taking tom?","First 2 letters: br...","323","0.44280898876404495",""
"worauf","tom weiß, worauf es ankommt.","tom weiß, {{1::worauf}} es ankommt.","tom knows what it takes.","First 2 letters: wo...","105","0.4812626262626263",""
"solltest","du solltest erst tom fragen.","du {{1::solltest}} erst tom fragen.","you should ask tom first.","First 2 letters: so...","1197","0.4407163323782235",""
"lauter","tom sprach lauter als sonst.","tom sprach {{1::lauter}} als sonst.","tom spoke louder than usual.","First 2 letters: la...","117","0.48130208333333335",""
"könntest","könntest du das tun, tom?","{{1::könntest}} du das tun, tom?","could you do that, tom?","First 2 letters: kö...","651","0.40328947368421053",""
"eier","tom kauft nur eier aus freilandhaltung.","tom kauft nur {{1::eier}} aus freilandhaltung.","tom only buys free-range eggs.","First 1 letter: e...","284","0.4423041474654378",""
"nächsten","tom dachte über seinen nächsten zug nach.","tom dachte über seinen {{1::nächsten}} zug nach.","tom pondered his next move.","First 2 letters: nä...","626","0.48965129358830145",""
"schreibtisch","tom aß am schreibtisch.","tom aß am {{1::schreibtisch}}.","tom ate at his desk.","First 3 letters: sch...","276","0.45222222222222225",""
"bleibe","ich bleibe, bis tom geht.","ich {{1::bleibe}}, bis tom geht.","i'll stay until tom leaves.","First 2 letters: bl...","166","0.44149253731343285",""
"gedanken","tom verwarf den gedanken.","tom verwarf den {{1::gedanken}}.","tom pushed that thought aside.","First 2 letters: ge...","205","0.4516891891891892",""
"wochenende","tom geht jedes wochenende wellenreiten.","tom geht jedes {{1::wochenende}} wellenreiten.","tom goes surfing every weekend.","First 3 letters: woc...","425","0.4865789473684211",""
"bedeutet","sag tom, was das bedeutet.","sag tom, was das {{1::bedeutet}}.","tell tom what this means.","First 2 letters: be...","310","0.44261780104712034",""
"menschen","tom hat gerne menschen um sich herum.","tom hat gerne {{1::menschen}} um sich herum.","tom loves being around people.","First 2 letters: me...","1134","0.4865016872890889",""
"hausaufgaben","tom macht nie seine hausaufgaben zu ende.","tom macht nie seine {{1::hausaufgaben}} zu ende.","tom never finishes his homework.","First 3 letters: hau...","375","0.48968253968253966",""
"schaden","tom würde dir nie schaden.","tom würde dir nie {{1::schaden}}.","tom would never harm you.","First 2 letters: sc...","115","0.4412953367875647",""
"ideen","tom hat ähnliche ideen geäußert.","tom hat ähnliche {{1::ideen}} geäußert.","tom has expressed similar ideas.","First 2 letters: id...","141","0.48138888888888887",""
"anscheinend","tom hat anscheinend geweint.","tom hat {{1::anscheinend}} geweint.","tom has apparently been crying.","First 3 letters: ans...","153","0.5014367816091954",""
"deswegen","war tom deswegen verärgert?","war tom {{1::deswegen}} verärgert?","did that make tom mad?","First 2 letters: de...","140","0.5013850415512465",""
"kaputt","tom hat wieder was kaputt gemacht.","tom hat wieder was {{1::kaputt}} gemacht.","tom has broken something again.","First 2 letters: ka...","176","0.4682051282051282",""
"anderes","tom konnte nichts anderes sagen.","tom konnte nichts {{1::anderes}} sagen.","tom couldn't say anything else.","First 2 letters: an...","394","0.4846728971962617",""
"gezwungen","tom hat sich gezwungen zu lächeln.","tom hat sich {{1::gezwungen}} zu lächeln.","tom forced himself to smile.","First 3 letters: gez...","108","0.5012722646310432",""
"lächeln","tom hat sich ein lächeln abgezwungen.","tom hat sich ein {{1::lächeln}} abgezwungen.","tom forced himself to smile.","First 2 letters: lä...","263","0.4687675070028011",""
"stunden","tom ist vor drei stunden abgefahren.","tom ist vor drei {{1::stunden}} abgefahren.","tom left three hours ago.","First 2 letters: st...","650","0.4699779249448124",""
"schneiden","tom ließ sich das haar schneiden.","tom ließ sich das haar {{1::schneiden}}.","tom had his hair cut.","First 3 letters: sch...","113","0.4346219931271478",""
"hausaufgaben","tom hat seine hausaufgaben gemacht.","tom hat seine {{1::hausaufgaben}} gemacht.","tom has done his homework.","First 3 letters: hau...","375","0.48396825396825394",""
"politik","tom liebt es, über politik zu sprechen.","tom liebt es, über {{1::politik}} zu sprechen.","tom loves talking about politics.","First 2 letters: po...","119","0.4870231862378459",""
"wenigstens","tom könnte sich wenigstens entschuldigen.","tom könnte sich {{1::wenigstens}} entschuldigen.","tom might at least apologize.","First 3 letters: wen...","120","0.48131233595800527",""
"minuten","tom ist vor zehn minuten gegangen.","tom ist vor zehn {{1::minuten}} gegangen.","tom left ten minutes ago.","First 2 letters: mi...","592","0.4720430107526882",""
"herzen","tom hat viele herzen gebrochen.","tom hat viele {{1::herzen}} gebrochen.","tom has broken many hearts.","First 2 letters: he...","131","0.4813513513513513",""
"regenschirm","tom hat seinen regenschirm verloren.","tom hat seinen {{1::regenschirm}} verloren.","tom has lost his umbrella.","First 3 letters: reg...","153","0.48143678160919545",""
"termin","tom hat den termin nicht eingehalten.","tom hat den {{1::termin}} nicht eingehalten.","tom didn't keep his appointment.","First 2 letters: te...","101","0.50125",""
"tagen","tom ging vor drei tagen.","tom ging vor drei {{1::tagen}}.","tom left three days ago.","First 2 letters: ta...","305","0.4425510204081632",""
"versprach","tom versprach, es uns mitzuteilen.","tom {{1::versprach}}, es uns mitzuteilen.","tom promised he'd tell us.","First 3 letters: ver...","143","0.4413966480446927",""
"tagen","tom ist vor drei tagen verschwunden.","tom ist vor drei {{1::tagen}} verschwunden.","tom disappeared three days ago.","First 2 letters: ta...","305","0.4692176870748299",""
"erklärt","ich habe tom das erklärt.","ich habe tom das {{1::erklärt}}.","i've explained that to tom.","First 2 letters: er...","151","0.4414285714285714",""
"erlaubnis","wir werden tom um erlaubnis bitten.","wir werden tom um {{1::erlaubnis}} bitten.","we'll ask tom for permission.","First 3 letters: erl...","126","0.468",""
"behalten","tom will es behalten.","tom will es {{1::behalten}}.","tom wants to keep it.","First 2 letters: be...","161","0.4514705882352941",""
"setzen","du solltest dich zu tom setzen.","du solltest dich zu tom {{1::setzen}}.","you should sit with tom.","First 2 letters: se...","250","0.4353253652058433",""
"setzen","sie sollten sich zu tom setzen.","sie sollten sich zu tom {{1::setzen}}.","you should sit with tom.","First 2 letters: se...","250","0.4353253652058433",""
"fährst","tom will, dass du fährst.","tom will, dass du {{1::fährst}}.","tom wants you to drive.","First 2 letters: fä...","137","0.4413736263736263",""
"danke","tom sagt nie danke.","tom sagt nie {{1::danke}}.","tom never says ""thank you.""","First 2 letters: da...","791","0.4517123287671233",""
"verkaufen","lass uns das an tom verkaufen.","lass uns das an tom {{1::verkaufen}}.","let's sell this to tom.","First 3 letters: ver...","273","0.43552631578947365",""
"bleistift","tom legte seinen bleistift hin.","tom legte seinen {{1::bleistift}} hin.","tom put down his pencil.","First 3 letters: ble...","131","0.4813513513513513",""
"jahren","tom hat vor drei jahren seine abschluss gemacht.","tom hat vor drei {{1::jahren}} seine abschluss gemacht.","tom graduated three years ago.","First 2 letters: ja...","942","0.5011286681715575",""
"gesetz","gegen welches gesetz hat tom verstoßen?","gegen welches {{1::gesetz}} hat tom verstoßen?","what law did tom break?","First 2 letters: ge...","155","0.46811175337186894",""
"monaten","tom ist vor drei monaten gestorben.","tom ist vor drei {{1::monaten}} gestorben.","tom died three months ago.","First 2 letters: mo...","146","0.468075117370892",""
"gemüse","tom baut eigenes gemüse an.","tom baut eigenes {{1::gemüse}} an.","tom grows his own vegetables.","First 2 letters: ge...","186","0.48158730158730156",""
"sprache","thomas spricht nur eine sprache.","thomas spricht nur eine {{1::sprache}}.","tom only speaks one language.","First 2 letters: sp...","630","0.4438167938931298",""
"regnen","glaubt tom, dass es regnen wird?","glaubt tom, dass es {{1::regnen}} wird?","does tom think it'll rain?","First 2 letters: re...","268","0.4688125894134478",""
"schulter","tom hat sich an der schulter verletzt.","tom hat sich an der {{1::schulter}} verletzt.","tom has injured his shoulder.","First 2 letters: sc...","132","0.45849787069299264",""
"tagebuch","tom liest das tagebuch seiner frau.","tom liest das {{1::tagebuch}} seiner frau.","tom reads his wife's diary.","First 2 letters: ta...","98","0.501240694789082",""
"sagt","hör zu, was tom sagt.","hör zu, was tom {{1::sagt}}.","listen to what tom says.","First 1 letter: s...","1549","0.3804761904761904",""
"ersten","tom hat sich von seiner ersten frau scheiden lassen.","tom hat sich von seiner {{1::ersten}} frau scheiden lassen.","tom divorced his first wife.","First 2 letters: er...","423","0.49529914529914526",""
"gefühle","tom konnte seine gefühle nicht verbergen.","tom konnte seine {{1::gefühle}} nicht verbergen.","tom couldn't hide his feelings.","First 2 letters: ge...","212","0.5017301038062284",""
"unseren","tom lehnte unseren vorschlag ab.","tom lehnte {{1::unseren}} vorschlag ab.","tom turned down our proposal.","First 2 letters: un...","263","0.48210084033613443",""
"hausaufgaben","tom hat seine hausaufgaben nicht gemacht.","tom hat seine {{1::hausaufgaben}} nicht gemacht.","tom hasn't done his homework.","First 3 letters: hau...","375","0.503968253968254",""
"tee","tom bot mir tee an.","tom bot mir {{1::tee}} an.","tom offered me some tea.","First 1 letter: t...","677","0.362808988764045",""
"wärst","tom sagte, du wärst einsam.","tom sagte, du {{1::wärst}} einsam.","tom said you were lonely.","First 2 letters: wä...","107","0.48126903553299494",""
"pullover","tom hat seinen pullover angezogen.","tom hat seinen {{1::pullover}} angezogen.","tom put on his sweater.","First 2 letters: pu...","145","0.4814044943820225",""
"wenige","tom hat sehr wenige freunde.","tom hat sehr {{1::wenige}} freunde.","tom has very few friends.","First 2 letters: we...","173","0.4815243902439025",""
"bestes","tom hat sein bestes gegeben.","tom hat sein {{1::bestes}} gegeben.","tom has done his best.","First 2 letters: be...","125","0.4813297872340425",""
"reparieren","tom hat sein auto reparieren lassen.","tom hat sein auto {{1::reparieren}} lassen.","tom got his car fixed.","First 3 letters: rep...","236","0.46855345911949686",""
"interessante","tom stellt sehr interessante fragen!","tom stellt sehr {{1::interessante}} fragen!","tom asks very interesting questions.","First 3 letters: int...","107","0.48126903553299494",""
"länger","tom wird nicht länger warten.","tom wird nicht {{1::länger}} warten.","tom won't wait any longer.","First 2 letters: lä...","346","0.48322580645161295",""
"jener","tom hätte in jener nacht sterben können.","tom hätte in {{1::jener}} nacht sterben können.","tom could've died that night.","First 2 letters: je...","127","0.48705118411000764",""
"sachen","tom hat seine sachen vergessen.","tom hat seine {{1::sachen}} vergessen.","tom has forgotten his stuff.","First 2 letters: sa...","330","0.4829239766081872",""
"schenkte","tom schenkte uns tee ein.","tom {{1::schenkte}} uns tee ein.","tom poured us some tea.","First 2 letters: sc...","118","0.44130548302872064",""
"vielen","tom verschwand vor vielen jahren.","tom verschwand vor {{1::vielen}} jahren.","tom disappeared many years ago.","First 2 letters: vi...","442","0.4884745762711864",""
"natürlich","tom hat natürlich glattes haar.","tom hat {{1::natürlich}} glattes haar.","tom has naturally straight hair.","First 3 letters: nat...","207","0.4817006802721089",""
"versprach","tom versprach uns nichts.","tom {{1::versprach}} uns nichts.","tom hasn't promised us anything.","First 3 letters: ver...","143","0.45139664804469276",""
