"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"eigenen","tom hat einen eigenen netzauftritt.","tom hat einen {{1::eigenen}} netzauftritt.","tom has a personal website.","First 2 letters: ei...","277","0.4822321428571429",""
"gutes","tom hat ein gutes alibi.","tom hat ein {{1::gutes}} alibi.","tom has a good alibi.","First 2 letters: gu...","349","0.4832894736842105",""
"oder","tom ist da, oder?","tom ist da, {{1::oder}}?","tom is there, isn't he?","First 1 letter: o...","3392","0.39017283097131006",""
"frag","frag tom, wo er ist.","{{1::frag}} tom, wo er ist.","ask tom where he is.","First 1 letter: f...","186","0.34158730158730155",""
"oder","tom ist hier, oder etwa nicht?","tom ist hier, {{1::oder}} etwa nicht?","tom is here, isn't he?","First 1 letter: o...","3392","0.44017283097131005",""
"verantwortlich","tom ist verantwortlich, nicht wahr?","tom ist {{1::verantwortlich}}, nicht wahr?","tom is responsible, isn't he?","First 3 letters: ver...","111","0.48128205128205126",""
"pünktlich","tom ist pünktlich, nicht wahr?","tom ist {{1::pünktlich}}, nicht wahr?","tom is punctual, isn't he?","First 3 letters: pün...","203","0.4816778523489933",""
"langen","tom nahm einen langen schluck.","tom nahm einen {{1::langen}} schluck.","tom took a long drink.","First 2 letters: la...","113","0.4812886597938144",""
"hätte","tom wünschte, er hätte nicht gewonnen.","tom wünschte, er {{1::hätte}} nicht gewonnen.","tom wished he hadn't won.","First 2 letters: hä...","2529","0.5002463054187192",""
"fürchte","tom sagt, er fürchte sich nicht.","tom sagt, er {{1::fürchte}} sich nicht.","tom says he isn't afraid.","First 2 letters: fü...","191","0.5016129032258064",""
"könne","tom sagte, er könne nicht atmen.","tom sagte, er {{1::könne}} nicht atmen.","tom said he couldn't breathe.","First 2 letters: kö...","222","0.5017921146953406",""
"habe","tom sagte, es habe ihm gefallen.","tom sagte, es {{1::habe}} ihm gefallen.","tom said he enjoyed it.","First 1 letter: h...","16325","0.4400315935801845",""
"was","tom mag, was er tut.","tom mag, {{1::was}} er tut.","tom likes what he does.","First 1 letter: w...","15909","0.36003244646333554",""
"frauen","tom glaubt, dass er frauen versteht.","tom glaubt, dass er {{1::frauen}} versteht.","tom thinks he understands women.","First 2 letters: fr...","389","0.4711309523809524",""
"fühle","tom sagte, er fühle sich bedroht.","tom sagte, er {{1::fühle}} sich bedroht.","tom said he felt threatened.","First 2 letters: fü...","337","0.5030487804878049",""
"hätte","tom tat so, als hätte er nichts gehört.","tom tat so, als {{1::hätte}} er nichts gehört.","tom pretended he hadn't heard.","First 2 letters: hä...","2529","0.5002463054187192",""
"könne","tom behauptet, er könne schwimmen.","tom behauptet, er {{1::könne}} schwimmen.","tom claims he can swim.","First 2 letters: kö...","222","0.48179211469534056",""
"nötig","tom erhielt, was er nötig hatte.","tom erhielt, was er {{1::nötig}} hatte.","tom got what he needed.","First 2 letters: nö...","141","0.46805555555555556",""
"erfahrung","tom mangelt es an erfahrung, nicht wahr?","tom mangelt es an {{1::erfahrung}}, nicht wahr?","tom lacks experience, doesn't he?","First 3 letters: erf...","212","0.4874443895205141",""
"könne","tom sagte, er könne dies nicht näher erläutern.","tom sagte, er {{1::könne}} dies nicht näher erläutern.","tom said he couldn't elaborate.","First 2 letters: kö...","222","0.47679211469534055",""
"darauf","tom sagte, er könne darauf nicht näher eingehen.","tom sagte, er könne {{1::darauf}} nicht näher eingehen.","tom said he couldn't elaborate.","First 2 letters: da...","773","0.5018248175182483",""
"habe","tom sagte, er habe das getan.","tom sagte, er {{1::habe}} das getan.","tom said he did that.","First 1 letter: h...","16325","0.4400315935801845",""
"fiel","tom fiel in den pool.","tom {{1::fiel}} in den pool.","tom fell into the pool.","First 1 letter: f...","381","0.38416666666666666",""
"liebsten","tom spricht am liebsten über basketball.","tom spricht am {{1::liebsten}} über basketball.","tom loves talking about basketball.","First 2 letters: li...","206","0.5016949152542373",""
"liebsten","tom redet am liebsten über basketball.","tom redet am {{1::liebsten}} über basketball.","tom loves talking about basketball.","First 2 letters: li...","206","0.5016949152542373",""
"sieh","hey, tom, sieh dir das an.","hey, tom, {{1::sieh}} dir das an.","hey, tom, look at this.","First 1 letter: s...","184","0.40824395373291267",""
"gleichen","tom hatte die gleichen probleme.","tom hatte die {{1::gleichen}} probleme.","tom had the same problems.","First 2 letters: gl...","168","0.4815015015015015",""
"schöner","tom ist ein ganz schöner poet.","tom ist ein ganz {{1::schöner}} poet.","tom is quite a poet.","First 2 letters: sc...","173","0.4681910569105691",""
"eigenen","tom legt im eigenen schlafzimmer platten auf.","tom legt im {{1::eigenen}} schlafzimmer platten auf.","tom is a bedroom dj.","First 2 letters: ei...","277","0.48794642857142856",""
"roten","tom fährt einen roten ferrari.","tom fährt einen {{1::roten}} ferrari.","tom drives a red ferrari.","First 2 letters: ro...","123","0.4813227513227514",""
"klavier","hat tom ein klavier?","hat tom ein {{1::klavier}}?","does tom have a piano?","First 2 letters: kl...","296","0.4524390243902439",""
"decke","ich gab tom eine decke.","ich gab tom eine {{1::decke}}.","i gave tom a blanket.","First 2 letters: de...","116","0.4412987012987013",""
"buch","ich gab tom ein buch.","ich gab tom ein {{1::buch}}.","i gave tom a book.","First 1 letter: b...","2386","0.3802649708532061",""
"krawatte","ich gab tom eine krawatte.","ich gab tom eine {{1::krawatte}}.","i gave tom a tie.","First 2 letters: kr...","151","0.4414285714285714",""
"krawatte","ich habe tom eine krawatte gegeben.","ich habe tom eine {{1::krawatte}} gegeben.","i gave tom a tie.","First 2 letters: kr...","151","0.4680952380952381",""
"liste","tom macht eine liste.","tom macht eine {{1::liste}}.","tom is making a list.","First 2 letters: li...","208","0.45170648464163826",""
"sitzung","tom fehlte bei der sitzung.","tom fehlte bei der {{1::sitzung}}.","tom wasn't at the meeting.","First 2 letters: si...","164","0.4414836795252225",""
"kochen","tom kann gut kochen.","tom kann gut {{1::kochen}}.","tom is a good cook.","First 2 letters: ko...","314","0.45267379679144387",""
"kind","tom ist nur ein kind.","tom ist nur ein {{1::kind}}.","tom is just a kid.","First 1 letter: k...","883","0.3813020833333333",""
"passen","tom meint, wir passen nicht zueinander.","tom meint, wir {{1::passen}} nicht zueinander.","tom says we're not compatible.","First 2 letters: pa...","139","0.5013812154696133",""
"hemd","tom hat kein hemd an.","tom hat kein {{1::hemd}} an.","tom isn't wearing a shirt.","First 1 letter: h...","262","0.42209205020920504",""
"lieber","tom ist ein lieber freund.","tom ist ein {{1::lieber}} freund.","tom is a dear friend.","First 2 letters: li...","768","0.4818587360594796",""
