"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"briefe","ich habe vor, tom die briefe hier zu zeigen.","ich habe vor, tom die {{1::briefe}} hier zu zeigen.","i intend to show tom these letters.","First 2 letters: br...","177","0.4904320987654321",""
"voraus","tom ging voraus, und ich folgte.","tom ging {{1::voraus}}, und ich folgte.","tom led the way and i followed.","First 2 letters: vo...","101","0.46791666666666665",""
"öffnen","ich bat tom, die tür zu öffnen.","ich bat tom, die tür zu {{1::öffnen}}.","i asked tom to open the door.","First 2 letters: öf...","275","0.4307838179519595",""
"wisst","ich nehme an, ihr wisst, wer tom ist.","ich nehme an, ihr {{1::wisst}}, wer tom ist.","i assume you know who tom is.","First 2 letters: wi...","231","0.5018518518518518",""
"schließen","ich bat tom, die tür zu schließen.","ich bat tom, die tür zu {{1::schließen}}.","i asked tom to close the door.","First 3 letters: sch...","220","0.4303507880020335",""
"verbringen","tom und ich verbringen gerne zeit zusammen.","tom und ich {{1::verbringen}} gerne zeit zusammen.","tom and i enjoy spending time together.","First 3 letters: ver...","189","0.4873168498168498",""
"hund","tom öffnete dem hund die tür.","tom öffnete dem {{1::hund}} die tür.","tom opened the door for the dog.","First 1 letter: h...","1701","0.44041597337770383",""
"interessieren","warum sollte es mich interessieren, wo tom ist?","warum sollte es mich {{1::interessieren}}, wo tom ist?","why would i care where tom is?","First 3 letters: int...","106","0.5012658227848101",""
"gestellt","tom hat mir ein bein gestellt, und ich bin hingeflogen.","tom hat mir ein bein {{1::gestellt}}, und ich bin hingeflogen.","tom tripped me, and i went flying.","First 2 letters: ge...","184","0.501577287066246",""
"himmel","tom schaut nach oben in den himmel.","tom schaut nach oben in den {{1::himmel}}.","tom is looking up into the sky.","First 2 letters: hi...","347","0.43181818181818177",""
"verbracht","tom hat den morgen damit verbracht, die decke zu streichen.","tom hat den morgen damit {{1::verbracht}}, die decke zu streichen.","tom spent the morning painting the ceiling.","First 3 letters: ver...","159","0.5014619883040936",""
"geraten","ich habe tom geraten, damit anzufangen.","ich habe tom {{1::geraten}}, damit anzufangen.","i've advised tom to start doing that.","First 2 letters: ge...","144","0.5014005602240896",""
"schmeckt","tom, wie schmeckt dir dieser brandy?","tom, wie {{1::schmeckt}} dir dieser brandy?","tom, how do you like this brandy?","First 2 letters: sc...","243","0.4686046511627907",""
"straßen","tom wohnt drei straßen vom strand entfernt.","tom wohnt drei {{1::straßen}} vom strand entfernt.","tom lives three blocks from the beach.","First 2 letters: st...","110","0.48699305809280236",""
"wolltest","ich dachte, du wolltest tom heiraten.","ich dachte, du {{1::wolltest}} tom heiraten.","i thought you wanted to marry tom.","First 2 letters: wo...","168","0.5015015015015015",""
"könnten","ich wünschte, wir könnten einfach tom fragen.","ich wünschte, wir {{1::könnten}} einfach tom fragen.","i wish we could just ask tom.","First 2 letters: kö...","699","0.4882142857142857",""
"aufs","tom will aufs klo.","tom will {{1::aufs}} klo.","tom wants to go to the bathroom.","First 1 letter: a...","209","0.4417123287671233",""
"reparieren","wenn jemand das reparieren kann, dann tom.","wenn jemand das {{1::reparieren}} kann, dann tom.","if anyone can fix this, it's tom.","First 3 letters: rep...","236","0.4876010781671159",""
"lösen","wenn jemand das problem lösen kann, dann tom.","wenn jemand das problem {{1::lösen}} kann, dann tom.","if anyone can fix this, it's tom.","First 2 letters: lö...","263","0.5021008403361344",""
"benehmen","so habe ich tom sich nie benehmen sehen.","so habe ich tom sich nie {{1::benehmen}} sehen.","i've never seen tom act like that.","First 2 letters: be...","98","0.4512406947890819",""
"gepäck","ich half tom sein gepäck nach oben tragen.","ich half tom sein {{1::gepäck}} nach oben tragen.","i helped tom carry his luggage upstairs.","First 2 letters: ge...","120","0.5013123359580052",""
"vorstellen","ich wollte sie tom vorstellen.","ich wollte sie tom {{1::vorstellen}}.","i wanted to introduce you to tom.","First 3 letters: vor...","185","0.4415822784810126",""
"setzen","ich möchte dich über tom ins bild setzen.","ich möchte dich über tom ins bild {{1::setzen}}.","i want to tell you about tom.","First 2 letters: se...","250","0.42699203187250995",""
"versuche","ich dachte, ich versuche mal, was tom vorgeschlagen hat.","ich dachte, ich {{1::versuche}} mal, was tom vorgeschlagen hat.","i thought i'd try what tom suggested.","First 2 letters: ve...","252","0.46867469879518076",""
"leihen","tom würde ich nie geld leihen.","tom würde ich nie geld {{1::leihen}}.","i would never lend tom any money.","First 2 letters: le...","219","0.4351063829787234",""
"wärest","ich dachte, du wärest tom böse.","ich dachte, du {{1::wärest}} tom böse.","i thought you were mad at tom.","First 2 letters: wä...","125","0.5013297872340425",""
"wärest","ich dachte, du wärest tom versprochen.","ich dachte, du {{1::wärest}} tom versprochen.","i thought you were promised to tom.","First 2 letters: wä...","125","0.5013297872340425",""
"hundert","ich stimme tom zu hundert prozent zu.","ich stimme tom zu {{1::hundert}} prozent zu.","i agree with tom one hundred percent.","First 2 letters: hu...","151","0.48714285714285716",""
"erlaubnis","warum soll ich tom um erlaubnis bitten?","warum soll ich tom um {{1::erlaubnis}} bitten?","why should i ask tom for permission?","First 3 letters: erl...","126","0.4584761904761905",""
"welches","ich weiß nicht, welches buch tom sich ausgesucht hat.","ich weiß nicht, {{1::welches}} buch tom sich ausgesucht hat.","i don't know which book tom chose.","First 2 letters: we...","424","0.4731601731601731",""
"handy","tom kann nicht ohne sein handy leben.","tom kann nicht ohne sein {{1::handy}} leben.","tom can't live without his mobile phone.","First 2 letters: ha...","108","0.45841512177390037",""
"geräusch","tom hörte das geräusch zerbrechenden glases.","tom hörte das {{1::geräusch}} zerbrechenden glases.","tom heard the sound of breaking glass.","First 2 letters: ge...","106","0.5012658227848101",""
"bestanden","„hat tom die prüfung bestanden?“ – „gerade so.“","„hat tom die prüfung {{1::bestanden}}?“ – „gerade so.“","has tom passed the exam? ""only just.""","First 3 letters: bes...","127","0.4813368983957219",""
"öffnen","tom bat mich, die tür zu öffnen.","tom bat mich, die tür zu {{1::öffnen}}.","tom asked me to open the door.","First 2 letters: öf...","275","0.4307838179519595",""
"besten","tom ist einer der besten rechtsanwälte in boston.","tom ist einer der {{1::besten}} rechtsanwälte in boston.","tom is one of boston's best lawyers.","First 2 letters: be...","373","0.50390625",""
"aufgeben","tom wird nie aufgeben.","tom wird nie {{1::aufgeben}}.","tom is never going to give up.","First 2 letters: au...","120","0.45131233595800524",""
"versuche","tom sagt, er versuche, mit dem rauchen aufzuhören.","tom sagt, er {{1::versuche}}, mit dem rauchen aufzuhören.","tom says he's trying to quit smoking.","First 2 letters: ve...","252","0.47700803212851406",""
"natur","tom wollte nah an der natur leben.","tom wollte nah an der {{1::natur}} leben.","tom wanted to live close to nature.","First 2 letters: na...","137","0.4585164835164835",""
"knopf","tom drückte auf den knopf, doch nichts passierte.","tom drückte auf den {{1::knopf}}, doch nichts passierte.","tom pressed the button, but nothing happened.","First 2 letters: kn...","100","0.5012468827930174",""
"besten","wie kann man mit tom am besten in verbindung treten?","wie kann man mit tom am {{1::besten}} in verbindung treten?","what's the best way to contact tom?","First 2 letters: be...","373","0.48390625",""
"geöffnet","hast du die tür für tom geöffnet?","hast du die tür für tom {{1::geöffnet}}?","did you open the door for tom?","First 2 letters: ge...","186","0.4301587301587302",""
"blut","tom wischte sich das blut von der nase.","tom wischte sich das {{1::blut}} von der nase.","tom wiped the blood from his nose.","First 1 letter: b...","163","0.4414792899408284",""
"kopf","tom verliert noch kopf und kragen!","tom verliert noch {{1::kopf}} und kragen!","tom is going to get himself killed.","First 1 letter: k...","430","0.44704225352112675",""
"darfst","nein, tom, du darfst die gemälde nicht anfassen!","nein, tom, du {{1::darfst}} die gemälde nicht anfassen!","no, tom, you can't touch the paintings!","First 2 letters: da...","280","0.477262443438914",""
"schaden","tom erbot sich, für den schaden aufzukommen.","tom erbot sich, für den {{1::schaden}} aufzukommen.","tom offered to pay for the damages.","First 2 letters: sc...","115","0.4584381939304219",""
"kopf","tom legte den kopf auf das kissen.","tom legte den {{1::kopf}} auf das kissen.","tom laid his head on the pillow.","First 1 letter: k...","430","0.43275653923541246",""
"theater","tom war noch nie im theater.","tom war noch nie im {{1::theater}}.","tom has never been to the theatre.","First 2 letters: th...","126","0.43466666666666665",""
"jahr","tom hat noch ein jahr bis zur pensionierung.","tom hat noch ein {{1::jahr}} bis zur pensionierung.","tom is one year away from retirement.","First 1 letter: j...","1171","0.4407440476190476",""
"fünf","tom wird um fünf uhr zurückkehren.","tom wird um {{1::fünf}} uhr zurückkehren.","tom is going to return at five.","First 1 letter: f...","644","0.443448275862069",""
"fünf","tom kommt um fünf uhr zurück.","tom kommt um {{1::fünf}} uhr zurück.","tom is going to return at five.","First 1 letter: f...","644","0.443448275862069",""
"hältst","für wie alt hältst du tom?","für wie alt {{1::hältst}} du tom?","how old do you think tom is?","First 2 letters: hä...","227","0.5018248175182483",""
"haltet","für wie alt haltet ihr tom?","für wie alt {{1::haltet}} ihr tom?","how old do you think tom is?","First 2 letters: ha...","109","0.5012755102040816",""
"dann","wenn das wahr ist, dann ist tom unschuldig.","wenn das wahr ist, {{1::dann}} ist tom unschuldig.","if that's true, then tom is innocent.","First 1 letter: d...","648","0.4433557046979866",""
"setz","tom, komm und setz dich zu mir!","tom, komm und {{1::setz}} dich zu mir!","tom, come here and sit with me.","First 1 letter: s...","99","0.4269580668088131",""
"passieren","tom wusste nicht, wie das passieren konnte.","tom wusste nicht, wie das {{1::passieren}} konnte.","tom didn't know how that could happen.","First 3 letters: pas...","341","0.4602678571428571",""
"acht","gib acht, was tom sagt!","gib {{1::acht}}, was tom sagt!","pay attention to what tom is saying.","First 1 letter: a...","295","0.3824271844660194",""
"leuten","tom kann gut mit den leuten reden.","tom kann gut mit den {{1::leuten}} reden.","tom is good at talking to people.","First 2 letters: le...","155","0.45858794384805945",""
"sitzen","ich werde hier sitzen und auf tom warten.","ich werde hier {{1::sitzen}} und auf tom warten.","i'll sit and wait here for tom.","First 2 letters: si...","236","0.47688679245283017",""
"haltet","für wie verläßlich haltet ihr tom?","für wie verläßlich {{1::haltet}} ihr tom?","how reliable do you think tom is?","First 2 letters: ha...","109","0.5012755102040816",""
"schauen","du musst nach tom schauen.","du musst nach tom {{1::schauen}}.","you'll have to look out for tom.","First 2 letters: sc...","142","0.44139275766016706",""
"nachts","tom bleibt nie bis spät nachts außer haus.","tom bleibt nie bis spät {{1::nachts}} außer haus.","tom never stays out late at night.","First 2 letters: na...","203","0.4766778523489933",""
"pullover","tom hatte seinen pullover verkehrt herum an.","tom hatte seinen {{1::pullover}} verkehrt herum an.","tom had his sweater on inside out.","First 2 letters: pu...","145","0.48711878009630816",""
"besteht","vielleicht besteht für tom doch noch hoffnung.","vielleicht {{1::besteht}} für tom doch noch hoffnung.","there may be hope for tom yet.","First 2 letters: be...","326","0.4314285714285714",""
"unserem","wir wählten tom zu unserem anführer.","wir wählten tom zu {{1::unserem}} anführer.","we chose tom to be our leader.","First 2 letters: un...","197","0.46831140350877193",""
"aufzuhören","ich werde tom bitten, damit aufzuhören, dich zu belästigen.","ich werde tom bitten, damit {{1::aufzuhören}}, dich zu belästigen.","i'll ask tom to stop bothering you.","First 3 letters: auf...","101","0.49013888888888885",""
"aufzuhören","ich werde tom bitten, damit aufzuhören, euch zu belästigen.","ich werde tom bitten, damit {{1::aufzuhören}}, euch zu belästigen.","i'll ask tom to stop bothering you.","First 3 letters: auf...","101","0.49013888888888885",""
"schweigen","wie hast du tom zum schweigen gebracht?","wie hast du tom zum {{1::schweigen}} gebracht?","how did you make tom shut up?","First 3 letters: sch...","114","0.4584348468069398",""
"schweigen","wie habt ihr tom zum schweigen gebracht?","wie habt ihr tom zum {{1::schweigen}} gebracht?","how did you make tom shut up?","First 3 letters: sch...","114","0.4584348468069398",""
"schweigen","wie haben sie tom zum schweigen gebracht?","wie haben sie tom zum {{1::schweigen}} gebracht?","how did you make tom shut up?","First 3 letters: sch...","114","0.4584348468069398",""
"erlaubnis","du musst erlaubnis von tom einholen.","du musst {{1::erlaubnis}} von tom einholen.","you need to get permission from tom.","First 3 letters: erl...","126","0.46799999999999997",""
"sicherheit","wissen wir mit sicherheit, dass es sich um tom handelt?","wissen wir mit {{1::sicherheit}}, dass es sich um tom handelt?","do we know for sure it's tom?","First 3 letters: sic...","136","0.46136986301369864",""
"solchen","gib mir keine solchen widerworte, tom!","gib mir keine {{1::solchen}} widerworte, tom!","don't answer me back like that, tom.","First 2 letters: so...","128","0.5013404825737265",""
"aussieht","weißt du, wie tom aussieht?","weißt du, wie tom {{1::aussieht}}?","do you know what tom looks like?","First 2 letters: au...","101","0.4412499999999999",""
"welche","tom konnte sich nicht entscheiden, welche kamera er kaufen wollte.","tom konnte sich nicht entscheiden, {{1::welche}} kamera er kaufen wollte.","tom couldn't decide which camera to buy.","First 2 letters: we...","911","0.5012135922330097",""
"lage","tom könnte in der lage sein, dir zu helfen.","tom könnte in der {{1::lage}} sein, dir zu helfen.","tom might be able to help you.","First 1 letter: l...","235","0.4307685881370092",""
"toms","willst du in toms nähe sein?","willst du in {{1::toms}} nähe sein?","do you want to be near tom?","First 1 letter: t...","2652","0.4402322340919647",""
"nahe","willst du tom nahe sein?","willst du tom {{1::nahe}} sein?","do you want to be near tom?","First 1 letter: n...","141","0.4213888888888889",""
"regnen","tom glaubt, dass es regnen wird.","tom glaubt, dass es {{1::regnen}} wird.","tom thinks that it's going to rain.","First 2 letters: re...","268","0.4688125894134478",""
"sprichst","warum sprichst du mit tom französisch?","warum {{1::sprichst}} du mit tom französisch?","why are you speaking french to tom?","First 2 letters: sp...","287","0.4356697819314641",""
"sprecht","warum sprecht ihr mit tom französisch?","warum {{1::sprecht}} ihr mit tom französisch?","why are you speaking french to tom?","First 2 letters: sp...","148","0.43474976392823417",""
"wollt","wie wollt ihr tom überzeugen?","wie {{1::wollt}} ihr tom überzeugen?","how are you going to convince tom?","First 2 letters: wo...","578","0.4463291139240506",""
"lage","tom könnte in der lage sein, uns zu helfen.","tom könnte in der {{1::lage}} sein, uns zu helfen.","tom might be able to help us.","First 1 letter: l...","235","0.4307685881370092",""
