"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"mochte","ich mochte tom.","ich {{1::mochte}} tom.","i liked tom.","First 2 letters: mo...","159","0.46812865497076017",""
"überrascht","ich habe tom überrascht.","ich habe tom {{1::überrascht}}.","i surprised tom.","First 3 letters: übe...","500","0.9500000000000001",""
"falsch","ich habe tom falsch eingeschätzt.","ich habe tom {{1::falsch}} eingeschätzt.","i misjudged tom.","First 2 letters: fa...","496","0.5800000000000001",""
"gesehen","sie haben tom gesehen.","sie haben tom {{1::gesehen}}.","they've seen tom.","First 2 letters: ge...","2471","0.4502535496957404",""
"verstehe","ich verstehe tom.","ich {{1::verstehe}} tom.","i understand tom.","First 2 letters: ve...","492","0.5222222222222221",""
"gestellt","ich habe tom zur rede gestellt.","ich habe tom zur rede {{1::gestellt}}.","i confronted tom.","First 2 letters: ge...","184","0.4349106203995794",""
"dachte","ich dachte über tom nach.","ich {{1::dachte}} über tom nach.","i considered tom.","First 2 letters: da...","1172","0.44074294205052",""
"will","ich will tom.","ich {{1::will}} tom.","i want tom.","First 1 letter: w...","4920","0.4067797632511498",""
"kannte","ich kannte tom.","ich {{1::kannte}} tom.","i knew tom.","First 2 letters: ka...","179","0.46821946169772255",""
"glaube","ich glaube tom.","ich {{1::glaube}} tom.","i believe tom.","First 2 letters: gl...","2413","0.4669278996865204",""
"brauche","ich brauche tom.","ich {{1::brauche}} tom.","i need tom.","First 2 letters: br...","944","0.4677902621722846",""
"gesagt","ich habe es tom gesagt.","ich habe es tom {{1::gesagt}}.","i told tom.","First 2 letters: ge...","3330","0.4401766160367361",""
"stellte","ich stellte tom ein.","ich {{1::stellte}} tom ein.","i hired tom.","First 2 letters: st...","349","0.4532894736842105",""
"schuld","ich gebe tom die schuld.","ich gebe tom die {{1::schuld}}.","i blame tom.","First 2 letters: sc...","398","0.4448543689320388",""
"geglaubt","ich habe tom geglaubt.","ich habe tom {{1::geglaubt}}.","i believed tom.","First 2 letters: ge...","125","0.45132978723404255",""
"geküsst","ich habe tom geküsst.","ich habe tom {{1::geküsst}}.","i kissed tom.","First 2 letters: ge...","213","0.4517361111111111",""
"gegen","ich kämpfte gegen tom.","ich kämpfte {{1::gegen}} tom.","i fought tom.","First 2 letters: ge...","762","0.5019011406844107",""
"verkauft","thomas verkauft radios.","thomas {{1::verkauft}} radios.","tom sells radios.","First 2 letters: ve...","318","0.46939890710382515",""
"getötet","ich habe tom getötet.","ich habe tom {{1::getötet}}.","i killed tom.","First 2 letters: ge...","177","0.45154320987654323",""
"weiß","ich weiß, tom.","ich {{1::weiß}}, tom.","i know, tom.","First 1 letter: w...","5126","0.40677472804552983",""
