"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"wochenende","tom hat mein wochenende ruiniert.","tom hat mein {{1::wochenende}} ruiniert.","tom ruined my weekend.","First 3 letters: woc...","425","0.4865789473684211",""
"können","die eltern von mary können tom nicht ausstehen.","die eltern von mary {{1::können}} tom nicht ausstehen.","mary's parents hate tom.","First 2 letters: kö...","3872","0.5001482359916988",""
"können","marys eltern können tom nicht ausstehen.","marys eltern {{1::können}} tom nicht ausstehen.","mary's parents hate tom.","First 2 letters: kö...","3872","0.46681490265836545",""
"angebot","tom lehnte marys angebot ab.","tom lehnte marys {{1::angebot}} ab.","tom declined mary's offer.","First 2 letters: an...","211","0.4817241379310345",""
"hilfe","tom bat um hilfe.","tom bat um {{1::hilfe}}.","tom asked for help.","First 2 letters: hi...","1313","0.45061425061425064",""
"blaue","tom hat blaue augen.","tom hat {{1::blaue}} augen.","tom has blue eyes.","First 2 letters: bl...","126","0.5013333333333334",""
"stimme","tom erhob die stimme.","tom erhob die {{1::stimme}}.","tom raised his voice.","First 2 letters: st...","471","0.4666666666666667",""
"lieber","tom spricht lieber französisch.","tom spricht {{1::lieber}} französisch.","tom prefers speaking french.","First 2 letters: li...","768","0.5018587360594795",""
"stimme","tom hat seine stimme verloren.","tom hat seine {{1::stimme}} verloren.","tom lost his voice.","First 2 letters: st...","471","0.4966666666666667",""
"magst","magst du tom?","{{1::magst}} du tom?","do you like tom?","First 2 letters: ma...","451","0.41000000000000003",""
"ihr","mögt ihr tom?","mögt {{1::ihr}} tom?","do you like tom?","First 1 letter: i...","19978","0.3466923353354895",""
"schach","tom mag schach nicht.","tom mag {{1::schach}} nicht.","tom doesn't like chess.","First 2 letters: sc...","156","0.5014492753623188",""
"schach","tom mag kein schach.","tom mag kein {{1::schach}}.","tom doesn't like chess.","First 2 letters: sc...","156","0.4514492753623188",""
"hilfe","tom wusste marys hilfe zu schätzen.","tom wusste marys {{1::hilfe}} zu schätzen.","tom appreciated mary's help.","First 2 letters: hi...","1313","0.5006142506142506",""
"gehe","ich gehe mit tom.","ich {{1::gehe}} mit tom.","i'm going with tom.","First 1 letter: g...","964","0.39107526881720434",""
