"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"schreiben","schreiben sie tom!","{{1::schreiben}} sie tom!","write tom.","First 3 letters: sch...","703","0.4024509803921569",""
"schreibt","schreibt tom!","{{1::schreibt}} tom!","write tom.","First 2 letters: sc...","319","0.40274725274725276",""
"sehen","sehen sie tom zu!","{{1::sehen}} sie tom zu!","watch tom.","First 2 letters: se...","2517","0.4002477700693756",""
"tom","seht tom zu!","seht {{1::tom}} zu!","watch tom.","First 1 letter: t...","71939","0.3466736655468458",""
"versuchte","tom versuchte es.","tom {{1::versuchte}} es.","tom tried.","First 3 letters: ver...","501","0.7166666666666667",""
"versucht","tom hat es versucht.","tom hat es {{1::versucht}}.","tom tried.","First 2 letters: ve...","644","0.453448275862069",""
"versucht","tom versucht es.","tom {{1::versucht}} es.","tom tries.","First 2 letters: ve...","644","0.47011494252873565",""
"helfen","helfen sie tom!","{{1::helfen}} sie tom!","help tom.","First 2 letters: he...","2635","0.40023408239700375",""
"küssen","küssen sie tom!","{{1::küssen}} sie tom!","kiss tom.","First 2 letters: kü...","239","0.4019083969465649",""
"frei","lass tom frei!","lass tom {{1::frei}}!","release tom.","First 1 letter: f...","315","0.4093548387096774",""
"lassen","lassen sie tom frei!","{{1::lassen}} sie tom frei!","release tom.","First 2 letters: la...","1986","0.4003362474781439",""
"lasst","lasst tom frei!","{{1::lasst}} tom frei!","release tom.","First 2 letters: la...","498","0.5666666666666667",""
"retten","retten sie tom!","{{1::retten}} sie tom!","save tom.","First 2 letters: re...","165","0.40148809523809526",""
"vertrauen","vertrauen sie tom!","{{1::vertrauen}} sie tom!","trust tom.","First 3 letters: ver...","345","0.4032051282051282",""
"vertraut","vertraut tom!","{{1::vertraut}} tom!","trust tom.","First 2 letters: ve...","161","0.40147058823529413",""
"gesprochen","tom hat gesprochen.","tom hat {{1::gesprochen}}.","tom spoke.","First 3 letters: ges...","595","0.471875",""
"sprach","tom sprach.","tom {{1::sprach}}.","tom spoke.","First 2 letters: sp...","344","0.5031847133757962",""
"unterrichtet","tom unterrichtet.","tom {{1::unterrichtet}}.","tom teaches.","First 3 letters: unt...","137","0.5013736263736264",""
"antworten","antworten sie tom!","{{1::antworten}} sie tom!","answer tom.","First 3 letters: ant...","253","0.40201612903225803",""
"fangen","fangen sie tom!","{{1::fangen}} sie tom!","catch tom.","First 2 letters: fa...","180","0.40155763239875386",""
"hielt","tom hielt an.","tom {{1::hielt}} an.","tom stopped.","First 2 letters: hi...","444","0.475438596491228",""
"erfolg","tom hatte erfolg.","tom hatte {{1::erfolg}}.","tom succeeded.","First 2 letters: er...","349","0.4699561403508772",""
"blieb","tom blieb.","tom {{1::blieb}}.","tom stayed.","First 2 letters: bl...","306","0.5025641025641026",""
"geblieben","tom ist geblieben.","tom ist {{1::geblieben}}.","tom stayed.","First 3 letters: geb...","193","0.4682900432900433",""
"lehnte","tom lehnte ab.","tom {{1::lehnte}} ab.","tom refused.","First 2 letters: le...","106","0.4679324894514768",""
"nach","tom gab nach.","tom gab {{1::nach}}.","tom relented.","First 1 letter: n...","7123","0.40674214975845413",""
"erinnert","tom erinnert sich.","tom {{1::erinnert}} sich.","tom remembers.","First 2 letters: er...","173","0.46819105691056906",""
"wusste","tom wusste es.","tom {{1::wusste}} es.","tom knew.","First 2 letters: wu...","1061","0.4675563463819692",""
"gewusst","tom hat es gewusst.","tom hat es {{1::gewusst}}.","tom knew.","First 2 letters: ge...","127","0.45133689839572194",""
"hört","tom hört zu.","tom {{1::hört}} zu.","tom listens.","First 1 letter: h...","416","0.4125490196078431",""
"schritt","tom schritt ein.","tom {{1::schritt}} ein.","tom intervened.","First 2 letters: sc...","134","0.4680290644868301",""
"nicht","tom stimmte nicht zu.","tom stimmte {{1::nicht}} zu.","tom disagreed.","First 2 letters: ni...","49844","0.5000101327388793",""
"anderer","tom war anderer meinung.","tom war {{1::anderer}} meinung.","tom disagreed.","First 2 letters: an...","125","0.5013297872340425",""
"entschieden","tom hat entschieden.","tom hat {{1::entschieden}}.","tom decided.","First 3 letters: ent...","196","0.46830601092896174",""
"einen","tom leistete einen beitrag.","tom leistete {{1::einen}} beitrag.","tom contributed.","First 2 letters: ei...","10138","0.5000518726008922",""
"verändert","tom hat sich verändert.","tom hat sich {{1::verändert}}.","tom changed.","First 3 letters: ver...","169","0.45150602409638557",""
"aß","tom aß.","tom {{1::aß}}.","tom ate.","First 1 letter: a...","224","0.3218050541516245",""
"gegessen","tom hat gegessen.","tom hat {{1::gegessen}}.","tom ate.","First 2 letters: ge...","906","0.4678951678951679",""
"kam","tom kam.","tom {{1::kam}}.","tom came.","First 1 letter: k...","1605","0.38045207956600363",""
"gekommen","tom ist gekommen.","tom ist {{1::gekommen}}.","tom came.","First 2 letters: ge...","939","0.46780303030303033",""
"stimmt","tom stimmt zu.","tom {{1::stimmt}} zu.","tom approves.","First 2 letters: st...","528","0.4839080459770114",""
"hielt","tom hielt inne.","tom {{1::hielt}} inne.","tom paused.","First 2 letters: hi...","444","0.475438596491228",""
"dich","konzentriere dich, tom!","konzentriere {{1::dich}}, tom!","concentrate, tom.","First 1 letter: d...","7772","0.40673541408863834",""
"bin","ich bin tom.","ich {{1::bin}} tom.","i'm tom.","First 1 letter: b...","8876","0.34672635390553497",""
"ist","wo ist tom?","wo {{1::ist}} tom?","where's tom?","First 1 letter: i...","57413","0.3466754518513312",""
"bescheid","tom wusste bescheid.","tom wusste {{1::bescheid}}.","tom knew.","First 2 letters: be...","326","0.4695238095238095",""
"etwas","tom hatte etwas einzuwenden.","tom hatte {{1::etwas}} einzuwenden.","tom objected.","First 2 letters: et...","6008","0.5000907605736069",""
"gesicht","tom verzog das gesicht.","tom verzog das {{1::gesicht}}.","tom grimaced.","First 2 letters: ge...","385","0.4543103448275862",""
"zusammen","tom fuhr zusammen.","tom fuhr {{1::zusammen}}.","tom flinched.","First 2 letters: zu...","1113","0.4674809989142237",""
"verloren","tom hat verloren.","tom hat {{1::verloren}}.","tom lost.","First 2 letters: ve...","898","0.4679197994987469",""
"lächelte","tom lächelte.","tom {{1::lächelte}}.","tom smiled.","First 2 letters: lä...","187","0.5015923566878981",""
"wartete","tom wartete.","tom {{1::wartete}}.","tom waited.","First 2 letters: wa...","184","0.501577287066246",""
"schaute","tom schaute.","tom {{1::schaute}}.","tom looked.","First 2 letters: sc...","163","0.5014792899408285",""
"schrieb","tom schrieb sich ein.","tom {{1::schrieb}} sich ein.","tom enlisted.","First 2 letters: sc...","266","0.4521276595744681",""
"fuhr","tom fuhr.","tom {{1::fuhr}}.","tom drove.","First 1 letter: f...","356","0.443448275862069",""
"angerufen","tom hat angerufen.","tom hat {{1::angerufen}}.","tom called.","First 3 letters: ang...","346","0.4698924731182796",""
"stimmte","tom stimmte zu.","tom {{1::stimmte}} zu.","tom approved.","First 2 letters: st...","152","0.46809933142311366",""
"einverstanden","tom ist einverstanden.","tom ist {{1::einverstanden}}.","tom agrees.","First 3 letters: ein...","145","0.4680711610486891",""
"einverstanden","tom war einverstanden.","tom war {{1::einverstanden}}.","tom agreed.","First 3 letters: ein...","145","0.4680711610486891",""
"half","tom half.","tom {{1::half}}.","tom helped.","First 1 letter: h...","246","0.4419607843137255",""
"geholfen","tom hat geholfen.","tom hat {{1::geholfen}}.","tom helped.","First 2 letters: ge...","447","0.4759259259259259",""
"schule","tom schloss die schule ab.","tom schloss die {{1::schule}} ab.","tom graduated.","First 2 letters: sc...","1766","0.4803946329913181",""
"seinen","tom machte seinen abschluss.","tom machte {{1::seinen}} abschluss.","tom graduated.","First 2 letters: se...","2229","0.5002890173410405",""
"fertig","tom wurde fertig.","tom wurde {{1::fertig}}.","tom finished.","First 2 letters: fe...","853","0.46807909604519776",""
"sagen","sagen sie es tom.","{{1::sagen}} sie es tom.","tell tom.","First 2 letters: sa...","3586","0.4001619695497246",""
"erzähl","erzähl es tom.","{{1::erzähl}} es tom.","tell tom.","First 2 letters: er...","118","0.4013054830287206",""
"davon","erzählen sie tom davon.","erzählen sie tom {{1::davon}}.","tell tom.","First 2 letters: da...","1146","0.4507727975270479",""
"verlassen","verlassen sie tom.","{{1::verlassen}} sie tom.","leave tom.","First 3 letters: ver...","544","0.4111111111111111",""
"vergiss","vergiss tom.","{{1::vergiss}} tom.","forget tom.","First 2 letters: ve...","230","0.4018450184501845",""
"folgen","folgen sie tom.","{{1::folgen}} sie tom.","follow tom.","First 2 letters: fo...","208","0.4017064846416383",""
"rief","tom rief.","tom {{1::rief}}.","tom shouted.","First 1 letter: r...","216","0.4417543859649123",""
"fährt","tom fährt.","tom {{1::fährt}}.","tom drives.","First 2 letters: fä...","587","0.5056818181818181",""
"darauf","tom bestand darauf.","tom bestand {{1::darauf}}.","tom insisted.","First 2 letters: da...","773","0.4684914841849149",""
"ist","dort ist tom.","dort {{1::ist}} tom.","there's tom.","First 1 letter: i...","57413","0.3466754518513312",""
"ging","tom ging.","tom {{1::ging}}.","tom left.","First 1 letter: g...","1698","0.44041701417848206",""
"gegangen","tom ist gegangen.","tom ist {{1::gegangen}}.","tom left.","First 2 letters: ge...","1092","0.4675098369870714",""
"aufgehört","tom hat aufgehört.","tom hat {{1::aufgehört}}.","tom quit.","First 3 letters: auf...","210","0.4683848797250859",""
"starb","tom starb.","tom {{1::starb}}.","tom died.","First 2 letters: st...","403","0.5051020408163265",""
"weiß","tom weiß es.","tom {{1::weiß}} es.","tom knows.","First 1 letter: w...","5126","0.40677472804552983",""
"bemerkt","tom hat es bemerkt.","tom hat es {{1::bemerkt}}.","tom noticed.","First 2 letters: be...","149","0.45142045454545454",""
"versteht","tom versteht.","tom {{1::versteht}}.","tom understands.","First 2 letters: ve...","347","0.5032467532467533",""
"schwer","tom tat sich schwer.","tom tat sich {{1::schwer}}.","tom struggled.","First 2 letters: sc...","933","0.45115207373271893",""
"kümmert","tom kümmert es.","tom {{1::kümmert}} es.","tom cares.","First 2 letters: kü...","144","0.4680672268907563",""
"sagte","tom sagte ab.","tom {{1::sagte}} ab.","tom canceled.","First 2 letters: sa...","3396","0.46683925900356693",""
