"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"vorsichtig","sei vorsichtig, tom!","sei {{1::vorsichtig}}, tom!","be careful, tom.","First 3 letters: vor...","274","0.46886930983847286",""
"lernte","tom lernte französisch.","tom {{1::lernte}} französisch.","tom learned french.","First 2 letters: le...","116","0.4679653679653679",""
"auf","pass auf, tom!","pass {{1::auf}}, tom!","be careful, tom!","First 1 letter: a...","14961","0.3467012400313465",""
"rufe","ich rufe mal tom.","ich {{1::rufe}} mal tom.","i'll call tom.","First 1 letter: r...","194","0.391628664495114",""
"gehen","tom kann gehen.","tom kann {{1::gehen}}.","tom may leave.","First 2 letters: ge...","4184","0.46680235187697877",""
"gelernt","tom hat französisch gelernt.","tom hat französisch {{1::gelernt}}.","tom studied french.","First 2 letters: ge...","501","0.7000000000000001",""
"gewohnt","dort hat tom gewohnt.","dort hat tom {{1::gewohnt}}.","tom lived there.","First 2 letters: ge...","237","0.4518939393939394",""
"gemacht","tom hat das toll gemacht.","tom hat das toll {{1::gemacht}}.","tom did great.","First 2 letters: ge...","2145","0.44030376670716886",""
"jetzt","ruf jetzt tom an!","ruf {{1::jetzt}} tom an!","call tom now.","First 2 letters: je...","3589","0.45016181229773466",""
"fragen","tom hätte fragen sollen.","tom hätte {{1::fragen}} sollen.","tom should've asked.","First 2 letters: fr...","1317","0.5006112469437654",""
"mich","nenn mich tom!","nenn {{1::mich}} tom!","call me tom!","First 1 letter: m...","13178","0.4067061019533612",""
"kleider","tom entwirft kleider.","tom entwirft {{1::kleider}}.","tom designs dresses.","First 2 letters: kl...","108","0.4679389312977099",""
"fisch","tom hat sich fisch bestellt.","tom hat sich {{1::fisch}} bestellt.","tom ordered fish.","First 2 letters: fi...","348","0.4832679738562091",""
"kommen","tom darf kommen.","tom darf {{1::kommen}}.","tom may come.","First 2 letters: ko...","2246","0.46695287158939136",""
"entscheiden","tom muss sich entscheiden.","tom muss sich {{1::entscheiden}}.","tom must decide.","First 3 letters: ent...","167","0.45149700598802395",""
"hoffnung","tom hat hoffnung.","tom hat {{1::hoffnung}}.","tom has hope.","First 2 letters: ho...","221","0.46845238095238095",""
"nimmt","tom nimmt speed.","tom {{1::nimmt}} speed.","tom does speed.","First 2 letters: ni...","246","0.46862745098039216",""
"gewarnt","wir haben tom gewarnt.","wir haben tom {{1::gewarnt}}.","we warned tom.","First 2 letters: ge...","126","0.45133333333333336",""
"kaffee","tom hat kaffee gemacht.","tom hat {{1::kaffee}} gemacht.","tom made coffee.","First 2 letters: ka...","1078","0.5008635578583764",""
"getan","tom hat sich weh getan.","tom hat sich weh {{1::getan}}.","tom hurt himself.","First 2 letters: ge...","1757","0.4403974562798092",""
"käse","tom mag käse.","tom mag {{1::käse}}.","tom likes cheese.","First 1 letter: k...","143","0.4080633147113594",""
"langsam","tom läuft langsam.","tom läuft {{1::langsam}}.","tom walks slowly.","First 2 letters: la...","494","0.5380952380952382",""
"schwimmt","tom schwimmt gern.","tom {{1::schwimmt}} gern.","tom likes swimming.","First 2 letters: sc...","125","0.4679964539007092",""
"dreißig","tom hat dreißig kilo abgenommen.","tom hat {{1::dreißig}} kilo abgenommen.","tom lost 70 lbs.","First 2 letters: dr...","356","0.48344827586206895",""
"sie","sind sie tom?","sind {{1::sie}} tom?","are you tom?","First 1 letter: s...","57219","0.3466754818993888",""
"jetzt","wo ist tom jetzt?","wo ist tom {{1::jetzt}}?","where's tom now?","First 2 letters: je...","3589","0.45016181229773466",""
"stellte","tom stellte sich vor.","tom {{1::stellte}} sich vor.","tom introduced himself.","First 2 letters: st...","349","0.4532894736842105",""
"erfahrung","tom mangelt es an erfahrung.","tom mangelt es an {{1::erfahrung}}.","tom lacks experience.","First 3 letters: erf...","212","0.44173010380622835",""
"stark","tom sieht stark aus.","tom sieht {{1::stark}} aus.","tom looks strong.","First 2 letters: st...","303","0.5025252525252526",""
"gekommen","ist tom gekommen?","ist tom {{1::gekommen}}?","did tom come?","First 2 letters: ge...","939","0.46780303030303033",""
"hinter","tom, hinter dir!","tom, {{1::hinter}} dir!","tom, behind you!","First 2 letters: hi...","578","0.47299578059071723",""
"wissen","tom hätte es wissen müssen.","tom hätte es {{1::wissen}} müssen.","tom should've known.","First 2 letters: wi...","2435","0.48025826446280995",""
"unter","tom leidet unter zwängen.","tom leidet {{1::unter}} zwängen.","tom has ocd.","First 2 letters: un...","1120","0.500805152979066",""
"einer","tom leidet an einer zwangserkrankung.","tom leidet an {{1::einer}} zwangserkrankung.","tom has ocd.","First 2 letters: ei...","2775","0.480219683655536",""
"sprich","sprich mit tom!","{{1::sprich}} mit tom!","talk to tom.","First 2 letters: sp...","156","0.4014492753623188",""
"mich","tom rief mich an.","tom rief {{1::mich}} an.","tom called me.","First 1 letter: m...","13178","0.44003943528669454",""
"trägt","was trägt tom gerade?","was {{1::trägt}} tom gerade?","what's tom wearing?","First 2 letters: tr...","491","0.5",""
"liest","was liest tom gerade?","was {{1::liest}} tom gerade?","what's tom reading?","First 2 letters: li...","351","0.45333333333333337",""
"geld","tom mag geld.","tom mag {{1::geld}}.","tom likes money.","First 1 letter: g...","2522","0.4069138243532707",""
"langsam","tom liest langsam.","tom liest {{1::langsam}}.","tom reads slowly.","First 2 letters: la...","494","0.5380952380952382",""
"hassen","alle hassen tom.","alle {{1::hassen}} tom.","everybody hates tom.","First 2 letters: ha...","155","0.46811175337186894",""
"anrufen","tom hätte anrufen sollen.","tom hätte {{1::anrufen}} sollen.","tom should've called.","First 2 letters: an...","325","0.5028409090909092",""
"bleib","bleib bei tom!","{{1::bleib}} bei tom!","stay with tom.","First 2 letters: bl...","151","0.40142857142857147",""
"bleiben","bleiben sie bei tom!","{{1::bleiben}} sie bei tom!","stay with tom.","First 2 letters: bl...","1284","0.40063694267515926",""
"lieben","alle lieben tom.","alle {{1::lieben}} tom.","everybody loves tom.","First 2 letters: li...","407","0.4719858156028368",""
"sehen","alle sehen tom zu.","alle {{1::sehen}} tom zu.","everyone's watching tom.","First 2 letters: se...","2517","0.4502477700693756",""
"hilf","bitte hilf tom!","bitte {{1::hilf}} tom!","please help tom.","First 1 letter: h...","115","0.4079620034542314",""
"traurig","tom sieht traurig aus.","tom sieht {{1::traurig}} aus.","tom looks sad.","First 2 letters: tr...","257","0.5020491803278688",""
"einsam","tom sieht einsam aus.","tom sieht {{1::einsam}} aus.","tom looked lonely.","First 2 letters: ei...","179","0.5015527950310559",""
"schon","weiß tom schon?","weiß tom {{1::schon}}?","does tom know?","First 2 letters: sc...","5800","0.4667609884927372",""
"bescheid","weiß tom bescheid?","weiß tom {{1::bescheid}}?","does tom know?","First 2 letters: be...","326","0.4695238095238095",""
"vermisst","tom vermisst dich.","tom {{1::vermisst}} dich.","tom misses you.","First 2 letters: ve...","170","0.4681772406847935",""
"bleibt","tom bleibt nicht.","tom {{1::bleibt}} nicht.","tom won't stay.","First 2 letters: bl...","325","0.46950757575757573",""
"nimmt","tom nimmt steroide.","tom {{1::nimmt}} steroide.","tom takes steroids.","First 2 letters: ni...","246","0.46862745098039216",""
"nichts","tom fand nichts.","tom fand {{1::nichts}}.","tom found nothing.","First 2 letters: ni...","4007","0.4668091980235652",""
