"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"standen","tom und mary standen nahe beieinander.","tom und mary {{1::standen}} nahe beieinander.","tom and mary were standing close to each other.","First 2 letters: st...","100","0.5012468827930174",""
"standen","tom und maria standen sehr dicht beieinander.","tom und maria {{1::standen}} sehr dicht beieinander.","tom and mary stood very close to each other.","First 2 letters: st...","100","0.48696116850730314",""
"möchtest","wissen tom und maria, dass du möchtest, dass sie gehen?","wissen tom und maria, dass du {{1::möchtest}}, dass sie gehen?","do tom and mary know you wish they'd leave?","First 2 letters: mö...","714","0.48232558139534887",""
"fährst","wie oft fährst du mit tom nach boston?","wie oft {{1::fährst}} du mit tom nach boston?","how often do you go to boston with tom?","First 2 letters: fä...","137","0.4513736263736264",""
"mussten","weder tom noch maria mussten je ins gefängnis.","weder tom noch maria {{1::mussten}} je ins gefängnis.","neither tom nor mary has spent any time in jail.","First 2 letters: mu...","113","0.5012886597938144",""
"ihr","wo ist ihr hut?","wo ist {{1::ihr}} hut?","where's your hat?","First 1 letter: i...","19978","0.3800256686688228",""
"museum","tom hat viel geld zum museum beigetragen.","tom hat viel geld zum {{1::museum}} beigetragen.","tom contributed a lot of money to the museum.","First 2 letters: mu...","174","0.4586719091306247",""
"bekomme","wenn ich die stelle nicht bekomme, sage ich tom bescheid.","wenn ich die stelle nicht {{1::bekomme}}, sage ich tom bescheid.","if i don't get the job, i'll tell tom.","First 2 letters: be...","130","0.5013477088948788",""
"aussieht","tom ist nicht so jung, wie er aussieht, nicht wahr?","tom ist nicht so jung, wie er {{1::aussieht}}, nicht wahr?","tom isn't as young as he looks, is he?","First 2 letters: au...","101","0.46125",""
"fahrer","tom ließ sich von seinem fahrer zum theater fahren.","tom ließ sich von seinem {{1::fahrer}} zum theater fahren.","tom had his chauffeur drive him to the theater.","First 2 letters: fa...","103","0.490145170295924",""
"fahrer","tom hat sich von seinem fahrer zum theater fahren lassen.","tom hat sich von seinem {{1::fahrer}} zum theater fahren lassen.","tom had his chauffeur drive him to the theater.","First 2 letters: fa...","103","0.5012562814070352",""
"schade","es ist schade, dass tom kaum französisch versteht.","es ist {{1::schade}}, dass tom kaum französisch versteht.","it's too bad tom doesn't understand french very well.","First 2 letters: sc...","127","0.45133689839572194",""
"unterschied","ich frage mich, ob tom den unterschied bemerkt hat.","ich frage mich, ob tom den {{1::unterschied}} bemerkt hat.","i wonder whether or not tom noticed the difference.","First 3 letters: unt...","196","0.46830601092896174",""
"publikum","tom lächelte ins publikum und verbeugte sich.","tom lächelte ins {{1::publikum}} und verbeugte sich.","tom smiled at the audience and took a bow.","First 2 letters: pu...","105","0.48697691197691195",""
"bauen","tom und sein vater bauen ein baumhaus.","tom und sein vater {{1::bauen}} ein baumhaus.","tom and his father are building a tree house.","First 2 letters: ba...","117","0.487016369047619",""
"schlange","tom, tu was! da ist eine schlange im zelt!","tom, tu was! da ist eine {{1::schlange}} im zelt!","tom, do something. there's a snake inside the tent!","First 2 letters: sc...","108","0.4679389312977099",""
"scheinst","du scheinst viel über tom zu wissen.","du {{1::scheinst}} viel über tom zu wissen.","you seem to know a great deal about tom.","First 2 letters: sc...","148","0.4299878591663294",""
"dauern","es kann noch eine weile dauern, bis tom hier ankommt.","es kann noch eine weile {{1::dauern}}, bis tom hier ankommt.","it might be a while until tom gets here.","First 2 letters: da...","168","0.5015015015015015",""
"männer","tom ist einer der nettesten männer, die ich kenne.","tom ist einer der nettesten {{1::männer}}, die ich kenne.","tom is one of the nicest men i know.","First 2 letters: mä...","375","0.4928571428571428",""
"solchen","tom und ich sind in solchen dingen üblicherweise einer meinung.","tom und ich sind in {{1::solchen}} dingen üblicherweise einer meinung.","tom and i usually agree on things like this.","First 2 letters: so...","128","0.5013404825737265",""
"dürfen","tom und ich dürfen das nicht mehr.","tom und ich {{1::dürfen}} das nicht mehr.","tom and i aren't permitted to do that anymore.","First 2 letters: dü...","316","0.48841698841698844",""
"wahr","ich weiß nicht, ob es wahr ist, was tom sagt.","ich weiß nicht, ob es {{1::wahr}} ist, was tom sagt.","i don't know if what tom says is true.","First 1 letter: w...","1497","0.440501002004008",""
"wißt","ich nehme an, daß ihr wißt, was tom gerade tut.","ich nehme an, daß ihr {{1::wißt}}, was tom gerade tut.","i suppose you know what tom is doing now.","First 1 letter: w...","201","0.44166666666666665",""
"sonne","tom glaubt, dass sich die sonne um die erde dreht.","tom glaubt, dass sich die {{1::sonne}} um die erde dreht.","tom thinks that the sun revolves around the earth.","First 2 letters: so...","424","0.5064935064935066",""
"sonne","tom glaubt, dass sich die sonne um die erde drehte.","tom glaubt, dass sich die {{1::sonne}} um die erde drehte.","tom thinks that the sun revolves around the earth.","First 2 letters: so...","424","0.5064935064935066",""
"möchtest","ich vermute, du möchtest tom einige fragen stellen.","ich vermute, du {{1::möchtest}} tom einige fragen stellen.","i suppose you want to ask tom some questions.","First 2 letters: mö...","714","0.47732558139534886",""
"würdet","ihr habt doch gesagt, ihr würdet tom nicht kennen.","ihr habt doch gesagt, ihr {{1::würdet}} tom nicht kennen.","i thought that you said you didn't know tom.","First 2 letters: wü...","202","0.49056112969156446",""
"gesundheit","tom sorgt sich um die gesundheit seiner lieben.","tom sorgt sich um die {{1::gesundheit}} seiner lieben.","tom worries about the health of his loved ones.","First 3 letters: ges...","228","0.4768315018315018",""
"kleid","tom fand marias kleid für den anlass unangemessen.","tom fand marias {{1::kleid}} für den anlass unangemessen.","tom thought mary's dress wasn't appropriate for the occasion.","First 2 letters: kl...","371","0.4788461538461538",""
"gelesen","hast du das buch gelesen, dass tom für dich kaufte?","hast du das buch {{1::gelesen}}, dass tom für dich kaufte?","have you read the book tom bought for you?","First 2 letters: ge...","587","0.4856818181818182",""
"bestehen","hat tom die kriterien zum bestehen der klasse erfüllt?","hat tom die kriterien zum {{1::bestehen}} der klasse erfüllt?","did tom meet the criteria for passing this class?","First 2 letters: be...","126","0.4902222222222222",""
"trauen","wenn wir tom schon nicht trauen können, wem denn dann?","wenn wir tom schon nicht {{1::trauen}} können, wem denn dann?","if we can't trust tom, who can we trust?","First 2 letters: tr...","130","0.5013477088948788",""
"trauen","wenn wir tom nicht trauen können, wem denn dann?","wenn wir tom nicht {{1::trauen}} können, wem denn dann?","if we can't trust tom, who can we trust?","First 2 letters: tr...","130","0.4902365977837676",""
"großmutter","tom bemalt mit seiner großmutter jedes jahr ostereier.","tom bemalt mit seiner {{1::großmutter}} jedes jahr ostereier.","tom paints easter eggs with his grandmother every year.","First 3 letters: gro...","187","0.5015923566878981",""
"geschieht","es ist mir egal, was mit tom geschieht.","es ist mir egal, was mit tom {{1::geschieht}}.","it doesn't matter to me what happens to tom.","First 3 letters: ges...","111","0.42628205128205127",""
"ich","2003 war ich 13.","2003 war {{1::ich}} 13.","i was 13 in 2003.","First 1 letter: i...","92565","0.38000543088653793",""
"eier","als jugendlicher hat tom drei eier am tag gegessen.","als jugendlicher hat tom drei {{1::eier}} am tag gegessen.","when tom was young, he ate three eggs every day.","First 1 letter: e...","284","0.43119303635432665",""
"übrig","haben wir eines übrig, das tom sich ausleihen kann?","haben wir eines {{1::übrig}}, das tom sich ausleihen kann?","do we have an extra one that tom can borrow?","First 2 letters: üb...","149","0.46808712121212115",""
"frieden","endlich kann ich in frieden sterben.","endlich kann ich in {{1::frieden}} sterben.","i can finally die in peace.","First 2 letters: fr...","107","0.4679357021996616",""
"präsident","wird tom der nächste präsident der vereinigten staaten?","wird tom der nächste {{1::präsident}} der vereinigten staaten?","will tom be the next president of the united states?","First 3 letters: prä...","115","0.5012953367875648",""
"sage","o nein! was sage ich tom?","o nein! was {{1::sage}} ich tom?","oh, no! what am i going to say to tom?","First 1 letter: s...","375","0.44396825396825396",""
"stimmen","ich glaube, tom und maria stimmen mir da zu.","ich glaube, tom und maria {{1::stimmen}} mir da zu.","i think tom and mary agree with me on this.","First 2 letters: st...","119","0.49019778941244907",""
"aufgrund","tom und maria wurden aufgrund ihres namens diskriminiert.","tom und maria wurden {{1::aufgrund}} ihres namens diskriminiert.","tom and mary were discriminated against because of their names.","First 2 letters: au...","111","0.5012820512820513",""
"anziehen","tom sagte maria, dass sie anziehen könne, was sie wolle.","tom sagte maria, dass sie {{1::anziehen}} könne, was sie wolle.","tom told mary to wear what she wanted to wear.","First 2 letters: an...","100","0.5012468827930174",""
"gegend","tom kennt diese gegend wie seine westentasche.","tom kennt diese {{1::gegend}} wie seine westentasche.","tom knows this area like the back of his hand.","First 2 letters: ge...","142","0.4871070433744528",""
"schade","es ist schade, daß tom nicht kommt.","es ist {{1::schade}}, daß tom nicht kommt.","it's too bad that tom isn't going to be there.","First 2 letters: sc...","127","0.45847975553857906",""
"uns","will tom mit uns in den zoo?","will tom mit {{1::uns}} in den zoo?","does tom want to go to the zoo with us?","First 1 letter: u...","7135","0.36578963230861966",""
"amerika","tom verzehrt sich nach amerika und will dorthin zurück.","tom verzehrt sich nach {{1::amerika}} und will dorthin zurück.","tom really misses america and he wants to go back.","First 2 letters: am...","222","0.4906810035842294",""
"traum","tom verwarf seinen traum, pilot zu werden.","tom verwarf seinen {{1::traum}}, pilot zu werden.","tom gave up on his dream of becoming a pilot.","First 2 letters: tr...","255","0.48774680603948894",""
"hose","tom kam ohne hose ins wohnzimmer.","tom kam ohne {{1::hose}} ins wohnzimmer.","tom came into the living room, not wearing any pants.","First 1 letter: h...","117","0.4413020833333333",""
"abgeschlossen","weißt du, ob tom die tür abgeschlossen hat?","weißt du, ob tom die tür {{1::abgeschlossen}} hat?","do you know if tom locked the door or not?","First 3 letters: abg...","119","0.4513089005235602",""
"abgeschlossen","wißt ihr, ob tom die tür abgeschlossen hat?","wißt ihr, ob tom die tür {{1::abgeschlossen}} hat?","do you know if tom locked the door or not?","First 3 letters: abg...","119","0.4513089005235602",""
"bewegen","ich konnte tom nicht dazu bewegen, nach hause zurückzukommen.","ich konnte tom nicht dazu {{1::bewegen}}, nach hause zurückzukommen.","i wasn't able to convince tom to come back home.","First 2 letters: be...","104","0.49014833473271757",""
"großmutter","tom fuhr hin, um seine großmutter im seniorenheim zu besuchen.","tom fuhr hin, um seine {{1::großmutter}} im seniorenheim zu besuchen.","tom went to visit his grandmother at the retirement home.","First 3 letters: gro...","187","0.5015923566878981",""
"geraten","bist du derjenige, der tom geraten hat, das zu tun?","bist du derjenige, der tom {{1::geraten}} hat, das zu tun?","are you the one who advised tom to do that?","First 2 letters: ge...","144","0.5014005602240896",""
"lass","warum wäschst du ab? lass tom das erledigen!","warum wäschst du ab? {{1::lass}} tom das erledigen!","why are you doing the dishes? let tom do them.","First 1 letter: l...","1216","0.440697350069735",""
"muttersprache","tom spricht ausgezeichnet französisch; seine muttersprache ist aber deutsch.","tom spricht ausgezeichnet französisch; seine {{1::muttersprache}} ist aber deutsch.","tom speaks perfect french, but his native language is german.","First 3 letters: mut...","105","0.4901515151515151",""
"sohn","tom möchte nicht, dass sein sohn so wird wie ich.","tom möchte nicht, dass sein {{1::sohn}} so wird wie ich.","tom doesn't want his son to turn out like me.","First 1 letter: s...","707","0.44240384615384615",""
"worte","tom schrieb marias worte ohne eine auslassung nieder.","tom schrieb marias {{1::worte}} ohne eine auslassung nieder.","tom wrote down without fail every one of mary's words.","First 2 letters: wo...","274","0.47720264317180616",""
"freundinnen","tom hat zwei freundinnen, die nichts voneinander wissen.","tom hat zwei {{1::freundinnen}}, die nichts voneinander wissen.","tom has two girlfriends who don't know about each other.","First 3 letters: fre...","98","0.47624069478908193",""
"wenigstens","tom, willst du nicht mal wenigstens zehn sekunden schweigen?","tom, willst du nicht mal {{1::wenigstens}} zehn sekunden schweigen?","tom, won't you keep quiet for at least ten seconds?","First 3 letters: wen...","120","0.4902012248468941",""
"verdienen","tom will genug geld verdienen, um seine familie zu unterhalten.","tom will genug geld {{1::verdienen}}, um seine familie zu unterhalten.","tom wants to earn enough money to support his family.","First 3 letters: ver...","115","0.48129533678756475",""
"china","sie sind in china.","sie sind in {{1::china}}.","they're in china.","First 2 letters: ch...","179","0.4515527950310559",""
"frieden","ruhe in frieden.","ruhe in {{1::frieden}}.","rest in peace.","First 2 letters: fr...","107","0.4679357021996616",""
"gab","er gab auf.","er {{1::gab}} auf.","he gave in.","First 1 letter: g...","1210","0.3473699015471167",""
"gebe","ich gebe nach.","ich {{1::gebe}} nach.","i give in.","First 1 letter: g...","253","0.40868279569892474",""
"welcher","in welcher straße?","in {{1::welcher}} straße?","in which street?","First 2 letters: we...","309","0.4692708333333333",""
"rom","ich bin in rom.","ich bin in {{1::rom}}.","i'm in rome.","First 1 letter: r...","143","0.33139664804469277",""
"gott","vertraue auf gott!","vertraue auf {{1::gott}}!","trust in god.","First 1 letter: g...","415","0.4124806201550388",""
"spanien","ich bin in spanien.","ich bin in {{1::spanien}}.","i'm in spain.","First 2 letters: sp...","101","0.45125",""
"china","hergestellt in china.","hergestellt in {{1::china}}.","made in china.","First 2 letters: ch...","179","0.46821946169772255",""
"weil","tom verließ das kino, weil er sich zu sehr gruselte.","tom verließ das kino, {{1::weil}} er sich zu sehr gruselte.","tom walked out of the movie because he was too scared.","First 1 letter: w...","557","0.4286206896551724",""
"welcher","tom langte nach dem zucker, welcher auf dem nachbartische stand.","tom langte nach dem zucker, {{1::welcher}} auf dem nachbartische stand.","tom reached for the sugar that was on the next table.","First 2 letters: we...","309","0.5026041666666667",""
"verstecken","tom wollte die beweise verstecken, aber es war zu spät.","tom wollte die beweise {{1::verstecken}}, aber es war zu spät.","tom tried to hide the evidence, but it was too late.","First 3 letters: ver...","112","0.48128534704370185",""
"beweisen","tom wollte maria beweisen, dass er das konnte.","tom wollte maria {{1::beweisen}}, dass er das konnte.","tom wanted to prove to mary that he could do it.","First 2 letters: be...","102","0.47625313283208026",""
"trotz","tom und maria kamen trotz krankheit zur schule.","tom und maria kamen {{1::trotz}} krankheit zur schule.","tom and mary came to school even though they were sick.","First 2 letters: tr...","121","0.5013157894736842",""
"euren","möchtet ihr wirklich, dass ich tom euren computer gebe?","möchtet ihr wirklich, dass ich tom {{1::euren}} computer gebe?","do you really want me to give your computer to tom?","First 2 letters: eu...","221","0.46845238095238095",""
"esperanto","nach toms worten hat esperanto zwei feinde: unwissenheit und vorurteile.","nach toms worten hat {{1::esperanto}} zwei feinde: unwissenheit und vorurteile.","as tom told me, esperanto has two enemies, ignorance and prejudice.","First 3 letters: esp...","198","0.4816501650165017",""
"desto","je älter er wird, desto mehr ähnelt tom seinem vater.","je älter er wird, {{1::desto}} mehr ähnelt tom seinem vater.","the older tom gets, the more he looks like his father.","First 2 letters: de...","150","0.48142450142450144",""
"möchtet","ich könnte tom, wenn ihr möchtet, eine nachricht schreiben.","ich könnte tom, wenn ihr {{1::möchtet}}, eine nachricht schreiben.","i could write tom a note if you want me to.","First 2 letters: mö...","200","0.4905500184569952",""
"anzug","tom muss bei der arbeit anzug und krawatte tragen.","tom muss bei der arbeit {{1::anzug}} und krawatte tragen.","tom is required to wear a suit and tie to work.","First 2 letters: an...","134","0.4902512867090524",""
"männer","tom ist einer der drei männer, die gestern hier waren.","tom ist einer der drei {{1::männer}}, die gestern hier waren.","tom is one of the three men that came here yesterday.","First 2 letters: mä...","375","0.503968253968254",""
"blöd","dieser film wird mir zu blöd. lass uns abschalten, tom!","dieser film wird mir zu {{1::blöd}}. lass uns abschalten, tom!","this film's getting too daft for me. let's switch over, tom.","First 1 letter: b...","115","0.4412953367875648",""
"frankreich","sie war in frankreich.","sie war in {{1::frankreich}}.","she was in france.","First 3 letters: fra...","221","0.4517857142857143",""
