"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"weniger","tom sollte weniger reden.","tom sollte {{1::weniger}} reden.","tom should talk less.","First 2 letters: we...","343","0.5031645569620253",""
"wahr","tom weiß, dass es wahr ist.","tom weiß, dass es {{1::wahr}} ist.","tom knows it's true.","First 1 letter: w...","1497","0.40716766867067467",""
"durst","tom sagte, er habe durst.","tom sagte, er habe {{1::durst}}.","tom said he's thirsty.","First 2 letters: du...","123","0.44132275132275134",""
"beine","tom rasierte sich die beine.","tom rasierte sich die {{1::beine}}.","tom shaved his legs.","First 2 letters: be...","146","0.4414084507042253",""
"bringt","tom bringt mich zum lächeln.","tom {{1::bringt}} mich zum lächeln.","tom makes me smile.","First 2 letters: br...","323","0.44280898876404495",""
"großes","tom bekam großes heimweh.","tom bekam {{1::großes}} heimweh.","tom got very homesick.","First 2 letters: gr...","234","0.50187265917603",""
"gedächtnis","tom strengte sein gedächtnis an.","tom strengte sein {{1::gedächtnis}} an.","tom racked his memory.","First 3 letters: ged...","102","0.48125313283208027",""
"dran","warte, bis du dran bist, tom!","warte, bis du {{1::dran}} bist, tom!","wait your turn, tom.","First 1 letter: d...","188","0.4415974440894569",""
"dran","du bist dran, tom!","du bist {{1::dran}}, tom!","it's your turn, tom.","First 1 letter: d...","188","0.4415974440894569",""
"kurz","mach es kurz, tom!","mach es {{1::kurz}}, tom!","make it short, tom.","First 1 letter: k...","456","0.45111111111111113",""
"genug","tom hatte genug.","tom hatte {{1::genug}}.","tom had had enough.","First 2 letters: ge...","901","0.46791044776119406",""
"waffe","tom feuerte seine waffe ab.","tom feuerte seine {{1::waffe}} ab.","tom fired his weapon.","First 2 letters: wa...","111","0.48128205128205126",""
"großer","tom fiel großer verzweiflung anheim.","tom fiel {{1::großer}} verzweiflung anheim.","tom got very desperate.","First 2 letters: gr...","288","0.4823474178403756",""
"großer","tom wurde von großer motivation ergriffen.","tom wurde von {{1::großer}} motivation ergriffen.","tom got very motivated.","First 2 letters: gr...","288","0.5023474178403755",""
"einigen","tom hatte einigen einfluss.","tom hatte {{1::einigen}} einfluss.","tom had some influence.","First 2 letters: ei...","108","0.5012722646310432",""
"weitere","tom benötigt noch weitere operationen.","tom benötigt noch {{1::weitere}} operationen.","tom needs more surgery.","First 2 letters: we...","118","0.48130548302872067",""
"kilometer","tom ging fünf kilometer.","tom ging fünf {{1::kilometer}}.","tom walked three miles.","First 3 letters: kil...","122","0.45131926121372035",""
"weitere","tom braucht noch weitere operationen.","tom braucht noch {{1::weitere}} operationen.","tom needs more surgery.","First 2 letters: we...","118","0.48130548302872067",""
"darüber","tom spricht nie darüber.","tom spricht nie {{1::darüber}}.","tom never discusses that.","First 2 letters: da...","1066","0.4508818342151676",""
"genau","ich habe tom genau beobachtet.","ich habe tom {{1::genau}} beobachtet.","i've watched tom carefully.","First 2 letters: ge...","784","0.48175438596491227",""
"gewesen","tom bestritt, beteiligt gewesen zu sein.","tom bestritt, beteiligt {{1::gewesen}} zu sein.","tom has denied involvement.","First 2 letters: ge...","945","0.5011210762331839",""
"unsere","tom lehnte unsere hilfe ab.","tom lehnte {{1::unsere}} hilfe ab.","tom refused our help.","First 2 letters: un...","1191","0.4807225433526011",""
"wach","tom, bist du wach?","tom, bist du {{1::wach}}?","tom, are you awake?","First 1 letter: w...","207","0.39170068027210886",""
"europa","tom reiste in europa umher.","tom reiste in {{1::europa}} umher.","tom traveled around europe.","First 2 letters: eu...","164","0.48148367952522253",""
"europa","tom reiste um europa herum.","tom reiste um {{1::europa}} herum.","tom traveled around europe.","First 2 letters: eu...","164","0.48148367952522253",""
"europa","tom ist in europa herumgereist.","tom ist in {{1::europa}} herumgereist.","tom traveled around europe.","First 2 letters: eu...","164","0.48148367952522253",""
"mehrere","tom spricht mehrere sprachen.","tom spricht {{1::mehrere}} sprachen.","tom speaks several languages.","First 2 letters: me...","257","0.5020491803278688",""
"gefahren","tom ist ski gefahren.","tom ist ski {{1::gefahren}}.","tom has been skiing.","First 2 letters: ge...","352","0.4533557046979866",""
"jedes","tom verfährt sich jedes mal.","tom verfährt sich {{1::jedes}} mal.","tom always gets lost.","First 2 letters: je...","290","0.48236966824644556",""
"jedes","tom verirrt sich jedes mal.","tom verirrt sich {{1::jedes}} mal.","tom always gets lost.","First 2 letters: je...","290","0.48236966824644556",""
"beschloss","tom beschloss zu warten.","tom {{1::beschloss}} zu warten.","tom decided to wait.","First 3 letters: bes...","139","0.4513812154696133",""
"kann","tom kann das.","tom {{1::kann}} das.","tom could do this.","First 1 letter: k...","9193","0.4067241775937428",""
"wenige","tom hat wenige freunde.","tom hat {{1::wenige}} freunde.","tom has few friends.","First 2 letters: we...","173","0.5015243902439024",""
"weigerte","tom weigerte sich zu essen.","tom {{1::weigerte}} sich zu essen.","tom refused to eat.","First 2 letters: we...","121","0.4413157894736842",""
"zähne","tom putzte sich die zähne.","tom putzte sich die {{1::zähne}}.","tom brushed his teeth.","First 2 letters: zä...","200","0.4416611295681063",""
"bett","tom ging ins bett.","tom ging ins {{1::bett}}.","tom went to bed.","First 1 letter: b...","903","0.39123762376237625",""
"bevor","tom zögerte, bevor er antwortete.","tom zögerte, {{1::bevor}} er antwortete.","tom hesitated before answering.","First 2 letters: be...","518","0.5063157894736843",""
"ungefähr","tom wiegt ungefähr 300 pfund.","tom wiegt {{1::ungefähr}} 300 pfund.","tom weighs about 300 pounds.","First 2 letters: un...","215","0.5017482517482518",""
"reihe","tom wartete, bis er an der reihe war.","tom wartete, bis er an der {{1::reihe}} war.","tom waited his turn.","First 2 letters: re...","128","0.45134048257372655",""
"während","tom starb während der operation.","tom starb {{1::während}} der operation.","tom died during surgery.","First 2 letters: wä...","586","0.48574712643678164",""
"pflanzen","tom spricht mit den pflanzen.","tom spricht mit den {{1::pflanzen}}.","tom talks to plants.","First 2 letters: pf...","122","0.44131926121372034",""
"angebot","tom nahm unser angebot an.","tom nahm unser {{1::angebot}} an.","tom accepted our offer.","First 2 letters: an...","211","0.4817241379310345",""
"einladung","tom lehnte ihre einladung ab.","tom lehnte ihre {{1::einladung}} ab.","tom declined their invitation.","First 3 letters: ein...","108","0.4812722646310432",""
"darauf","tom konzentrierte sich darauf.","tom konzentrierte sich {{1::darauf}}.","tom concentrated on that.","First 2 letters: da...","773","0.4518248175182482",""
"konnte","tom konnte kaum sprechen.","tom {{1::konnte}} kaum sprechen.","tom could barely speak.","First 2 letters: ko...","1507","0.45049603174603176",""
"deutschland","tom ist nach deutschland gezogen.","tom ist nach {{1::deutschland}} gezogen.","tom moved to germany.","First 3 letters: deu...","381","0.48416666666666663",""
"tochter","tom hatte eine tochter.","tom hatte eine {{1::tochter}}.","tom had one daughter.","First 2 letters: to...","537","0.4631578947368421",""
"söhne","tom hatte drei söhne.","tom hatte drei {{1::söhne}}.","tom had three sons.","First 2 letters: sö...","99","0.4512437810945274",""
"schulter","tom hat sich die schulter ausgerenkt.","tom hat sich die {{1::schulter}} ausgerenkt.","tom dislocated his shoulder.","First 2 letters: sc...","132","0.4680216802168022",""
"kleine","tom hat kleine füße.","tom hat {{1::kleine}} füße.","tom has small feet.","First 2 letters: kl...","395","0.5047169811320755",""
"herum","tom führte mich herum.","tom führte mich {{1::herum}}.","tom showed me around.","First 2 letters: he...","238","0.4519011406844107",""
"geduld","tom hat seine geduld verloren.","tom hat seine {{1::geduld}} verloren.","tom lost his temper.","First 2 letters: ge...","166","0.4814925373134329",""
"jemand","tom hörte, wie jemand lachte.","tom hörte, wie {{1::jemand}} lachte.","tom heard someone laughing.","First 2 letters: je...","1241","0.4806738544474394",""
"niemanden","tom erwartete niemanden.","tom erwartete {{1::niemanden}}.","tom wasn't expecting anyone.","First 3 letters: nie...","355","0.47009132420091326",""
"mache","sag tom, dass ich nur spaß mache!","sag tom, dass ich nur spaß {{1::mache}}!","tell tom i'm joking.","First 2 letters: ma...","618","0.4327731092436975",""
"mache","sagt tom, dass ich nur spaß mache!","sagt tom, dass ich nur spaß {{1::mache}}!","tell tom i'm joking.","First 2 letters: ma...","618","0.4327731092436975",""
"fleisch","tom isst nur fleisch.","tom isst nur {{1::fleisch}}.","tom only eats meat.","First 2 letters: fl...","322","0.4527932960893855",""
