"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"hab","ich hab was.","ich {{1::hab}} was.","i've got something.","First 1 letter: h...","210","0.3483848797250859",""
"bein","sie riss sich ein bein aus, um ihm zu gefallen.","sie riss sich ein {{1::bein}} aus, um ihm zu gefallen.","she bent over backwards to please him.","First 1 letter: b...","156","0.42144927536231885",""
"tor","tor!","{{1::tor}}!","goal!","First 1 letter: t...","138","0.28137741046831954",""
"es","iss es.","iss {{1::es}}.","eat it.","First 1 letter: e...","29984","0.3200169577751399",""
"zieh","zieh!","{{1::zieh}}!","pull!","First 1 letter: z...","98","0.3412406947890819",""
"tat","das tat weh.","das {{1::tat}} weh.","that hurt.","First 1 letter: t...","600","0.35161716171617163",""
"als","er tut so als ob.","er tut so {{1::als}} ob.","he's faking.","First 1 letter: a...","8401","0.36006327512022274",""
"ab","hut ab!","hut {{1::ab}}!","hats off!","First 1 letter: a...","1663","0.3204295532646048",""
"nun","hör mir nun gut zu.","hör mir {{1::nun}} gut zu.","now listen really carefully.","First 1 letter: n...","322","0.3627932960893855",""
"male","ich male.","ich {{1::male}}.","i'm painting.","First 1 letter: m...","129","0.4413440860215054",""
"hose","zieh dir die hose an!","zieh dir die {{1::hose}} an!","put your trousers on.","First 1 letter: h...","117","0.42130208333333335",""
"wo","wo?","{{1::wo}}?","where?","First 1 letter: w...","4180","0.22013583265417008",""
"lies","lies es!","{{1::lies}} es!","read it!","First 1 letter: l...","98","0.3412406947890819",""
"wem","wem?","{{1::wem}}?","to whom?","First 1 letter: w...","423","0.2864102564102564",""
"tue","wenn ihr das tut, tue ich das auch.","wenn ihr das tut, {{1::tue}} ich das auch.","if you do that, i'll do it, too.","First 1 letter: t...","269","0.3821551724137931",""
"wißt","ihr wißt, was ihr tut.","ihr {{1::wißt}}, was ihr tut.","you know what you're doing.","First 1 letter: w...","201","0.38166666666666665",""
"lärm","es ist lärm.","es ist {{1::lärm}}.","it's noise pollution.","First 1 letter: l...","176","0.4082051282051282",""
"wißt","ihr wißt, wo.","ihr {{1::wißt}}, wo.","you know where.","First 1 letter: w...","201","0.4083333333333333",""
"rate","rate!","{{1::rate}}!","guess!","First 1 letter: r...","102","0.3412531328320802",""
