"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"entfernt","tom und ich sind entfernt verwandt.","tom und ich sind {{1::entfernt}} verwandt.","tom and i are distantly related.","First 2 letters: en...","226","0.4684848484848485",""
"unterhalten","ich habe gesehen, wie du dich mit tom unterhalten hast.","ich habe gesehen, wie du dich mit tom {{1::unterhalten}} hast.","i saw you and tom talking.","First 3 letters: unt...","182","0.44156739811912227",""
"hingehen","vielleicht sollte ich hingehen und tom helfen.","vielleicht sollte ich {{1::hingehen}} und tom helfen.","maybe i should go help tom.","First 2 letters: hi...","180","0.4872719181130396",""
"erlauben","ich werde tom nicht erlauben zu gehen.","ich werde tom nicht {{1::erlauben}} zu gehen.","i won't allow tom to go.","First 2 letters: er...","101","0.4869642857142857",""
"falls","ich werde nicht gehen, falls tom geht.","ich werde nicht gehen, {{1::falls}} tom geht.","i won't go if tom goes.","First 2 letters: fa...","118","0.48701976874300634",""
"hingehen","ich werde nicht hingehen, wenn tom geht.","ich werde nicht {{1::hingehen}}, wenn tom geht.","i won't go if tom goes.","First 2 letters: hi...","180","0.4872719181130396",""
"hingehen","ich werde nicht hingehen, wenn tom hingeht.","ich werde nicht {{1::hingehen}}, wenn tom hingeht.","i won't go if tom goes.","First 2 letters: hi...","180","0.4872719181130396",""
"zeigt","zeigt tom mal, wie das geht!","{{1::zeigt}} tom mal, wie das geht!","show tom how to do that.","First 2 letters: ze...","118","0.4013054830287206",""
"zeigen","zeigen sie tom mal, wie das geht!","{{1::zeigen}} sie tom mal, wie das geht!","show tom how to do that.","First 2 letters: ze...","463","0.41315789473684206",""
"anfangen","laß uns doch doch ohne tom anfangen!","laß uns doch doch ohne tom {{1::anfangen}}!","why don't we start without tom?","First 2 letters: an...","235","0.43045112781954886",""
"anfangen","laßt uns doch doch ohne tom anfangen!","laßt uns doch doch ohne tom {{1::anfangen}}!","why don't we start without tom?","First 2 letters: an...","235","0.43045112781954886",""
"medizin","tom hat vor, medizin zu studieren.","tom hat vor, {{1::medizin}} zu studieren.","tom plans to attend medical school.","First 2 letters: me...","136","0.5013698630136987",""
"gebaut","das haus, das tom gebaut hat, ist wunderschön.","das haus, das tom {{1::gebaut}} hat, ist wunderschön.","the house tom built is wonderful.","First 2 letters: ge...","174","0.5015290519877675",""
"konzert","tom geht ins konzert.","tom geht ins {{1::konzert}}.","tom is going to the concert.","First 2 letters: ko...","200","0.45166112956810633",""
"strand","tom sonnt sich am strand.","tom sonnt sich am {{1::strand}}.","tom is on the beach, sunbathing.","First 2 letters: st...","322","0.44279329608938545",""
"abends","tom kam gestern spät abends ohne vorankündigung","tom kam gestern spät {{1::abends}} ohne vorankündigung","tom arrived unannounced late last night.","First 2 letters: ab...","123","0.48703703703703705",""
"laut","ich rief laut nach tom.","ich rief {{1::laut}} nach tom.","i cried out loudly for tom.","First 1 letter: l...","247","0.4219685039370079",""
"wohl","was wird wohl aus tom?","was wird {{1::wohl}} aus tom?","i wonder what'll become of tom.","First 1 letter: w...","940","0.42113378684807257",""
"entlang","tom geht den gang entlang.","tom geht den gang {{1::entlang}}.","tom is walking down the hall.","First 2 letters: en...","121","0.4413157894736842",""
"sowohl","tom ist sowohl groß als auch gutaussehend.","tom ist {{1::sowohl}} groß als auch gutaussehend.","tom is both tall and handsome.","First 2 letters: so...","119","0.4584517576664173",""
"sauber","tom ist immer sauber und gepflegt.","tom ist immer {{1::sauber}} und gepflegt.","tom is always neat and tidy.","First 2 letters: sa...","155","0.5014450867052023",""
"aufgegeben","ich weiß, warum tom aufgegeben hat.","ich weiß, warum tom {{1::aufgegeben}} hat.","i know why tom gave up.","First 3 letters: auf...","105","0.4679292929292929",""
"erreichen","ich muss tom erreichen.","ich muss tom {{1::erreichen}}.","i have to get to tom.","First 3 letters: err...","209","0.4517123287671233",""
"dürfte","hallo! dürfte ich mit tom sprechen?","hallo! {{1::dürfte}} ich mit tom sprechen?","hello, may i speak to tom?","First 2 letters: dü...","99","0.43457711442786073",""
"überzeugen","ich muss tom davon überzeugen zu kommen.","ich muss tom davon {{1::überzeugen}} zu kommen.","i must convince tom to come.","First 3 letters: übe...","102","0.48696741854636594",""
"wohl","wo ist tom wohl hin?","wo ist tom {{1::wohl}} hin?","i wonder where tom has gone.","First 1 letter: w...","940","0.42113378684807257",""
"ich","das ist es, was ich an tom mag.","das ist es, was {{1::ich}} an tom mag.","that's what i like about tom.","First 1 letter: i...","92565","0.38000543088653793",""
"meisten","davor fürchtet sich tom am meisten.","davor fürchtet sich tom am {{1::meisten}}.","that's what tom fears the most.","First 2 letters: me...","426","0.43999999999999995",""
"lebens","tom hat den sinn des lebens vergessen.","tom hat den sinn des {{1::lebens}} vergessen.","tom forgot the meaning of life.","First 2 letters: le...","184","0.4587201442091032",""
"interessieren","ich dachte, sie interessieren sich für tom.","ich dachte, sie {{1::interessieren}} sich für tom.","i thought you cared about tom.","First 3 letters: int...","106","0.48698010849909584",""
"zuvor","ich habe tom noch nie zuvor betrunken gesehen.","ich habe tom noch nie {{1::zuvor}} betrunken gesehen.","i'd never seen tom drunk before.","First 2 letters: zu...","109","0.47627551020408165",""
"kaum","ich wechsle mit tom kaum mal ein wort.","ich wechsle mit tom {{1::kaum}} mal ein wort.","i barely ever talk to tom.","First 1 letter: k...","653","0.4432467532467532",""
"sollen","ich hätte versuchen sollen, tom zu helfen.","ich hätte versuchen {{1::sollen}}, tom zu helfen.","i should've tried to help tom.","First 2 letters: so...","1635","0.48615442655935615",""
"ansehen","ich sah dich tom ansehen.","ich sah dich tom {{1::ansehen}}.","i saw you looking at tom.","First 2 letters: an...","128","0.4413404825737265",""
"erlaubt","ich habe tom das erlaubt.","ich habe tom das {{1::erlaubt}}.","i permitted tom to do that.","First 2 letters: er...","127","0.4413368983957219",""
"müsse","tom sagte, ich müsse warten.","tom sagte, ich {{1::müsse}} warten.","tom said i had to wait.","First 2 letters: mü...","120","0.48131233595800527",""
"ahnung","keine ahnung, was tom wollte.","keine {{1::ahnung}}, was tom wollte.","i don't know what tom wanted.","First 2 letters: ah...","334","0.44299401197604793",""
"meines","das ist es, was tom meines erachtens antreibt.","das ist es, was tom {{1::meines}} erachtens antreibt.","that's what i think drives tom.","First 2 letters: me...","406","0.48026315789473684",""
"beweisen","ich kann beweisen, daß tom das getan hat.","ich kann {{1::beweisen}}, daß tom das getan hat.","i can prove tom did that.","First 2 letters: be...","102","0.45125313283208024",""
"beweisen","ich kann beweisen, daß tom das war.","ich kann {{1::beweisen}}, daß tom das war.","i can prove tom did that.","First 2 letters: be...","102","0.45839598997493736",""
"würdet","ich wünschte, ihr würdet es tom sagen.","ich wünschte, ihr {{1::würdet}} es tom sagen.","i wish you would tell tom.","First 2 letters: wü...","202","0.4873865265169613",""
"würden","ich wünschte, sie würden es tom sagen.","ich wünschte, sie {{1::würden}} es tom sagen.","i wish you would tell tom.","First 2 letters: wü...","535","0.4996031746031746",""
"fressen","tom vergaß, dem hund zu fressen zu geben.","tom vergaß, dem hund zu {{1::fressen}} zu geben.","tom forgot to feed the dog.","First 2 letters: fr...","127","0.4763368983957219",""
"konzert","nach dem konzert gab tom autogramme.","nach dem {{1::konzert}} gab tom autogramme.","after the concert, tom signed autographs.","First 2 letters: ko...","200","0.46832779623477294",""
"fressen","was hat tom dem hund zu fressen gegeben?","was hat tom dem hund zu {{1::fressen}} gegeben?","what did tom feed the dog?","First 2 letters: fr...","127","0.45133689839572194",""
"gelegenheit","tom nutzte die gelegenheit.","tom nutzte die {{1::gelegenheit}}.","tom took advantage of the opportunity.","First 3 letters: gel...","164","0.45148367952522256",""
"vogel","tom hat den vogel aus den augen verloren.","tom hat den {{1::vogel}} aus den augen verloren.","tom lost sight of the bird.","First 2 letters: vo...","188","0.4765974440894569",""
"freunden","tom ist seinen freunden treu.","tom ist seinen {{1::freunden}} treu.","tom is loyal to his friends.","First 2 letters: fr...","289","0.48235849056603775",""
"ende","erde an tom: ende und aus.","erde an tom: {{1::ende}} und aus.","earth to tom. over and out.","First 1 letter: e...","639","0.44357142857142856",""
"lauter","tom hat lauter gute absichten.","tom hat {{1::lauter}} gute absichten.","tom is full of good intentions.","First 2 letters: la...","117","0.48130208333333335",""
"raus","lauf, tom. raus hier!","lauf, tom. {{1::raus}} hier!","run, tom. get out of here!","First 1 letter: r...","279","0.4422522522522523",""
"himmel","tom sah zum himmel auf.","tom sah zum {{1::himmel}} auf.","tom looked up at the sky.","First 2 letters: hi...","347","0.48324675324675326",""
"wohnzimmer","tom räumte das wohnzimmer auf.","tom räumte das {{1::wohnzimmer}} auf.","tom tidied up the living room.","First 3 letters: woh...","99","0.48124378109452737",""
"dazu","tom ist dazu in der lage.","tom ist {{1::dazu}} in der lage.","tom is capable of doing it.","First 1 letter: d...","801","0.40832229580573953",""
"faul","tom ist zu faul zum kochen.","tom ist zu {{1::faul}} zum kochen.","tom is too lazy to cook.","First 1 letter: f...","124","0.44132625994694963",""
"sonntags","tom ist sonntags meist zuhause.","tom ist {{1::sonntags}} meist zuhause.","tom is usually home on sundays.","First 2 letters: so...","116","0.48129870129870134",""
"unserem","tom gehört zu unserem kundenkreis.","tom gehört zu {{1::unserem}} kundenkreis.","tom is one of our clients.","First 2 letters: un...","197","0.4816447368421053",""
"männer","einer dieser männer ist tom.","einer dieser {{1::männer}} ist tom.","one of those men is tom.","First 2 letters: mä...","375","0.48396825396825394",""
"aufgeben","tom wird aufgeben.","tom wird {{1::aufgeben}}.","tom is going to give up.","First 2 letters: au...","120","0.4679790026246719",""
"baum","tom stieg vom baum herunter.","tom stieg vom {{1::baum}} herunter.","tom climbed down from the tree.","First 1 letter: b...","482","0.4463157894736842",""
"zucker","tom hat den zucker für salz gehalten.","tom hat den {{1::zucker}} für salz gehalten.","tom mistook the sugar for salt.","First 2 letters: zu...","235","0.487593984962406",""
"gepäck","tom half mir, das gepäck zu tragen.","tom half mir, das {{1::gepäck}} zu tragen.","tom helped me carry the baggage.","First 2 letters: ge...","120","0.48702662167229094",""
"publikum","tom nahm fragen aus dem publikum entgegen.","tom nahm fragen aus dem {{1::publikum}} entgegen.","tom took questions from the audience.","First 2 letters: pu...","105","0.45840548340548337",""
"baum","tom kletterte vom baum herab.","tom kletterte vom {{1::baum}} herab.","tom climbed down from the tree.","First 1 letter: b...","482","0.4463157894736842",""
"der","tom trat von der tür weg.","tom trat von {{1::der}} tür weg.","tom stepped away from the door.","First 1 letter: d...","27472","0.3800185370555741",""
"gruppe","tom entfernte sich von der gruppe.","tom entfernte sich von der {{1::gruppe}}.","tom moved away from the group.","First 2 letters: gr...","112","0.4346186803770351",""
"artikel","tom übersetzte den artikel ins französische.","tom übersetzte den {{1::artikel}} ins französische.","tom translated the article into french.","First 2 letters: ar...","169","0.5015060240963856",""
"artikel","tom hat den artikel ins französische übersetzt.","tom hat den {{1::artikel}} ins französische übersetzt.","tom translated the article into french.","First 2 letters: ar...","169","0.48722030981067127",""
"vögel","tom bewirft vögel mit steinen.","tom bewirft {{1::vögel}} mit steinen.","tom is throwing stones at birds.","First 2 letters: vö...","229","0.4818382352941176",""
"fängt","tom fängt sich an zu ärgern.","tom {{1::fängt}} sich an zu ärgern.","tom is going to be angry.","First 2 letters: fä...","139","0.4347145488029466",""
"einkaufen","mit wem ging tom einkaufen?","mit wem ging tom {{1::einkaufen}}?","who did tom go shopping with?","First 3 letters: ein...","188","0.4415974440894569",""
"artikel","tom hat den artikel noch nicht übersetzt.","tom hat den {{1::artikel}} noch nicht übersetzt.","tom hasn't translated the article yet.","First 2 letters: ar...","169","0.48722030981067127",""
"wohnzimmer","tom kehrte ins wohnzimmer zurück.","tom kehrte ins {{1::wohnzimmer}} zurück.","tom returned to the living room.","First 3 letters: woh...","99","0.48124378109452737",""
"entlang","tom eilte den flur entlang.","tom eilte den flur {{1::entlang}}.","tom walked quickly down the corridor.","First 2 letters: en...","121","0.4413157894736842",""
"glas","tom füllte das glas mit wasser.","tom füllte das {{1::glas}} mit wasser.","tom filled the glass with water.","First 1 letter: g...","348","0.44326797385620914",""
"flasche","tom füllte die flasche mit wasser.","tom füllte die {{1::flasche}} mit wasser.","tom filled the bottle with water.","First 2 letters: fl...","204","0.5016835016835017",""
"richtung","tom zeigte in richtung des wohnzimmers.","tom zeigte in {{1::richtung}} des wohnzimmers.","tom pointed to the living room.","First 2 letters: ri...","123","0.5013227513227514",""
