"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"kleiner","er ist kleiner als tom.","er ist {{1::kleiner}} als tom.","he's shorter than tom.","First 2 letters: kl...","206","0.48169491525423724",""
"eingeschlafen","bist du eingeschlafen, tom?","bist du {{1::eingeschlafen}}, tom?","are you sleeping, tom?","First 3 letters: ein...","119","0.5013089005235603",""
"älter","sie ist älter als tom.","sie ist {{1::älter}} als tom.","she's older than tom.","First 2 letters: äl...","355","0.48342465753424657",""
"kanada","tom floh nach kanada.","tom floh nach {{1::kanada}}.","tom fled to canada.","First 2 letters: ka...","123","0.45132275132275135",""
"kleidung","tom hat seine kleidung gebügelt.","tom hat seine {{1::kleidung}} gebügelt.","tom ironed his clothes.","First 2 letters: kl...","206","0.48169491525423724",""
"unseren","tom braucht unseren rat.","tom braucht {{1::unseren}} rat.","tom needs our advice.","First 2 letters: un...","263","0.5021008403361344",""
"halte","tom, bitte halte dich zurück.","tom, bitte {{1::halte}} dich zurück.","tom, please restrain yourself.","First 2 letters: ha...","400","0.48495049504950494",""
"freundinnen","tom hat zwei freundinnen.","tom hat zwei {{1::freundinnen}}.","tom has two girlfriends.","First 3 letters: fre...","98","0.4512406947890819",""
"gesicht","tom rieb sich sein gesicht.","tom rieb sich sein {{1::gesicht}}.","tom rubbed his face.","First 2 letters: ge...","385","0.44431034482758613",""
"überall","tom kann überall schlafen.","tom kann {{1::überall}} schlafen.","tom can sleep anywhere.","First 2 letters: üb...","249","0.501984126984127",""
"dieser","tom hat in dieser woche gekündigt.","tom hat in {{1::dieser}} woche gekündigt.","tom resigned this week.","First 2 letters: di...","3062","0.500195083886071",""
"einige","tom hat sich einige lümmeltüten gekauft.","tom hat sich {{1::einige}} lümmeltüten gekauft.","tom bought some condoms.","First 2 letters: ei...","785","0.5017482517482518",""
"freitag","tom nahm sich am freitag frei.","tom nahm sich am {{1::freitag}} frei.","tom took friday off.","First 2 letters: fr...","111","0.46794871794871795",""
"kopfschmerzen","tom hat oft kopfschmerzen.","tom hat oft {{1::kopfschmerzen}}.","tom often has headaches.","First 3 letters: kop...","126","0.45133333333333336",""
"hände","tom hob die hände.","tom hob die {{1::hände}}.","tom raised his hands.","First 2 letters: hä...","375","0.45396825396825397",""
"koffer","tom packte seinen koffer neu.","tom packte seinen {{1::koffer}} neu.","tom repacked his suitcase.","First 2 letters: ko...","231","0.48185185185185186",""
"verändert","hat sich tom sehr verändert?","hat sich tom sehr {{1::verändert}}?","has tom changed much?","First 3 letters: ver...","169","0.4415060240963855",""
"leiden","vielleicht mag tom dich leiden.","vielleicht mag tom dich {{1::leiden}}.","maybe tom likes you.","First 2 letters: le...","245","0.44195312499999995",""
"gewöhnlich","tom isst für gewöhnlich allein.","tom isst für {{1::gewöhnlich}} allein.","tom usually eats alone.","First 3 letters: gew...","515","0.51125",""
"augen","tom schlug die augen auf.","tom schlug die {{1::augen}} auf.","tom opened his eyes.","First 2 letters: au...","845","0.48144508670520236",""
"häufig","tom lässt häufig mahlzeiten aus.","tom lässt {{1::häufig}} mahlzeiten aus.","tom often skips meals.","First 2 letters: hä...","122","0.4813192612137204",""
"gedächtnis","tom hat sein gedächtnis verloren.","tom hat sein {{1::gedächtnis}} verloren.","tom lost his memory.","First 3 letters: ged...","102","0.48125313283208027",""
"mitternacht","tom fuhr um mitternacht ab.","tom fuhr um {{1::mitternacht}} ab.","tom left at midnight.","First 3 letters: mit...","111","0.48128205128205126",""
"mitternacht","tom ging um mitternacht.","tom ging um {{1::mitternacht}}.","tom left at midnight.","First 3 letters: mit...","111","0.4512820512820513",""
"mitternacht","tom reiste um mitternacht ab.","tom reiste um {{1::mitternacht}} ab.","tom left at midnight.","First 3 letters: mit...","111","0.48128205128205126",""
"söhne","tom hat drei söhne.","tom hat drei {{1::söhne}}.","tom has three sons.","First 2 letters: sö...","99","0.4512437810945274",""
"autos","tom hat drei autos.","tom hat drei {{1::autos}}.","tom has three cars.","First 2 letters: au...","206","0.4516949152542373",""
"brüder","tom hat drei brüder.","tom hat drei {{1::brüder}}.","tom has three brothers.","First 2 letters: br...","188","0.4515974440894569",""
"schlechte","tom hat schlechte augen.","tom hat {{1::schlechte}} augen.","tom has poor eyesight.","First 3 letters: sch...","241","0.5019230769230769",""
"ohren","tom hat gute ohren.","tom hat gute {{1::ohren}}.","tom has good hearing.","First 2 letters: oh...","156","0.4514492753623188",""
"zähne","tom biss die zähne zusammen.","tom biss die {{1::zähne}} zusammen.","tom gritted his teeth.","First 2 letters: zä...","200","0.48166112956810636",""
"tatsächlich","tom hat dir tatsächlich geglaubt.","tom hat dir {{1::tatsächlich}} geglaubt.","tom actually believed you.","First 3 letters: tat...","136","0.48136986301369866",""
"kennst","kennst du tom?","{{1::kennst}} du tom?","do you know tom?","First 2 letters: ke...","414","0.40574712643678157",""
"liebst","liebst du tom?","{{1::liebst}} du tom?","do you love tom?","First 2 letters: li...","144","0.40140056022408965",""
"hören","tom kann dich hören.","tom kann dich {{1::hören}}.","tom can hear you.","First 2 letters: hö...","1058","0.4508944543828265",""
"hören","tom kann euch hören.","tom kann euch {{1::hören}}.","tom can hear you.","First 2 letters: hö...","1058","0.4508944543828265",""
"filme","tom lädt sich oft filme herunter.","tom lädt sich oft {{1::filme}} herunter.","tom often downloads movies.","First 2 letters: fi...","124","0.4679929266136163",""
"erzähl","erzähl mir von tom.","{{1::erzähl}} mir von tom.","tell me about tom.","First 2 letters: er...","118","0.4013054830287206",""
"spielen","tom möchte spielen.","tom möchte {{1::spielen}}.","tom wants to play.","First 2 letters: sp...","1093","0.46750841750841754",""
"gestohlen","was hat tom gestohlen?","was hat tom {{1::gestohlen}}?","what did tom steal?","First 3 letters: ges...","347","0.45324675324675323",""
"passiert","was ist tom passiert?","was ist tom {{1::passiert}}?","what happened to tom?","First 2 letters: pa...","1167","0.450748502994012",""
"unterricht","tom schwänzt oft den unterricht.","tom schwänzt oft den {{1::unterricht}}.","tom often cuts classes.","First 3 letters: unt...","227","0.4418248175182482",""
"über","ich habe tom nie über den weg getraut.","ich habe tom nie {{1::über}} den weg getraut.","i've always distrusted tom.","First 1 letter: ü...","3716","0.44015542430836185",""
"dieses","tom mag dieses spiel.","tom mag {{1::dieses}} spiel.","tom likes this game.","First 2 letters: di...","4011","0.5001423690205011",""
"machen","lass tom das machen.","lass tom das {{1::machen}}.","let tom do that.","First 2 letters: ma...","3578","0.45016239038648914",""
"machen","lass das tom machen.","lass das tom {{1::machen}}.","let tom do that.","First 2 letters: ma...","3578","0.45016239038648914",""
"jemandem","hat tom jemandem wehgetan?","hat tom {{1::jemandem}} wehgetan?","did tom hurt anyone?","First 2 letters: je...","279","0.5022522522522522",""
"schwestern","tom hat drei schwestern.","tom hat drei {{1::schwestern}}.","tom has three sisters.","First 3 letters: sch...","167","0.45149700598802395",""
"dazu","ist tom dazu in der lage?","ist tom {{1::dazu}} in der lage?","can tom do that?","First 1 letter: d...","801","0.40832229580573953",""
"kleine","tom hat kleine hände.","tom hat {{1::kleine}} hände.","tom has small hands.","First 2 letters: kl...","395","0.5047169811320755",""
"großer","tom ist ein großer tierliebhaber.","tom ist ein {{1::großer}} tierliebhaber.","tom really loves animals.","First 2 letters: gr...","288","0.4823474178403756",""
"passiert","was ist mit tom passiert?","was ist mit tom {{1::passiert}}?","what happened to tom?","First 2 letters: pa...","1167","0.4407485029940119",""
"gedächtnis","tom hat das gedächtnis verloren.","tom hat das {{1::gedächtnis}} verloren.","tom lost his memory.","First 3 letters: ged...","102","0.48125313283208027",""
"morgen","kann tom morgen kommen?","kann tom {{1::morgen}} kommen?","can tom come tomorrow?","First 2 letters: mo...","3028","0.5001977066034006",""
"einige","tom hatte einige fragen.","tom hatte {{1::einige}} fragen.","tom had some questions.","First 2 letters: ei...","785","0.5017482517482518",""
"angesehen","tom hat mich angesehen.","tom hat mich {{1::angesehen}}.","tom looked at me.","First 3 letters: ang...","113","0.45128865979381444",""
"beeilen","sag tom, dass er sich beeilen soll.","sag tom, dass er sich {{1::beeilen}} soll.","tell tom to hurry.","First 2 letters: be...","106","0.45840867992766726",""
"größer","ich bin größer als tom.","ich bin {{1::größer}} als tom.","i'm taller than tom.","First 2 letters: gr...","332","0.4829585798816568",""
"zwanzig","tom machte zwanzig liegestütze.","tom machte {{1::zwanzig}} liegestütze.","tom did twenty pushups.","First 2 letters: zw...","164","0.5014836795252225",""
"machen","tom kann es machen.","tom kann es {{1::machen}}.","tom can do it.","First 2 letters: ma...","3578","0.45016239038648914",""
"jedem","tom gab jedem die hand.","tom gab {{1::jedem}} die hand.","tom shook everybody's hands.","First 2 letters: je...","241","0.4819230769230769",""
"schicken","schicken sie tom zu mir!","{{1::schicken}} sie tom zu mir!","send tom to me.","First 2 letters: sc...","146","0.4014084507042254",""
"hält","tom hält es für wahr.","tom {{1::hält}} es für wahr.","tom thinks that's true.","First 1 letter: h...","372","0.3838759689922481",""
"weigerte","tom weigerte sich, sich zu ergeben.","tom {{1::weigerte}} sich, sich zu ergeben.","tom refused to surrender.","First 2 letters: we...","121","0.4346491228070175",""
"genau","tom wurde genau beobachtet.","tom wurde {{1::genau}} beobachtet.","they watched tom carefully.","First 2 letters: ge...","784","0.5017543859649123",""
"findet","tom findet dich süß.","tom {{1::findet}} dich süß.","tom thinks you're cute.","First 2 letters: fi...","320","0.4527624309392265",""
"deine","tom respektiert deine meinung.","tom respektiert {{1::deine}} meinung.","tom respects your opinion.","First 2 letters: de...","3175","0.500186846038864",""
"meinung","tom respektiert ihre meinung.","tom respektiert ihre {{1::meinung}}.","tom respects your opinion.","First 2 letters: me...","618","0.4542016806722689",""
"meinung","tom respektiert eure meinung.","tom respektiert eure {{1::meinung}}.","tom respects your opinion.","First 2 letters: me...","618","0.4542016806722689",""
"sein","tom hob sein glas.","tom hob {{1::sein}} glas.","tom raised his glass.","First 1 letter: s...","8136","0.44006547073458163",""
"bleib","bleib hier bei tom!","{{1::bleib}} hier bei tom!","stay here with tom.","First 2 letters: bl...","151","0.40142857142857147",""
"warte","ich warte auf tom.","ich {{1::warte}} auf tom.","i'm waiting for tom.","First 2 letters: wa...","404","0.4551546391752577",""
"fleisch","tom isst kein fleisch.","tom isst kein {{1::fleisch}}.","tom doesn't eat meat.","First 2 letters: fl...","322","0.4527932960893855",""
"ohne","tom ging ohne mich.","tom ging {{1::ohne}} mich.","tom left without me.","First 1 letter: o...","1574","0.44046511627906976",""
"irgendetwas","hat tom irgendetwas gegessen?","hat tom {{1::irgendetwas}} gegessen?","did tom eat anything?","First 3 letters: irg...","169","0.5015060240963856",""
"sprachen","tom spricht drei sprachen.","tom spricht drei {{1::sprachen}}.","tom speaks three languages.","First 2 letters: sp...","420","0.4561728395061728",""
"konnte","tom konnte kaum gehen.","tom {{1::konnte}} kaum gehen.","tom could hardly walk.","First 2 letters: ko...","1507","0.45049603174603176",""
"älter","ich bin älter als tom.","ich bin {{1::älter}} als tom.","i'm older than tom.","First 2 letters: äl...","355","0.48342465753424657",""
"außer","alle außer tom lächelten.","alle {{1::außer}} tom lächelten.","everybody but tom smiled.","First 2 letters: au...","466","0.4642857142857143",""
"punkt","ein punkt für tom!","ein {{1::punkt}} für tom!","one point for tom!","First 2 letters: pu...","118","0.45130548302872064",""
"schwestern","tom hat zwei schwestern.","tom hat zwei {{1::schwestern}}.","tom has two sisters.","First 3 letters: sch...","167","0.45149700598802395",""
"brüder","tom hat zwei brüder.","tom hat zwei {{1::brüder}}.","tom has two brothers.","First 2 letters: br...","188","0.4515974440894569",""
"dieses","tom hat dieses buch geschrieben.","tom hat {{1::dieses}} buch geschrieben.","tom wrote this book.","First 2 letters: di...","4011","0.4801423690205011",""
"beide","wir heißen beide tom.","wir heißen {{1::beide}} tom.","we're both named tom.","First 2 letters: be...","851","0.5014204545454546",""
"niemanden","tom kannte niemanden.","tom kannte {{1::niemanden}}.","tom didn't know anyone.","First 3 letters: nie...","355","0.47009132420091326",""
"genannt","tom hat mich fett genannt.","tom hat mich fett {{1::genannt}}.","tom called me fat.","First 2 letters: ge...","132","0.4413550135501355",""
"irgendwas","hat tom irgendwas gesagt?","hat tom {{1::irgendwas}} gesagt?","did tom say something?","First 3 letters: irg...","150","0.5014245014245013",""
