"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"schwarz","tom hat sich das haar schwarz gefärbt.","tom hat sich das haar {{1::schwarz}} gefärbt.","tom dyed his hair black.","First 2 letters: sc...","153","0.45857963875205254",""
"jacke","tom knöpfte seine jacke zu.","tom knöpfte seine {{1::jacke}} zu.","tom buttoned up his coat.","First 2 letters: ja...","122","0.4813192612137204",""
"komme","„tom, beeil dich!“ – „ich komme ja schon!“","„tom, beeil dich!“ – „ich {{1::komme}} ja schon!“","tom, hurry up. ""i'm coming!""","First 2 letters: ko...","726","0.48220264317180617",""
"blut","tom fing an, blut zu husten.","tom fing an, {{1::blut}} zu husten.","tom began coughing up blood.","First 1 letter: b...","163","0.4414792899408284",""
"gefühl","tom gibt mir ein gefühl von jugend.","tom gibt mir ein {{1::gefühl}} von jugend.","tom makes me feel young.","First 2 letters: ge...","135","0.48708040593286495",""
"hoch","tom sah zu mir hoch.","tom sah zu mir {{1::hoch}}.","tom looked up at me.","First 1 letter: h...","347","0.3832467532467532",""
"sechs","tom steht um sechs auf.","tom steht um {{1::sechs}} auf.","tom gets up at six.","First 2 letters: se...","390","0.48450450450450455",""
"schreibtisch","tom räumte seinen schreibtisch auf.","tom räumte seinen {{1::schreibtisch}} auf.","tom straightened up his desk.","First 3 letters: sch...","276","0.4822222222222222",""
"aufgegeben","ich habe tom aufgegeben.","ich habe tom {{1::aufgegeben}}.","i've given up on tom.","First 3 letters: auf...","105","0.45126262626262625",""
"doch","ich necke dich doch nur, tom!","ich necke dich {{1::doch}} nur, tom!","i'm just teasing you, tom.","First 1 letter: d...","1905","0.4403556187766714",""
"handy","tom hat sein handy vergessen.","tom hat sein {{1::handy}} vergessen.","tom has forgotten his mobile.","First 2 letters: ha...","108","0.4812722646310432",""
"alkohol","tom ist vom alkohol losgekommen.","tom ist vom {{1::alkohol}} losgekommen.","tom has given up alcohol.","First 2 letters: al...","120","0.48131233595800527",""
"amerika","tom wollte amerika besuchen.","tom wollte {{1::amerika}} besuchen.","tom wanted to visit america.","First 2 letters: am...","222","0.5017921146953406",""
"adresse","tom weiß marys adresse nicht.","tom weiß marys {{1::adresse}} nicht.","tom doesn't know mary's address.","First 2 letters: ad...","179","0.48155279503105586",""
"rechtzeitig","tom hat es rechtzeitig geschafft.","tom hat es {{1::rechtzeitig}} geschafft.","tom made it on time.","First 3 letters: rec...","180","0.48155763239875393",""
"wirst","ich bin sicher, du wirst tom mögen.","ich bin sicher, du {{1::wirst}} tom mögen.","i'm sure you'll like tom.","First 2 letters: wi...","1331","0.4863152472527473",""
"meines","tom hat die katze meines nachbarn getötet.","tom hat die katze {{1::meines}} nachbarn getötet.","tom killed my neighbor's cat.","First 2 letters: me...","406","0.49097744360902257",""
"müsst","ihr müsst tom finden.","ihr {{1::müsst}} tom finden.","you have to find tom.","First 2 letters: mü...","246","0.4519607843137255",""
"zufällig","tom war zufällig dort.","tom war {{1::zufällig}} dort.","tom happened to be there.","First 2 letters: zu...","221","0.5017857142857143",""
"gehabt","tom mag recht gehabt haben.","tom mag recht {{1::gehabt}} haben.","tom may have been right.","First 2 letters: ge...","194","0.481628664495114",""
"unterstützung","tom ersuchte mich um unterstützung.","tom ersuchte mich um {{1::unterstützung}}.","tom asked for my assistance.","First 3 letters: unt...","99","0.44124378109452733",""
"möglich","es ist durchaus möglich, dass tom recht hat.","es ist durchaus {{1::möglich}}, dass tom recht hat.","tom may well be right.","First 2 letters: mö...","424","0.48149350649350653",""
"briefe","tom hat meine briefe nicht gekriegt.","tom hat meine {{1::briefe}} nicht gekriegt.","tom didn't get my letters.","First 2 letters: br...","177","0.5015432098765432",""
"studenten","sie nehmen studenten wie tom an.","sie nehmen {{1::studenten}} wie tom an.","they accept students like tom.","First 3 letters: stu...","268","0.4688125894134477",""
"unmöglich","tom kann es unmöglich ernst meinen.","tom kann es {{1::unmöglich}} ernst meinen.","tom can't possibly be serious.","First 3 letters: unm...","199","0.5016556291390728",""
"eigenes","tom hat ein eigenes haus gebaut.","tom hat ein {{1::eigenes}} haus gebaut.","tom built his own house.","First 2 letters: ei...","118","0.5013054830287207",""
"danke","es funktioniert bestens. danke, tom!","es funktioniert bestens. {{1::danke}}, tom!","it works great. thanks tom!","First 2 letters: da...","791","0.48171232876712333",""
"eigenen","tom täuschte seinen eigenen tod vor.","tom täuschte seinen {{1::eigenen}} tod vor.","tom faked his own death.","First 2 letters: ei...","277","0.5022321428571428",""
"können","auf tom können wir uns verlassen.","auf tom {{1::können}} wir uns verlassen.","we can rely on tom.","First 2 letters: kö...","3872","0.46681490265836545",""
"allmählich","tom wurde allmählich hungrig.","tom wurde {{1::allmählich}} hungrig.","tom began to feel hungry.","First 3 letters: all...","115","0.5012953367875648",""
"gesucht","wir haben tom gesucht.","wir haben tom {{1::gesucht}}.","we were looking for tom.","First 2 letters: ge...","199","0.45165562913907287",""
"herzen","tom muss am offenen herzen operiert werden.","tom muss am offenen {{1::herzen}} operiert werden.","tom needs open heart surgery.","First 2 letters: he...","131","0.48706563706563705",""
"sollen","was hätte tom tun sollen?","was hätte tom tun {{1::sollen}}?","what should tom have done?","First 2 letters: so...","1635","0.44044014084507044",""
"sonst","was hat tom sonst noch?","was hat tom {{1::sonst}} noch?","what else does tom have?","First 2 letters: so...","640","0.4835460992907802",""
"wäre","tom tat so, als wäre er taub.","tom tat so, als {{1::wäre}} er taub.","tom pretended to be deaf.","First 1 letter: w...","1871","0.4260787172011662",""
"rechtzeitig","tom hat es rechtzeitig hergeschafft.","tom hat es {{1::rechtzeitig}} hergeschafft.","tom got here on time.","First 3 letters: rec...","180","0.48155763239875393",""
"schulden","was schulden wir tom?","was {{1::schulden}} wir tom?","what do we owe tom?","First 2 letters: sc...","112","0.4512853470437018",""
"zählen","kann man auf tom zählen?","kann man auf tom {{1::zählen}}?","can tom be counted upon?","First 2 letters: zä...","140","0.44138504155124647",""
"irgendwelche","hat tom irgendwelche fortschritte erzielt?","hat tom {{1::irgendwelche}} fortschritte erzielt?","has tom made any progress?","First 3 letters: irg...","241","0.4819230769230769",""
"wäre","tom tat so, als wäre er müde.","tom tat so, als {{1::wäre}} er müde.","tom pretended to be sleepy.","First 1 letter: w...","1871","0.4260787172011662",""
"französische","tom liest gerne französische literatur.","tom liest gerne {{1::französische}} literatur.","tom enjoys reading french literature.","First 3 letters: fra...","193","0.4816233766233766",""
"gehst","wohin gehst du, tom?","wohin {{1::gehst}} du, tom?","where are you going, tom?","First 2 letters: ge...","504","0.55",""
"kommst","woher kommst du, tom?","woher {{1::kommst}} du, tom?","where are you from, tom?","First 2 letters: ko...","449","0.45961538461538465",""
"bringen","ich werde tom dazu bringen, zuzuhören.","ich werde tom dazu {{1::bringen}}, zuzuhören.","i'll get tom to listen.","First 2 letters: br...","644","0.47011494252873565",""
"toll","das ist es, was so toll an tom ist.","das ist es, was so {{1::toll}} an tom ist.","that's what's great about tom.","First 1 letter: t...","111","0.43017094017094015",""
"kommst","wo kommst du her, tom?","wo {{1::kommst}} du her, tom?","where are you from, tom?","First 2 letters: ko...","449","0.44961538461538464",""
