"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"sicherheit","ist tom noch in sicherheit?","ist tom noch in {{1::sicherheit}}?","is tom still safe?","First 3 letters: sic...","136","0.4413698630136986",""
"kein","tom ist kein koch.","tom ist {{1::kein}} koch.","tom isn't a chef.","First 1 letter: k...","3256","0.4401813565469713",""
"spielen","ist tom noch am spielen?","ist tom noch am {{1::spielen}}?","is tom still playing?","First 2 letters: sp...","1093","0.4408417508417508",""
"dabei","ist tom noch dabei sich zu erholen?","ist tom noch {{1::dabei}} sich zu erholen?","is tom still recovering?","First 2 letters: da...","674","0.48857142857142855",""
"steht","tom steht noch.","tom {{1::steht}} noch.","tom is still standing.","First 2 letters: st...","978","0.4677105080027836",""
"sitzt","tom sitzt noch.","tom {{1::sitzt}} noch.","tom is still sitting.","First 2 letters: si...","295","0.4690938511326861",""
"wartet","warum wartet tom noch?","warum {{1::wartet}} tom noch?","why's tom still waiting?","First 2 letters: wa...","322","0.4527932960893855",""
"pizza","tom bestellte eine pizza.","tom bestellte eine {{1::pizza}}.","tom ordered a pizza.","First 2 letters: pi...","220","0.451779359430605",""
"ganz","tom ist ganz ohr.","tom ist {{1::ganz}} ohr.","tom is all ears.","First 1 letter: g...","1368","0.44057537399309554",""
"radio","tom hat ein radio.","tom hat ein {{1::radio}}.","tom has a radio.","First 2 letters: ra...","216","0.4517543859649123",""
"hassen","wir alle hassen tom.","wir alle {{1::hassen}} tom.","we all hate tom.","First 2 letters: ha...","155","0.5014450867052023",""
"ganze","tom redete die ganze nacht.","tom redete die {{1::ganze}} nacht.","tom talked all night.","First 2 letters: ga...","893","0.48126903553299494",""
"ganze","tom hat die ganze nacht gearbeitet.","tom hat die {{1::ganze}} nacht gearbeitet.","tom worked all night.","First 2 letters: ga...","893","0.501269035532995",""
"ganze","tom weinte die ganze nacht.","tom weinte die {{1::ganze}} nacht.","tom cried all night.","First 2 letters: ga...","893","0.48126903553299494",""
"ganzen","tom hat den ganzen tag geschlafen.","tom hat den {{1::ganzen}} tag geschlafen.","tom slept all day.","First 2 letters: ga...","910","0.5012165450121655",""
"ganzen","tom fuhr den ganzen tag.","tom fuhr den {{1::ganzen}} tag.","tom drove all day.","First 2 letters: ga...","910","0.4812165450121655",""
"allen","tom dankte uns allen.","tom dankte uns {{1::allen}}.","tom thanked us all.","First 2 letters: al...","505","0.5333333333333333",""
"ganzen","tom trank den ganzen abend lang.","tom trank den {{1::ganzen}} abend lang.","tom drank all evening.","First 2 letters: ga...","910","0.5012165450121655",""
"sehen","ich kann tom sehen.","ich kann tom {{1::sehen}}.","i can see tom.","First 2 letters: se...","2517","0.4502477700693756",""
"besuchen","lass uns tom besuchen!","lass uns tom {{1::besuchen}}!","let's go see tom.","First 2 letters: be...","471","0.4666666666666667",""
"besuchen","besuchen wir tom!","{{1::besuchen}} wir tom!","let's go see tom.","First 2 letters: be...","471","0.41666666666666663",""
"besuchen","wir gehen tom besuchen.","wir gehen tom {{1::besuchen}}.","we'll go see tom.","First 2 letters: be...","471","0.4666666666666667",""
"getroffen","hast du dich mit tom getroffen?","hast du dich mit tom {{1::getroffen}}?","did you see tom?","First 3 letters: get...","591","0.438768115942029",""
"niemanden","tom konnte niemanden sehen.","tom konnte {{1::niemanden}} sehen.","tom couldn't see anybody.","First 3 letters: nie...","355","0.5034246575342466",""
"morgen","bis morgen, tom!","bis {{1::morgen}}, tom!","see you tomorrow, tom.","First 2 letters: mo...","3028","0.46686437327006725",""
"bald","bis bald, tom!","bis {{1::bald}}, tom!","see you soon, tom.","First 1 letter: b...","931","0.40782407407407406",""
"stelle","tom hatte eine stelle.","tom hatte eine {{1::stelle}}.","tom had a job.","First 2 letters: st...","523","0.4708333333333333",""
"fing","tom fing den ball.","tom {{1::fing}} den ball.","tom caught the ball.","First 1 letter: f...","379","0.3940983606557377",""
"ball","wirf tom den ball zu!","wirf tom den {{1::ball}} zu!","throw tom the ball.","First 1 letter: b...","204","0.42168350168350166",""
