"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"schlechter","tom umgibt sich mit schlechter gesellschaft.","tom umgibt sich mit {{1::schlechter}} gesellschaft.","tom keeps bad company.","First 3 letters: sch...","222","0.4684587813620072",""
"prüfung","tom hat die prüfung bestanden.","tom hat die {{1::prüfung}} bestanden.","tom passed the test.","First 2 letters: pr...","333","0.48297619047619045",""
"prüfung","tom bestand die prüfung.","tom bestand die {{1::prüfung}}.","tom passed the test.","First 2 letters: pr...","333","0.4529761904761905",""
"durch","tom fiel bei dem test durch.","tom fiel bei dem test {{1::durch}}.","tom failed the test.","First 2 letters: du...","1168","0.4340807174887892",""
"test","tom bestand den test mit links.","tom bestand den {{1::test}} mit links.","tom aced the test.","First 1 letter: t...","122","0.44131926121372034",""
"golf","mag tom golf?","mag tom {{1::golf}}?","does tom like golf?","First 1 letter: g...","128","0.4080071492403932",""
"baseball","mag tom baseball?","mag tom {{1::baseball}}?","does tom like baseball?","First 2 letters: ba...","118","0.4679721496953873",""
"baseball","spielt tom baseball?","spielt tom {{1::baseball}}?","does tom play baseball?","First 2 letters: ba...","118","0.4679721496953873",""
"besitzt","tom besitzt eine bar.","tom {{1::besitzt}} eine bar.","tom owns a bar.","First 2 letters: be...","128","0.45134048257372655",""
"rechnung","tom bezahlte die rechnung.","tom bezahlte die {{1::rechnung}}.","tom paid the bill.","First 2 letters: re...","128","0.45134048257372655",""
"rechnung","tom unterschrieb die rechnung.","tom unterschrieb die {{1::rechnung}}.","tom signed the bill.","First 2 letters: re...","128","0.45134048257372655",""
"vollkommen","tom ist vollkommen normal.","tom ist {{1::vollkommen}} normal.","tom is perfectly normal.","First 3 letters: vol...","119","0.5013089005235603",""
"gut","geht es dir gut, tom?","geht es dir {{1::gut}}, tom?","tom, are you okay?","First 1 letter: g...","4577","0.3601226091221187",""
"reicht","schluss jetzt, tom! es reicht!","schluss jetzt, tom! es {{1::reicht}}!","okay, tom, that's enough!","First 2 letters: re...","119","0.4413089005235602",""
"kirche","tom sang in der kirche.","tom sang in der {{1::kirche}}.","tom sang at church.","First 2 letters: ki...","234","0.4418726591760299",""
"gebrochen","tom hat sich das bein gebrochen.","tom hat sich das bein {{1::gebrochen}}.","tom broke his leg.","First 3 letters: geb...","161","0.43480392156862746",""
"boden","tom war am boden zerstört.","tom war am {{1::boden}} zerstört.","tom hit rock bottom.","First 2 letters: bo...","278","0.4822421524663677",""
"benutzt","tom benutzt kein facebook.","tom {{1::benutzt}} kein facebook.","tom doesn't use facebook.","First 2 letters: be...","243","0.45193798449612405",""
"schau","hey, schau, es ist tom.","hey, {{1::schau}}, es ist tom.","hey look, it's tom.","First 2 letters: sc...","271","0.4421739130434782",""
"bist","hey, bist du tom?","hey, {{1::bist}} du tom?","hey, are you tom?","First 1 letter: b...","5397","0.390102082482646",""
"echt","tom ist echt cool.","tom ist {{1::echt}} cool.","tom is really cool.","First 1 letter: e...","297","0.44245098039215686",""
"klasse","tom hat eine klasse übersprungen.","tom hat eine {{1::klasse}} übersprungen.","tom skipped a grade.","First 2 letters: kl...","309","0.4826041666666667",""
"schwarze","tom trug schwarze jeans.","tom trug {{1::schwarze}} jeans.","tom wore black jeans.","First 2 letters: sc...","123","0.5013227513227514",""
"schwarze","tom hatte eine schwarze nietenhose an.","tom hatte eine {{1::schwarze}} nietenhose an.","tom wore black jeans.","First 2 letters: sc...","123","0.5013227513227514",""
"schwarze","tom trug eine schwarze nietenhose.","tom trug eine {{1::schwarze}} nietenhose.","tom wore black jeans.","First 2 letters: sc...","123","0.4813227513227514",""
"besitzt","tom besitzt eine pizzeria.","tom {{1::besitzt}} eine pizzeria.","tom owns a pizzeria.","First 2 letters: be...","128","0.45134048257372655",""
"probleme","vielleicht hat tom probleme.","vielleicht hat tom {{1::probleme}}.","maybe tom has problems.","First 2 letters: pr...","359","0.4535211267605634",""
"viele","tom hat viele probleme.","tom hat {{1::viele}} probleme.","tom has many problems.","First 2 letters: vi...","3618","0.5001603077909587",""
"niemals","tom trägt niemals jeans.","tom trägt {{1::niemals}} jeans.","tom never wears jeans.","First 2 letters: ni...","446","0.509090909090909",""
"probleme","tom verursacht oft probleme.","tom verursacht oft {{1::probleme}}.","tom often causes problems.","First 2 letters: pr...","359","0.4535211267605634",""
"häufig","tom macht häufig probleme.","tom macht {{1::häufig}} probleme.","tom often causes problems.","First 2 letters: hä...","122","0.5013192612137203",""
"kinder","tom passt auf kinder auf.","tom passt auf {{1::kinder}} auf.","tom is a babysitter.","First 2 letters: ki...","1788","0.480387897595035",""
"klavier","tom hat ein klavier.","tom hat ein {{1::klavier}}.","tom has a piano.","First 2 letters: kl...","296","0.4524390243902439",""
"links","tom ist links.","tom ist {{1::links}}.","tom is a liberal.","First 2 letters: li...","143","0.4680633147113594",""
"frage","ich frage tom nicht.","ich {{1::frage}} tom nicht.","i'm not asking tom.","First 2 letters: fr...","1348","0.4505889281507656",""
"helfe","ich helfe tom nicht.","ich {{1::helfe}} tom nicht.","i'm not helping tom.","First 2 letters: he...","130","0.45134770889487874",""
"arzt","tom ist arzt.","tom ist {{1::arzt}}.","tom is a doctor.","First 1 letter: a...","748","0.4086746987951807",""
"arzt","ist tom arzt?","ist tom {{1::arzt}}?","is tom a doctor?","First 1 letter: a...","748","0.4086746987951807",""
"ein","tom ist ein typ.","tom ist {{1::ein}} typ.","tom is a guy.","First 1 letter: e...","22373","0.3800228581878029",""
"dieb","tom ist ein dieb.","tom ist ein {{1::dieb}}.","tom is a thief.","First 1 letter: d...","109","0.39127551020408163",""
"zweiten","tom ist im zweiten studienjahr.","tom ist im {{1::zweiten}} studienjahr.","tom is a sophomore.","First 2 letters: zw...","136","0.48136986301369866",""
"neu","tom ist neu.","tom ist {{1::neu}}.","tom is a newcomer.","First 1 letter: n...","232","0.34852540272614624",""
"maschine","tom ist eine maschine.","tom ist eine {{1::maschine}}.","tom is a machine.","First 2 letters: ma...","129","0.4513440860215054",""
"junge","tom ist ein junge.","tom ist ein {{1::junge}}.","tom is a boy.","First 2 letters: ju...","804","0.4516393442622951",""
"anwalt","tom ist anwalt.","tom ist {{1::anwalt}}.","tom is a lawyer.","First 2 letters: an...","212","0.4683967704728951",""
"vater","tom ist vater.","tom ist {{1::vater}}.","tom is a father.","First 2 letters: va...","1805","0.4670495150587034",""
"sänger","tom ist ein sänger.","tom ist ein {{1::sänger}}.","tom is a singer.","First 2 letters: sä...","119","0.4513089005235602",""
"suche","tom ist immer auf der suche nach nervenkitzel.","tom ist immer auf der {{1::suche}} nach nervenkitzel.","tom is a thrill-seeker.","First 2 letters: su...","264","0.47710970464135016",""
"freund","tom ist ein freund.","tom ist ein {{1::freund}}.","tom is a friend.","First 2 letters: fr...","1299","0.450625",""
"zahnarzt","tom ist zahnarzt.","tom ist {{1::zahnarzt}}.","tom is a dentist.","First 2 letters: za...","110","0.4679454390451833",""
"polizist","tom ist polizist.","tom ist {{1::polizist}}.","tom is a policeman.","First 2 letters: po...","158","0.46812439261418853",""
"sänger","tom ist sänger.","tom ist {{1::sänger}}.","tom is a singer.","First 2 letters: sä...","119","0.46797556719022687",""
"kind","tom ist ein kind.","tom ist ein {{1::kind}}.","tom is a kid.","First 1 letter: k...","883","0.3913020833333334",""
"führt","tom führt ein videotagebuch.","tom {{1::führt}} ein videotagebuch.","tom is a vlogger.","First 2 letters: fü...","240","0.45191570881226056",""
"großvater","tom ist großvater.","tom ist {{1::großvater}}.","tom is a grandfather.","First 3 letters: gro...","199","0.46832229580573953",""
"einer","tom steckt in einer zwickmühle.","tom steckt in {{1::einer}} zwickmühle.","tom faces a dilemma.","First 2 letters: ei...","2775","0.480219683655536",""
"einem","tom steht vor einem dilemma.","tom steht vor {{1::einem}} dilemma.","tom faces a dilemma.","First 2 letters: ei...","3315","0.48017755681818186",""
"menge","tom wusste eine menge.","tom wusste eine {{1::menge}}.","tom knew a lot.","First 2 letters: me...","452","0.4602040816326531",""
"gelesen","tom hat viel gelesen.","tom hat viel {{1::gelesen}}.","tom read a lot.","First 2 letters: ge...","587","0.4556818181818182",""
"isst","tom isst viel.","tom {{1::isst}} viel.","tom eats a lot.","First 1 letter: i...","651","0.4099561403508772",""
"dank","vielen dank, tom.","vielen {{1::dank}}, tom.","thanks a lot, tom.","First 1 letter: d...","273","0.40885964912280703",""
"dank","besten dank, tom.","besten {{1::dank}}, tom.","thanks a lot, tom.","First 1 letter: d...","273","0.40885964912280703",""
"spazieren","tom geht viel spazieren.","tom geht viel {{1::spazieren}}.","tom walks a lot.","First 3 letters: spa...","288","0.4523474178403756",""
"geschenk","tom nahm marias geschenk an.","tom nahm marias {{1::geschenk}} an.","tom accepted mary's gift.","First 2 letters: ge...","377","0.4840322580645161",""
"dir","sieh es dir an, tom.","sieh es {{1::dir}} an, tom.","take a look, tom.","First 1 letter: d...","7546","0.3600709521782319",""
"schau","schau mal, tom!","{{1::schau}} mal, tom!","take a look, tom.","First 2 letters: sc...","271","0.40217391304347827",""
"erklärung","tom gab eine erklärung ab.","tom gab eine {{1::erklärung}} ab.","tom made a statement.","First 3 letters: erk...","164","0.48148367952522253",""
"fehler","tom hat einen fehler gemacht.","tom hat einen {{1::fehler}} gemacht.","tom made a mistake.","First 2 letters: fe...","932","0.48115473441108547",""
"fehler","tom hat einen fehler begangen.","tom hat einen {{1::fehler}} begangen.","tom made a mistake.","First 2 letters: fe...","932","0.48115473441108547",""
"katze","tom hatte eine katze.","tom hatte eine {{1::katze}}.","tom had a cat.","First 2 letters: ka...","912","0.45121065375302666",""
"fisch","tom hat einen fisch gefangen.","tom hat einen {{1::fisch}} gefangen.","tom caught a fish.","First 2 letters: fi...","348","0.4832679738562091",""
"nachricht","tom hat eine nachricht hinterlassen.","tom hat eine {{1::nachricht}} hinterlassen.","tom left a message.","First 3 letters: nac...","486","0.5133333333333333",""
"frage","tom hat eine frage gestellt.","tom hat eine {{1::frage}} gestellt.","tom asked a question.","First 2 letters: fr...","1348","0.4805889281507656",""
"entscheidung","tom traf eine entscheidung.","tom traf eine {{1::entscheidung}}.","tom made a decision.","First 3 letters: ent...","324","0.45282485875706213",""
"entscheidung","tom hat eine entscheidung getroffen.","tom hat eine {{1::entscheidung}} getroffen.","tom made a decision.","First 3 letters: ent...","324","0.48282485875706216",""
"versprechen","tom hat ein versprechen abgelegt.","tom hat ein {{1::versprechen}} abgelegt.","tom made a promise.","First 3 letters: ver...","279","0.4822522522522522",""
"versprechen","tom legte ein versprechen ab.","tom legte ein {{1::versprechen}} ab.","tom made a promise.","First 3 letters: ver...","279","0.4822522522522522",""
"gitarre","tom hat eine gitarre.","tom hat eine {{1::gitarre}}.","tom has a guitar.","First 2 letters: gi...","230","0.4518450184501845",""
"haus","tom hat ein haus.","tom hat ein {{1::haus}}.","tom has a house.","First 1 letter: h...","2149","0.3903030303030303",""
"fuhr","tom fuhr ein reh an.","tom {{1::fuhr}} ein reh an.","tom hit a deer.","First 1 letter: f...","356","0.383448275862069",""
"katze","tom hat eine katze.","tom hat eine {{1::katze}}.","tom has a cat.","First 2 letters: ka...","912","0.45121065375302666",""
