"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"hattet","ihr hattet eine katze.","ihr {{1::hattet}} eine katze.","you had a cat.","First 2 letters: ha...","104","0.4512594458438287",""
"fuß","nimm den fuß vom gas!","nimm den {{1::fuß}} vom gas!","take your foot off the gas.","First 1 letter: f...","376","0.364",""
"gebe","ich gebe dir ein buch.","ich {{1::gebe}} dir ein buch.","i give you a book.","First 1 letter: g...","253","0.382016129032258",""
"dorf","die welt ist ein dorf.","die welt ist ein {{1::dorf}}.","the world is a village.","First 1 letter: d...","242","0.38193050193050193",""
"hör","okay, hör zu.","okay, {{1::hör}} zu.","ok, listen up.","First 1 letter: h...","433","0.35401960784313724",""
"mühe","wir sind nur mit mühe und not entkommen.","wir sind nur mit {{1::mühe}} und not entkommen.","we had a narrow escape.","First 1 letter: m...","226","0.44181818181818183",""
"reis","der reis ist weiß.","der {{1::reis}} ist weiß.","the rice is white.","First 1 letter: r...","196","0.3916393442622951",""
"möchtet","ich dachte mir, ihr möchtet vielleicht was zu trinken.","ich dachte mir, ihr {{1::möchtet}} vielleicht was zu trinken.","i thought you might want a drink.","First 2 letters: mö...","200","0.4905500184569952",""
"maus","käse lockt oft eine maus in die falle.","käse lockt oft eine {{1::maus}} in die falle.","cheese often lures a mouse into a trap.","First 1 letter: m...","102","0.44125313283208023",""
"uhr","es ist 14 uhr.","es ist 14 {{1::uhr}}.","it's 2:00 p.m.","First 1 letter: u...","1753","0.3470653907496013",""
"lust","ich habe lust auf ein bier.","ich habe {{1::lust}} auf ein bier.","i feel like drinking a beer.","First 1 letter: l...","384","0.41094017094017093",""
"lies","nimm ein buch und lies es!","nimm ein buch und {{1::lies}} es!","take a book and read it.","First 1 letter: l...","98","0.4079073614557486",""
"lies","kaufe ein buch und lies es!","kaufe ein buch und {{1::lies}} es!","buy a book and read it.","First 1 letter: l...","98","0.4079073614557486",""
"zaun","ich strich den zaun weiß an.","ich strich den {{1::zaun}} weiß an.","i painted the fence white.","First 1 letter: z...","106","0.44126582278481014",""
"verdienen","fußballspieler verdienen viel geld.","fußballspieler {{1::verdienen}} viel geld.","footballers make a lot of money.","First 3 letters: ver...","115","0.4512953367875648",""
"aus","seh ich ok aus?","seh ich ok {{1::aus}}?","do i look ok?","First 1 letter: a...","7872","0.33006781500067817",""
"scheinst","du scheinst viel zu wissen.","du {{1::scheinst}} viel zu wissen.","you seem to know a lot.","First 2 letters: sc...","148","0.4414164305949009",""
"maus","sie gibt ihm eine maus, und uns eine katze.","sie gibt ihm eine {{1::maus}}, und uns eine katze.","she gives him a mouse, and gives us a cat.","First 1 letter: m...","102","0.43014202172096905",""
"erledigen","muss man noch viel erledigen?","muss man noch viel {{1::erledigen}}?","is there a lot left to do?","First 3 letters: erl...","199","0.44165562913907286",""
"dach","der vogel auf dem dach ist eine krähe.","der vogel auf dem {{1::dach}} ist eine krähe.","the bird on the roof is a crow.","First 1 letter: d...","177","0.4415432098765432",""
"maus","die katze sah eine maus und lief ihr nach.","die katze sah eine {{1::maus}} und lief ihr nach.","the cat saw a mouse and ran after it.","First 1 letter: m...","102","0.43014202172096905",""
"blau","warum ist es blau und weiß?","warum ist es {{1::blau}} und weiß?","why is it blue and white?","First 1 letter: b...","175","0.44153374233128834",""
"hattet","ich hoffe, ihr hattet ein schönes wochenende.","ich hoffe, ihr {{1::hattet}} ein schönes wochenende.","i hope that you had a nice weekend.","First 2 letters: ha...","104","0.4869737315581144",""
"grün","das ist grün.","das ist {{1::grün}}.","it's green.","First 1 letter: g...","144","0.4080672268907563",""
"grün","sie sind grün.","sie sind {{1::grün}}.","they're green.","First 1 letter: g...","144","0.4080672268907563",""
"vom","ich bin vom fbi.","ich bin {{1::vom}} fbi.","i'm from the fbi.","First 1 letter: v...","953","0.3811013215859031",""
"darf","das kleid gefällt mir sehr. darf ich das mal anprobieren?","das kleid gefällt mir sehr. {{1::darf}} ich das mal anprobieren?","i like that dress a lot. can i try it on?","First 1 letter: d...","831","0.4415060240963855",""
"ihm","zeig es ihm!","zeig es {{1::ihm}}!","show it to him.","First 1 letter: i...","3957","0.3468112589165221",""
"ihm","zeig ihn ihm!","zeig ihn {{1::ihm}}!","show it to him.","First 1 letter: i...","3957","0.3468112589165221",""
"lust","hättest du lust auf ein bier?","hättest du {{1::lust}} auf ein bier?","do you want to drink some beer?","First 1 letter: l...","384","0.41094017094017093",""
"lust","hättet ihr lust auf ein bier?","hättet ihr {{1::lust}} auf ein bier?","do you want to drink some beer?","First 1 letter: l...","384","0.41094017094017093",""
"rot","das ist rot.","das ist {{1::rot}}.","it's red.","First 1 letter: r...","276","0.3488888888888889",""
"tee","ich mag tee.","ich mag {{1::tee}}.","i like tea.","First 1 letter: t...","677","0.34947565543071163",""
"lüge","ich lüge nie.","ich {{1::lüge}} nie.","i never lie.","First 1 letter: l...","130","0.40801437556154535",""
"entschuldige","ich entschuldige mich.","ich {{1::entschuldige}} mich.","i do apologize.","First 3 letters: ent...","123","0.46798941798941796",""
"du","und du?","und {{1::du}}?","and you?","First 1 letter: d...","43823","0.32001154094728096",""
"nun","und nun?","und {{1::nun}}?","and now?","First 1 letter: n...","322","0.3827932960893855",""
"fort","ich muss fort.","ich muss {{1::fort}}.","i have to go.","First 1 letter: f...","151","0.40809523809523807",""
"die","du bist es, die ich will.","du bist es, {{1::die}} ich will.","you're the one i want.","First 1 letter: d...","37114","0.3800136556056261",""
"die","sind sind es, die ich will.","sind sind es, {{1::die}} ich will.","you're the one i want.","First 1 letter: d...","37114","0.3800136556056261",""
"lüge","ich lüge auf dem gras.","ich {{1::lüge}} auf dem gras.","i lie on the grass.","First 1 letter: l...","130","0.3813477088948787",""
"eis","ich mag eis.","ich mag {{1::eis}}.","i like ice cream.","First 1 letter: e...","227","0.3484914841849148",""
"eure","ich habe eure akte.","ich habe {{1::eure}} akte.","i have your file.","First 1 letter: e...","791","0.4417123287671233",""
"hin","geh da hin!","geh da {{1::hin}}!","go there.","First 1 letter: h...","663","0.34971544715447156",""
"tür","mach die tür auf.","mach die {{1::tür}} auf.","open the door.","First 1 letter: t...","1115","0.3808116883116883",""
"erde","die erde ist rund.","die {{1::erde}} ist rund.","the earth is round.","First 1 letter: e...","275","0.392212389380531",""
"fall","das ist der fall.","das ist der {{1::fall}}.","this is the case.","First 1 letter: f...","360","0.39354609929078016",""
"holz","die tür ist aus holz.","die tür ist aus {{1::holz}}.","the door is wooden.","First 1 letter: h...","131","0.38135135135135134",""
"bad","das ist das bad.","das ist das {{1::bad}}.","this is the bathroom.","First 1 letter: b...","130","0.33134770889487875",""
"gilt","das tor gilt.","das tor {{1::gilt}}.","the goal stands.","First 1 letter: g...","108","0.40793893129771",""
"blau","das auto ist blau.","das auto ist {{1::blau}}.","the car is blue.","First 1 letter: b...","175","0.39153374233128835",""
"unterscheiden","sie unterscheiden sich wie tag und nacht.","sie {{1::unterscheiden}} sich wie tag und nacht.","they are as different as day and night.","First 3 letters: unt...","130","0.4299191374663073",""
"ach","ach!","{{1::ach}}!","ah!","First 1 letter: a...","110","0.2812787723785166",""
"da","ist es da?","ist es {{1::da}}?","is it there?","First 1 letter: d...","3332","0.28684315801859045",""
"salz","ist das salz?","ist das {{1::salz}}?","is that salt?","First 1 letter: s...","150","0.4080911680911681",""
"mama","wo ist mama?","wo ist {{1::mama}}?","where is mom?","First 1 letter: m...","240","0.4085823754789272",""
"mama","ist mama hier?","ist {{1::mama}} hier?","is mom here?","First 1 letter: m...","240","0.4085823754789272",""
"darf","darf ich zu tom?","{{1::darf}} ich zu tom?","can i go to tom's house?","First 1 letter: d...","831","0.34150602409638553",""
"man","ich tue, was man mir sagt.","ich tue, was {{1::man}} mir sagt.","i do what i'm told.","First 1 letter: m...","4209","0.3801347708894879",""
"dame","die dame ist über 80.","die {{1::dame}} ist über 80.","the lady is over eighty.","First 1 letter: d...","136","0.39136986301369864",""
"gilt","der witz gilt mir.","der witz {{1::gilt}} mir.","the joke's on me.","First 1 letter: g...","108","0.4412722646310433",""
"zerstört","die ernten sind zerstört.","die ernten sind {{1::zerstört}}.","the crops are ruined.","First 2 letters: ze...","100","0.45124688279301745",""
"es","tue es.","tue {{1::es}}.","go for it.","First 1 letter: e...","29984","0.3200169577751399",""
"fuß","geht zu fuß!","geht zu {{1::fuß}}!","go on foot.","First 1 letter: f...","376","0.3506666666666667",""
"sag","geh, sag es.","geh, {{1::sag}} es.","go on and say it.","First 1 letter: s...","752","0.3486429512516469",""
"halt","das ist halt so.","das ist {{1::halt}} so.","that's just the way it is.","First 1 letter: h...","140","0.4413850415512465",""
"wußten","das wußten sie wohl schon.","das {{1::wußten}} sie wohl schon.","i guess you already knew that.","First 2 letters: wu...","105","0.44126262626262625",""
"unterscheiden","der norden und süden unterscheiden sich stark voneinander.","der norden und süden {{1::unterscheiden}} sich stark voneinander.","the north differs greatly from the south.","First 3 letters: unt...","130","0.5013477088948788",""
"papa","wo ist papa?","wo ist {{1::papa}}?","where is my dad?","First 1 letter: p...","156","0.4081159420289855",""
"tut","mein fuß tut weh.","mein fuß {{1::tut}} weh.","my foot is aching.","First 1 letter: t...","1265","0.38065274151436035",""
"sinn","was ist der sinn des lebens?","was ist der {{1::sinn}} des lebens?","what's the meaning of life?","First 1 letter: s...","299","0.4424752475247525",""
"erde","es ist wahr, dass die erde rund ist.","es ist wahr, dass die {{1::erde}} rund ist.","it is true that the earth is round.","First 1 letter: e...","275","0.41721238938053096",""
"setz","komm, setz dich!","komm, {{1::setz}} dich!","come and sit down.","First 1 letter: s...","99","0.407910447761194",""
"eure","wo ist eure mama?","wo ist {{1::eure}} mama?","where is your mommy?","First 1 letter: e...","791","0.4417123287671233",""
"mama","wie alt ist mama?","wie alt ist {{1::mama}}?","how old is mom?","First 1 letter: m...","240","0.39191570881226057",""
