"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"schauen","mal schauen, ob tom hier ist.","mal {{1::schauen}}, ob tom hier ist.","let's see if tom is here.","First 2 letters: sc...","142","0.43472609099350046",""
"mensch","tom scheint ein guter mensch zu sein.","tom scheint ein guter {{1::mensch}} zu sein.","tom seems like a good person.","First 2 letters: me...","599","0.4907142857142857",""
"gehst","warum gehst du nicht und sprichst mit tom?","warum {{1::gehst}} du nicht und sprichst mit tom?","why don't you go see tom?","First 2 letters: ge...","504","0.525",""
"wirst","wenn du tom siehst, wirst du es verstehen.","wenn du tom siehst, {{1::wirst}} du es verstehen.","when you see tom, you'll understand.","First 2 letters: wi...","1331","0.5006009615384616",""
"sache","tom hat seine sache wirklich gut gemacht.","tom hat seine {{1::sache}} wirklich gut gemacht.","tom did a pretty good job.","First 2 letters: sa...","327","0.48858784893267654",""
"ideen","tom hat auch ähnliche ideen zum ausdruck gebracht.","tom hat auch ähnliche {{1::ideen}} zum ausdruck gebracht.","tom has also expressed similar ideas.","First 2 letters: id...","141","0.5013888888888889",""
"lerne","tom sagte, er lerne etwas neues.","tom sagte, er {{1::lerne}} etwas neues.","tom said he learned something new.","First 2 letters: le...","299","0.5024752475247525",""
"darin","meine aufgabe besteht darin, tom zu schützen.","meine aufgabe besteht {{1::darin}}, tom zu schützen.","it's my job to protect tom.","First 2 letters: da...","148","0.4871307163091866",""
"finger","tom zeigte mit dem finger auf mich.","tom zeigte mit dem {{1::finger}} auf mich.","tom pointed a finger at me.","First 2 letters: fi...","160","0.48718056137410976",""
"mitgebracht","wen hat tom mitgebracht ?","wen hat tom {{1::mitgebracht}} ?","who did tom bring with him?","First 3 letters: mit...","195","0.4516339869281046",""
"tatoeba","was wäre tatoeba ohne tom?","was wäre {{1::tatoeba}} ohne tom?","what would tatoeba be without tom?","First 2 letters: ta...","190","0.4816077170418006",""
"heißen","sie heißen tom und ken.","sie {{1::heißen}} tom und ken.","their names are tom and ken.","First 2 letters: he...","158","0.44145772594752186",""
"museum","tom schlug vor, jenes museum zu besuchen.","tom schlug vor, jenes {{1::museum}} zu besuchen.","tom suggested we visit that museum.","First 2 letters: mu...","174","0.4872433377020533",""
"england","tom war noch nie in england.","tom war noch nie in {{1::england}}.","tom has never been to england.","First 2 letters: en...","169","0.4348393574297189",""
"erkältung","tom hat mir eine üble erkältung angehängt.","tom hat mir eine üble {{1::erkältung}} angehängt.","tom gave me a bad cold.","First 3 letters: erk...","137","0.4585164835164835",""
"neuer","gefällt tom dein neuer haarschnitt?","gefällt tom dein {{1::neuer}} haarschnitt?","does tom like your new haircut?","First 2 letters: ne...","133","0.48135869565217393",""
"lösen","tom ist schlecht im lösen von anagrammen.","tom ist schlecht im {{1::lösen}} von anagrammen.","tom is bad at solving anagrams.","First 2 letters: lö...","263","0.48781512605042016",""
"stein","jemand hat einen stein nach tom geworfen.","jemand hat einen {{1::stein}} nach tom geworfen.","someone threw a rock at tom.","First 2 letters: st...","146","0.48712273641851106",""
"lügner","tom ist ein lügner, nicht wahr?","tom ist ein {{1::lügner}}, nicht wahr?","tom is a liar, isn't he?","First 2 letters: lü...","103","0.5012562814070352",""
"nimm","o tom, nimm mich mit!","o tom, {{1::nimm}} mich mit!","oh, tom, take me with you!","First 1 letter: n...","327","0.4228735632183908",""
"trinke","tom sagte, er trinke keinen kaffee.","tom sagte, er {{1::trinke}} keinen kaffee.","tom said he didn't drink coffee.","First 2 letters: tr...","234","0.50187265917603",""
"zeit","bürgermeister ist zur zeit tom hansen.","bürgermeister ist zur {{1::zeit}} tom hansen.","tom jackson is the current mayor.","First 1 letter: z...","3007","0.4401993620414673",""
"vaters","tom ist der cousin des vaters von marias freund.","tom ist der cousin des {{1::vaters}} von marias freund.","tom is mary's boyfriend's father's cousin.","First 2 letters: va...","125","0.4902186761229314",""
"sitzung","tom nahm an einer sitzung im rathaus teil.","tom nahm an einer {{1::sitzung}} im rathaus teil.","tom attended a town hall meeting.","First 2 letters: si...","164","0.5014836795252225",""
"zuvor","tom war zuvor ein journalist.","tom war {{1::zuvor}} ein journalist.","tom used to be a journalist.","First 2 letters: zu...","109","0.48127551020408166",""
"bestes","tom hatte sein bestes gegeben.","tom hatte sein {{1::bestes}} gegeben.","tom did the best he could.","First 2 letters: be...","125","0.4813297872340425",""
"ehemann","tom ist marias ehemann, nicht wahr?","tom ist marias {{1::ehemann}}, nicht wahr?","tom is mary's husband, isn't he?","First 2 letters: eh...","103","0.5012562814070352",""
"trinke","tom sagt, er trinke, um zu vergessen.","tom sagt, er {{1::trinke}}, um zu vergessen.","tom says he drinks to forget.","First 2 letters: tr...","234","0.4875869448903157",""
"echt","tom ist echt ein esel!","tom ist {{1::echt}} ein esel!","tom is really stupid, isn't he?","First 1 letter: e...","297","0.4224509803921569",""
"urlaub","tom ist im urlaub, nicht wahr?","tom ist im {{1::urlaub}}, nicht wahr?","tom is on vacation, isn't he?","First 2 letters: ur...","266","0.5021276595744681",""
"findest","tom ist echt süß, findest du nicht auch?","tom ist echt süß, {{1::findest}} du nicht auch?","tom is very cute, isn't he?","First 2 letters: fi...","223","0.5017985611510791",""
"freunden","tom ist mit freunden zusammen, nicht wahr?","tom ist mit {{1::freunden}} zusammen, nicht wahr?","tom is with friends, isn't he?","First 2 letters: fr...","289","0.4880727762803235",""
"wolle","tom sagte, er wolle gehen.","tom sagte, er {{1::wolle}} gehen.","tom said he wanted to go.","First 2 letters: wo...","291","0.48238095238095235",""
"sondern","tom wird nicht braun, sondern bekommt lediglich einen sonnenbrand.","tom wird nicht braun, {{1::sondern}} bekommt lediglich einen sonnenbrand.","tom doesn't tan. he just burns.","First 2 letters: so...","417","0.4948412698412698",""
"wenn","tom wird böse, wenn er verliert.","tom wird böse, {{1::wenn}} er verliert.","tom gets upset when he loses.","First 1 letter: w...","5236","0.4401055520371543",""
"lerne","tom sagte, er lerne gerne französisch.","tom sagte, er {{1::lerne}} gerne französisch.","tom says he enjoys studying french.","First 2 letters: le...","299","0.5024752475247525",""
"spreche","tom sagte, er spreche gerne französisch.","tom sagte, er {{1::spreche}} gerne französisch.","tom says he enjoys speaking french.","First 2 letters: sp...","418","0.5060240963855422",""
"wüsste","tom tut so, als wüsste er alles.","tom tut so, als {{1::wüsste}} er alles.","tom acts like he knows everything.","First 2 letters: wü...","184","0.48729157278053176",""
"insel","tom lebt auf einer insel in den tropen.","tom lebt auf einer {{1::insel}} in den tropen.","tom lives on a tropical island.","First 2 letters: in...","209","0.5017123287671232",""
"stück","tom aß ein stück toast.","tom aß ein {{1::stück}} toast.","tom ate a piece of toast.","First 2 letters: st...","280","0.482262443438914",""
"wonach","gib tom alles, wonach er verlangt!","gib tom alles, {{1::wonach}} er verlangt!","give tom everything he asks for.","First 2 letters: wo...","101","0.50125",""
"wonach","geben sie tom alles, wonach er verlangt!","geben sie tom alles, {{1::wonach}} er verlangt!","give tom everything he asks for.","First 2 letters: wo...","101","0.4869642857142857",""
"wolle","tom sagte, er wolle etwas gesellschaft.","tom sagte, er {{1::wolle}} etwas gesellschaft.","tom said he wanted some company.","First 2 letters: wo...","291","0.5023809523809524",""
"führen","lass tom zu ende führen, was er begonnen hat!","lass tom zu ende {{1::führen}}, was er begonnen hat!","let tom finish what he started.","First 2 letters: fü...","152","0.49032155364533586",""
"führen","lassen sie tom zu ende führen, was er begonnen hat.","lassen sie tom zu ende {{1::führen}}, was er begonnen hat.","let tom finish what he started.","First 2 letters: fü...","152","0.501432664756447",""
"wonach","gib tom, wonach er fragt.","gib tom, {{1::wonach}} er fragt.","give tom what he asks for.","First 2 letters: wo...","101","0.48124999999999996",""
"schaffen","tom weiß, dass er es schaffen kann.","tom weiß, dass er es {{1::schaffen}} kann.","tom knows he can do it.","First 2 letters: sc...","257","0.45919203747072596",""
"vergiss","he, tom, vergiss deine bekümmernisse!","he, tom, {{1::vergiss}} deine bekümmernisse!","hey, tom, forget about your worries.","First 2 letters: ve...","230","0.48184501845018446",""
"vergiss","he, tom, vergiss deine sorgen!","he, tom, {{1::vergiss}} deine sorgen!","hey, tom, forget about your worries.","First 2 letters: ve...","230","0.48184501845018446",""
"teller","tom hat zwei teller spaghetti gegessen.","tom hat zwei {{1::teller}} spaghetti gegessen.","tom ate two plates of spaghetti.","First 2 letters: te...","120","0.5013123359580052",""
"eigene","tom hat eigene probleme.","tom hat {{1::eigene}} probleme.","tom has got his own problems.","First 2 letters: ei...","130","0.5013477088948788",""
"lügner","tom ist ein lügner und ein manipulator.","tom ist ein {{1::lügner}} und ein manipulator.","tom is a liar and manipulator.","First 2 letters: lü...","103","0.48697056712132086",""
"roman","tom hat einen roman von stephen king gelesen.","tom hat einen {{1::roman}} von stephen king gelesen.","tom read a stephen king novel.","First 2 letters: ro...","215","0.47674825174825175",""
"büro","tom verließ das büro um 2.30 uhr.","tom verließ das {{1::büro}} um 2.30 uhr.","tom left the office at 2:30.","First 1 letter: b...","470","0.4561290322580645",""
"büro","tom verließ das büro um halb drei.","tom verließ das {{1::büro}} um halb drei.","tom left the office at 2:30.","First 1 letter: b...","470","0.4418433179723502",""
"oft","geht tom oft aus?","geht tom {{1::oft}} aus?","does tom go out a lot?","First 1 letter: o...","1721","0.38040916530278235",""
"frühling","tom ist im letzten frühling mit dem studium fertig geworden.","tom ist im letzten {{1::frühling}} mit dem studium fertig geworden.","tom graduated from college last spring.","First 2 letters: fr...","178","0.48154798761609907",""
"lang","ich war eine zeit lang mit tom zusammen.","ich war eine zeit {{1::lang}} mit tom zusammen.","i dated tom for a while.","First 1 letter: l...","669","0.4429411764705882",""
"lang","ich ging eine zeit lang mit tom.","ich ging eine zeit {{1::lang}} mit tom.","i dated tom for a while.","First 1 letter: l...","669","0.42865546218487394",""
"kurz","tom kam kurz vor 2.30 uhr heim.","tom kam {{1::kurz}} vor 2.30 uhr heim.","tom got home just before 2:30.","First 1 letter: k...","456","0.4177777777777778",""
"wenn","ich gehe nur, wenn tom auch geht.","ich gehe nur, {{1::wenn}} tom auch geht.","i'm not going unless tom goes.","First 1 letter: w...","5236","0.42581983775144006",""
"leute","nicht sehr viele leute mögen tom.","nicht sehr viele {{1::leute}} mögen tom.","not very many people like tom.","First 2 letters: le...","1297","0.5006265664160401",""
"sondern","das ist nicht tom, sondern sein bruder.","das ist nicht tom, {{1::sondern}} sein bruder.","that's not tom. it's his brother.","First 2 letters: so...","417","0.49166666666666664",""
"roten","tom fährt einen roten sportwagen.","tom fährt einen {{1::roten}} sportwagen.","tom drives a red sports car.","First 2 letters: ro...","123","0.4813227513227514",""
"etwa","tom kam etwa um halb drei.","tom kam {{1::etwa}} um halb drei.","tom showed up at about 2:30.","First 1 letter: e...","393","0.41129629629629627",""
"etwa","tom kam etwa um 2.30 uhr.","tom kam {{1::etwa}} um 2.30 uhr.","tom showed up at about 2:30.","First 1 letter: e...","393","0.42462962962962963",""
"geduld","tom hat viel geduld.","tom hat viel {{1::geduld}}.","tom has a lot of patience.","First 2 letters: ge...","166","0.45149253731343286",""
"suppe","tom isst viel suppe.","tom isst viel {{1::suppe}}.","tom eats a lot of soup.","First 2 letters: su...","190","0.45160771704180064",""
"herz","tom hat ein herz aus stein.","tom hat ein {{1::herz}} aus stein.","tom has a heart of stone.","First 1 letter: h...","268","0.4421459227467811",""
"tasse","tom trank eine tasse kaffee.","tom trank eine {{1::tasse}} kaffee.","tom drank a cup of coffee.","First 2 letters: ta...","337","0.48304878048780486",""
"flasche","tom bestellte eine flasche wein.","tom bestellte eine {{1::flasche}} wein.","tom ordered a bottle of wine.","First 2 letters: fl...","204","0.4816835016835017",""
"tiere","tom weiß viel über tiere.","tom weiß viel über {{1::tiere}}.","tom knows a lot about animals.","First 2 letters: ti...","279","0.4422522522522522",""
"lösung","tom fiel eine gute lösung ein.","tom fiel eine gute {{1::lösung}} ein.","tom thought of a good solution.","First 2 letters: lö...","177","0.4682098765432099",""
"reihe","tom pflanzte eine reihe karotten an.","tom pflanzte eine {{1::reihe}} karotten an.","tom planted a row of carrots.","First 2 letters: re...","128","0.5013404825737265",""
"kiste","tom hat eine kiste bier mitgebracht.","tom hat eine {{1::kiste}} bier mitgebracht.","tom brought a case of beer.","First 2 letters: ki...","197","0.5016447368421053",""
"bild","das ist kein bild von tom.","das ist kein {{1::bild}} von tom.","this isn't a picture of tom.","First 1 letter: b...","465","0.4538888888888889",""
"schulden","schulden sie tom viel?","{{1::schulden}} sie tom viel?","do you owe tom a lot?","First 2 letters: sc...","112","0.4012853470437018",""
"trinke","tom sagt, dass ich zu viel trinke.","tom sagt, dass ich zu viel {{1::trinke}}.","tom says i drink too much.","First 2 letters: tr...","234","0.43044408774745857",""
"fällt","das atmen fällt tom schwer.","das atmen {{1::fällt}} tom schwer.","tom has a hard time breathing.","First 2 letters: fä...","326","0.4828571428571429",""
"paar","tom stellte ein paar gute fragen.","tom stellte ein {{1::paar}} gute fragen.","tom asked a few good questions.","First 1 letter: p...","1206","0.44070721357850073",""
"wort","tom will ein wort mit dir.","tom will ein {{1::wort}} mit dir.","tom wants a word with you.","First 1 letter: w...","701","0.4424752475247525",""
"lösung","tom will eine lösung finden.","tom will eine {{1::lösung}} finden.","tom wants to find a solution.","First 2 letters: lö...","177","0.4815432098765432",""
"krankheit","tom hielt seine krankheit geheim.","tom hielt seine {{1::krankheit}} geheim.","tom kept his illness a secret.","First 3 letters: kra...","170","0.4815105740181269",""
"bestellt","tom hat mir ein taxi bestellt.","tom hat mir ein taxi {{1::bestellt}}.","tom called a cab for me.","First 2 letters: be...","110","0.43461210571184994",""
"termin","tom hat heute einen termin beim arzt.","tom hat heute einen {{1::termin}} beim arzt.","tom has a doctor's appointment today.","First 2 letters: te...","101","0.4869642857142857",""
"paar","tom starb ein paar tage danach.","tom starb ein {{1::paar}} tage danach.","tom died a few days later.","First 1 letter: p...","1206","0.44070721357850073",""
"weile","tom schwieg eine weile lang.","tom schwieg eine {{1::weile}} lang.","tom kept silent for a while.","First 2 letters: we...","101","0.48124999999999996",""
"hundert","tom schafft hundert liegestütze.","tom schafft {{1::hundert}} liegestütze.","tom can do a hundred pushups.","First 2 letters: hu...","151","0.5014285714285714",""
