"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"pferde","tom kümmerte sich um die pferde.","tom kümmerte sich um die {{1::pferde}}.","tom tended to the horses.","First 2 letters: pf...","114","0.43462532299741596",""
"schlafzimmer","tom sah sich im schlafzimmer um.","tom sah sich im {{1::schlafzimmer}} um.","tom glanced around the bedroom.","First 3 letters: sch...","99","0.46791044776119406",""
"vorschlag","tom hat für den vorschlag gestimmt.","tom hat für den {{1::vorschlag}} gestimmt.","tom voted for the proposal.","First 3 letters: vor...","203","0.46834451901566",""
"gekostet","was hat tom die wahl gekostet?","was hat tom die wahl {{1::gekostet}}?","what cost tom the election?","First 2 letters: ge...","136","0.4347031963470319",""
"supermarkt","tom ist zum supermarkt gegangen.","tom ist zum {{1::supermarkt}} gegangen.","tom went to the supermarket.","First 3 letters: sup...","116","0.48129870129870134",""
"jungen","tom schaute den jungen beim schwimmen zu.","tom schaute den {{1::jungen}} beim schwimmen zu.","tom watched the boys swimming.","First 2 letters: ju...","524","0.5057142857142858",""
"bank","tom saß auf der bank.","tom saß auf der {{1::bank}}.","tom sat on the bench.","First 1 letter: b...","271","0.38217391304347825",""
"nächsten","tom ist am nächsten tag gestorben.","tom ist am {{1::nächsten}} tag gestorben.","tom died the next day.","First 2 letters: nä...","626","0.5039370078740157",""
"kindern","tom sah den kindern beim spielen zu.","tom sah den {{1::kindern}} beim spielen zu.","tom watched the children play.","First 2 letters: ki...","329","0.48862126245847176",""
"einzige","tom war nicht der einzige zeuge.","tom war nicht der {{1::einzige}} zeuge.","tom wasn't the only witness.","First 2 letters: ei...","707","0.4690705128205128",""
"geschichte","tom kannte die geschichte bereits.","tom kannte die {{1::geschichte}} bereits.","tom knew the story already.","First 3 letters: ges...","796","0.4816835016835017",""
"tür","tom zog die tür zu.","tom zog die {{1::tür}} zu.","tom pulled the door closed.","First 1 letter: t...","1115","0.3608116883116883",""
"verbrechen","tom hat das verbrechen nicht begangen.","tom hat das {{1::verbrechen}} nicht begangen.","tom didn't commit the crime.","First 3 letters: ver...","122","0.5013192612137203",""
"beste","tom hoffte auf das beste.","tom hoffte auf das {{1::beste}}.","tom hoped for the best.","First 2 letters: be...","481","0.46499999999999997",""
"bibliothek","tom wohnt in der nähe der bibliothek.","tom wohnt in der nähe der {{1::bibliothek}}.","tom lives near the library.","First 3 letters: bib...","282","0.4308545335942596",""
"wetter","tom beschwerte sich über das wetter.","tom beschwerte sich über das {{1::wetter}}.","tom complained about the weather.","First 2 letters: we...","449","0.44294871794871793",""
"papier","tom faltete das papier säuberlich.","tom faltete das {{1::papier}} säuberlich.","tom neatly folded the paper.","First 2 letters: pa...","158","0.4814577259475219",""
"unterschied","tom bemerkte den unterschied nicht.","tom bemerkte den {{1::unterschied}} nicht.","tom didn't notice the difference.","First 3 letters: unt...","196","0.48163934426229504",""
"falsche","tom hat die falsche nummer gewählt.","tom hat die {{1::falsche}} nummer gewählt.","tom dialed the wrong number.","First 2 letters: fa...","113","0.5012886597938144",""
"erdbeben","tom hat das erdbeben nicht gespürt.","tom hat das {{1::erdbeben}} nicht gespürt.","tom didn't feel the earthquake.","First 2 letters: er...","121","0.5013157894736842",""
"unmöglich","es ist unmöglich, tom zufriedenzustellen.","es ist {{1::unmöglich}}, tom zufriedenzustellen.","tom is impossible to satisfy.","First 3 letters: unm...","199","0.4816556291390729",""
"unmöglich","tom ist unmöglich zufriedenzustellen.","tom ist {{1::unmöglich}} zufriedenzustellen.","tom is impossible to satisfy.","First 3 letters: unm...","199","0.5016556291390728",""
"regel","tom ist in der regel ziemlich schüchtern.","tom ist in der {{1::regel}} ziemlich schüchtern.","tom is usually pretty shy.","First 2 letters: re...","109","0.48698979591836733",""
"mutter","tom hat seine mutter glücklich gemacht.","tom hat seine {{1::mutter}} glücklich gemacht.","tom made his mother happy.","First 2 letters: mu...","1569","0.5004672897196262",""
"möglich","tom hat es möglich gemacht.","tom hat es {{1::möglich}} gemacht.","tom has made it happen.","First 2 letters: mö...","424","0.48649350649350653",""
"ungefähr","tom ist ungefähr in meinem alter.","tom ist {{1::ungefähr}} in meinem alter.","tom is about my age.","First 2 letters: un...","215","0.46841491841491845",""
"eltern","tom hat seine eltern glücklich gemacht.","tom hat seine {{1::eltern}} glücklich gemacht.","tom made his parents happy.","First 2 letters: el...","1072","0.5008726003490401",""
"seines","tom ist sich seines erfolges sicher.","tom ist sich {{1::seines}} erfolges sicher.","tom is sure he'll succeed.","First 2 letters: se...","313","0.5026595744680851",""
"französischen","tom ist gut im französischen.","tom ist gut im {{1::französischen}}.","tom is good at french.","First 3 letters: fra...","109","0.4412755102040816",""
"drüben","ist das da drüben tom?","ist das da {{1::drüben}} tom?","is that tom over there?","First 2 letters: dr...","215","0.48174825174825175",""
"etwa","tom ist etwa so alt wie ich.","tom ist {{1::etwa}} so alt wie ich.","tom is around my age.","First 1 letter: e...","393","0.4017724867724868",""
"repariert","tom repariert sein auto.","tom {{1::repariert}} sein auto.","tom is repairing his car.","First 3 letters: rep...","105","0.45126262626262625",""
"kleidung","tom wechselt die kleidung.","tom wechselt die {{1::kleidung}}.","tom is changing his clothes.","First 2 letters: kl...","206","0.4516949152542373",""
"zähne","tom putzt sich die zähne.","tom putzt sich die {{1::zähne}}.","tom is brushing his teeth.","First 2 letters: zä...","200","0.4416611295681063",""
"weißt","du weißt, wo tom ist.","du {{1::weißt}}, wo tom ist.","you know where tom is.","First 2 letters: we...","1205","0.4407082152974504",""
"freue","tom, ich freue mich für dich.","tom, ich {{1::freue}} mich für dich.","tom, i'm happy for you.","First 2 letters: fr...","372","0.47054263565891474",""
"heißen","hier heißen alle tom.","hier {{1::heißen}} alle tom.","everyone here is named tom.","First 2 letters: he...","158","0.45145772594752187",""
"wieso","wieso tut tom das?","{{1::wieso}} tut tom das?","why is tom doing that?","First 2 letters: wi...","198","0.40165016501650164",""
