"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"ergibt","seine erklärung des problems ergibt keinen sinn.","seine erklärung des problems {{1::ergibt}} keinen sinn.","his explanation of the problem adds up to nonsense.","First 2 letters: er...","101","0.4869642857142857",""
"begonnen","der film hat um 2 uhr begonnen.","der film hat um 2 uhr {{1::begonnen}}.","the film started at 2 o'clock.","First 2 letters: be...","101","0.4345833333333333",""
"bein","sie hebt ihr bein.","sie hebt ihr {{1::bein}}.","she lifts her leg.","First 1 letter: b...","156","0.3914492753623189",""
"foto","ich sah ihr foto.","ich sah ihr {{1::foto}}.","i saw her picture.","First 1 letter: f...","192","0.39161812297734633",""
"tut","sagt ihr, es tut mir leid.","sagt ihr, es {{1::tut}} mir leid.","tell her i'm sorry.","First 1 letter: t...","1265","0.38065274151436035",""
"tut","sag ihr, es tut mir leid.","sag ihr, es {{1::tut}} mir leid.","tell her i'm sorry.","First 1 letter: t...","1265","0.38065274151436035",""
"fern","bleib ihr fern!","bleib ihr {{1::fern}}!","stay away from her!","First 1 letter: f...","236","0.40855345911949686",""
"frag","frag sie um rat.","{{1::frag}} sie um rat.","ask her for advice.","First 1 letter: f...","186","0.34158730158730155",""
"trägst","was für sachen trägst du nicht gerne?","was für sachen {{1::trägst}} du nicht gerne?","what kind of clothes do you not like wearing?","First 2 letters: tr...","106","0.48698010849909584",""
"lautet","mein name lautet peter.","mein name {{1::lautet}} peter.","my name is peter.","First 2 letters: la...","128","0.5013404825737265",""
"zeig","zeig ihr, wo es ist!","{{1::zeig}} ihr, wo es ist!","show her where it is.","First 1 letter: z...","117","0.34130208333333334",""
"habt","ich vermute, ihr habt sie gefunden.","ich vermute, ihr {{1::habt}} sie gefunden.","i assume you found her.","First 1 letter: h...","3812","0.4401509206157561",""
"lautet","wie lautet sein familienname?","wie {{1::lautet}} sein familienname?","what's his last name?","First 2 letters: la...","128","0.45134048257372655",""
"all","sie gab ihm all ihr geld.","sie gab ihm {{1::all}} ihr geld.","she gave all her money to him.","First 1 letter: a...","248","0.38197628458498023",""
"klar","alles klar.","alles {{1::klar}}.","it's all clear.","First 1 letter: k...","314","0.44267379679144386",""
"hut","sei auf der hut vor ihr.","sei auf der {{1::hut}} vor ihr.","be on your guard against her.","First 1 letter: h...","370","0.3838167938931298",""
"annehmen","du hättest ihren rat annehmen sollen.","du hättest ihren rat {{1::annehmen}} sollen.","you should have accepted her advice.","First 2 letters: an...","99","0.46791044776119406",""
"annehmen","ihr hättet ihren rat annehmen sollen.","ihr hättet ihren rat {{1::annehmen}} sollen.","you should have accepted her advice.","First 2 letters: an...","99","0.46791044776119406",""
"herz","ich versuche ihr herz zu erobern.","ich versuche ihr {{1::herz}} zu erobern.","i'm trying to conquer her heart.","First 1 letter: h...","268","0.4421459227467811",""
"sieh","komm und sieh.","komm und {{1::sieh}}.","come and see.","First 1 letter: s...","184","0.4082439537329127",""
"lautet","wie lautet dein nachname?","wie {{1::lautet}} dein nachname?","what is your last name?","First 2 letters: la...","128","0.45134048257372655",""
"bein","er riß sich ein bein aus, um ihr zu gefallen.","er riß sich ein {{1::bein}} aus, um ihr zu gefallen.","he bent over backwards to please her.","First 1 letter: b...","156","0.42144927536231885",""
"arme","sie legte ihm die arme um den hals.","sie legte ihm die {{1::arme}} um den hals.","she threw her arms around his neck.","First 1 letter: a...","127","0.44133689839572193",""
"neu","es ist neu.","es ist {{1::neu}}.","it's new.","First 1 letter: n...","232","0.34852540272614624",""
"zeig","mach die hand auf und zeig mir, was du hast.","mach die hand auf und {{1::zeig}} mir, was du hast.","open your hand and show me what you've got.","First 1 letter: z...","117","0.4413020833333333",""
"mund","nimm die hand vor den mund, wenn du gähnst.","nimm die hand vor den {{1::mund}}, wenn du gähnst.","when you yawn, cover your mouth with your hand.","First 1 letter: m...","224","0.43069394304051345",""
"ihm","geht es ihm gut?","geht es {{1::ihm}} gut?","is he all right?","First 1 letter: i...","3957","0.3801445922498554",""
"her","zeig mal her!","zeig mal {{1::her}}!","let me see it.","First 1 letter: h...","465","0.3605555555555556",""
"bestanden","ihr alle habt den test bestanden.","ihr alle habt den test {{1::bestanden}}.","you all passed the test.","First 3 letters: bes...","127","0.4346702317290553",""
"fall","sie feiern den fall der mauer.","sie feiern den {{1::fall}} der mauer.","they're celebrating the fall of the wall.","First 1 letter: f...","360","0.44354609929078015",""
"maschine","ist diese maschine noch zu gebrauchen?","ist diese {{1::maschine}} noch zu gebrauchen?","is that machine still usable?","First 2 letters: ma...","129","0.46801075268817205",""
"regierung","gebt der regierung eine chance!","gebt der {{1::regierung}} eine chance!","give the administration a chance.","First 3 letters: reg...","124","0.48132625994694966",""
"wind","der wind weht.","der {{1::wind}} weht.","the wind is blowing.","First 1 letter: w...","206","0.40836158192090394",""
"uhr","zieh die uhr auf.","zieh die {{1::uhr}} auf.","wind up the clock.","First 1 letter: u...","1753","0.3803987240829346",""
"kam","er kam zu mir.","er {{1::kam}} zu mir.","he came to see me.","First 1 letter: k...","1605","0.33045207956600364",""
"test","ihr habt den test alle bestanden.","ihr habt den {{1::test}} alle bestanden.","all of you passed the test.","First 1 letter: t...","122","0.44131926121372034",""
"lernst","ich sehe, wie du lernst.","ich sehe, wie du {{1::lernst}}.","i see how you study.","First 2 letters: le...","103","0.4412562814070351",""
"soldaten","hast du soldaten gesehen?","hast du {{1::soldaten}} gesehen?","did you see any soldiers?","First 2 letters: so...","144","0.5014005602240896",""
"soldaten","habt ihr soldaten gesehen?","habt ihr {{1::soldaten}} gesehen?","did you see any soldiers?","First 2 letters: so...","144","0.5014005602240896",""
"nein","o nein!","o {{1::nein}}!","oh, no!","First 1 letter: n...","433","0.4473529411764706",""
"ja","oh, ja!","oh, {{1::ja}}!","oh, yes!","First 1 letter: j...","852","0.3214164305949009",""
"mond","ich wünschte, dass der mond auf die erde falle.","ich wünschte, dass der {{1::mond}} auf die erde falle.","i'd wish the moon would fall upon the earth.","First 1 letter: m...","164","0.4303725684141114",""
"yanni","unterbrich nicht, yanni.","unterbrich nicht, {{1::yanni}}.","don't interrupt, yanni.","First 2 letters: ya...","126","0.468",""
"beibringen","ich kann dir beibringen, wie man einen rechner repariert.","ich kann dir {{1::beibringen}}, wie man einen rechner repariert.","i can teach you how to repair a computer.","First 3 letters: bei...","145","0.46807116104868907",""
"so","ach so!","ach {{1::so}}!","ah, okay!","First 1 letter: s...","8457","0.32006282985674794",""
"rest","wo ist der rest?","wo ist der {{1::rest}}?","where's the rest?","First 1 letter: r...","111","0.3912820512820513",""
"meins","sehen sie das haus da? das ist meins.","sehen sie das haus da? das ist {{1::meins}}.","do you see that house? it's mine.","First 2 letters: me...","98","0.4262406947890819",""
"zaun","ich muß noch den zaun zu ende streichen.","ich muß noch den {{1::zaun}} zu ende streichen.","i still have to finish painting the fence.","First 1 letter: z...","106","0.44126582278481014",""
"satz","wie heißt dieser satz in esperanto?","wie heißt dieser {{1::satz}} in esperanto?","what does this esperanto sentence mean?","First 1 letter: s...","517","0.4677777777777778",""
"lärm","sie hatten den lärm alle satt.","sie hatten den {{1::lärm}} alle satt.","they were all fed up with the noise.","First 1 letter: l...","176","0.44153846153846155",""
"möchtet","möchtet ihr, dass ich ein taxi rufe?","{{1::möchtet}} ihr, dass ich ein taxi rufe?","would you like me to call a taxi?","First 2 letters: mö...","200","0.4016611295681063",""
"manche","alle pilze sind essbar, aber manche nur einmal.","alle pilze sind essbar, aber {{1::manche}} nur einmal.","all mushrooms are edible, but some only once.","First 2 letters: ma...","251","0.477",""
"golf","spielst du golf?","spielst du {{1::golf}}?","do you play golf?","First 1 letter: g...","128","0.4080071492403932",""
"golf","spielen sie golf?","spielen sie {{1::golf}}?","do you play golf?","First 1 letter: g...","128","0.4080071492403932",""
"boot","jim kletterte vom boot ans ufer.","jim kletterte vom {{1::boot}} ans ufer.","jim climbed out of the boat on to the bank.","First 1 letter: b...","127","0.44133689839572193",""
"test","das ist ein test.","das ist ein {{1::test}}.","this is a test.","First 1 letter: t...","122","0.3913192612137203",""
"kam","er kam.","er {{1::kam}}.","he came.","First 1 letter: k...","1605","0.38045207956600363",""
"aß","er aß.","er {{1::aß}}.","he ate.","First 1 letter: a...","224","0.3218050541516245",""
"höre","während ich esse, höre ich radio.","während ich esse, {{1::höre}} ich radio.","i listen to the radio while i eat.","First 1 letter: h...","291","0.4423809523809524",""
"erhalten","ich habe eine genehmigung erhalten, um die silberrücken-gorillas zu sehen.","ich habe eine genehmigung {{1::erhalten}}, um die silberrücken-gorillas zu sehen.","i obtained a permit to see the silverback gorillas.","First 2 letters: er...","155","0.48144508670520236",""
"du","he, du!","he, {{1::du}}!","hey, you!","First 1 letter: d...","43823","0.32001154094728096",""
"hör","he, hör zu!","he, {{1::hör}} zu!","hey, listen!","First 1 letter: h...","433","0.35401960784313724",""
"mach","bill, mach die tür auf.","bill, {{1::mach}} die tür auf.","bill, answer the door.","First 1 letter: m...","606","0.38467289719626163",""
"höre","schrei doch nicht so. ich höre dich laut und deutlich.","schrei doch nicht so. ich {{1::höre}} dich laut und deutlich.","don't shout at me. i can hear you all right.","First 1 letter: h...","291","0.4423809523809524",""
"lernst","seit wann lernst du esperanto?","seit wann {{1::lernst}} du esperanto?","how long ago did you start learning esperanto?","First 2 letters: le...","103","0.48125628140703514",""
"lernst","wie lange lernst du schon esperanto?","wie lange {{1::lernst}} du schon esperanto?","for how long have you been studying esperanto?","First 2 letters: le...","103","0.4679229480737018",""
"mach","setz dich auf das sofa und mach es dir bequem.","setz dich auf das sofa und {{1::mach}} es dir bequem.","sit on the sofa and make yourself comfortable.","First 1 letter: m...","606","0.42467289719626167",""
"zeig","oh! zeig mir, wie!","oh! {{1::zeig}} mir, wie!","oh! show me how.","First 1 letter: z...","117","0.3913020833333334",""
"dies","ich habe mich für dies neue auto entschieden.","ich habe mich für {{1::dies}} neue auto entschieden.","i've decided on this new car.","First 1 letter: d...","873","0.44133689839572193",""
"tief","wie tief ist das loch?","wie {{1::tief}} ist das loch?","how deep is the hole?","First 1 letter: t...","198","0.3816501650165016",""
"übersetzt","sie haben den text übersetzt.","sie haben den text {{1::übersetzt}}.","they translated the text.","First 3 letters: übe...","168","0.44150150150150147",""
"wert","gesundheit ist mehr wert als gold.","gesundheit ist mehr {{1::wert}} als gold.","health is worth more than gold.","First 1 letter: w...","288","0.44234741784037557",""
"york","gotham erinnert mich an new york, wo ich herkomme.","gotham erinnert mich an new {{1::york}}, wo ich herkomme.","gotham city reminds me of new york where i'm from.","First 1 letter: y...","135","0.4302550091074681",""
"rot","mars ist rot.","mars ist {{1::rot}}.","mars is red.","First 1 letter: r...","276","0.3488888888888889",""
"aus","das auto sah aus wie neu.","das auto sah {{1::aus}} wie neu.","the car looked as good as new.","First 1 letter: a...","7872","0.38006781500067816",""
"die","wo ist die bar?","wo ist {{1::die}} bar?","where is the bar?","First 1 letter: d...","37114","0.3800136556056261",""
"acht","er ist acht.","er ist {{1::acht}}.","he is eight.","First 1 letter: a...","295","0.4090938511326861",""
"luft","er ging in die luft.","er ging in die {{1::luft}}.","he went ballistic.","First 1 letter: l...","264","0.3821097046413502",""
"reis","er baut reis an.","er baut {{1::reis}} an.","he grows rice.","First 1 letter: r...","196","0.4416393442622951",""
"aß","er aß es.","er {{1::aß}} es.","he ate it.","First 1 letter: a...","224","0.2884717208182912",""
"da","he, du da!","he, du {{1::da}}!","hey, you there!","First 1 letter: d...","3332","0.28684315801859045",""
"pass","o nein! mein pass ist weg!","o nein! mein {{1::pass}} ist weg!","oh, no! my passport is gone!","First 1 letter: p...","221","0.4417857142857143",""
"rote","er trug eine rote hose.","er trug eine {{1::rote}} hose.","he wore red pants.","First 1 letter: r...","152","0.42143266475644703",""
"rote","er hatte eine rote hose an.","er hatte eine {{1::rote}} hose an.","he wore red trousers.","First 1 letter: r...","152","0.441432664756447",""
