"cloze_word","source","source_cloze","target","hint","freq","score","audio_file"
"mädchen","tom sieht wie ein mädchen aus.","tom sieht wie ein {{1::mädchen}} aus.","tom looks like a girl.","First 2 letters: mä...","1254","0.46732891832229584",""
"falschen","tom hat einen falschen personalausweis.","tom hat einen {{1::falschen}} personalausweis.","tom has a fake id.","First 2 letters: fa...","126","0.4813333333333334",""
"schönen","schönen tag, tom.","{{1::schönen}} tag, tom.","have a nice day, tom.","First 2 letters: sc...","172","0.40151975683890573",""
"kurz","tom ging kurz.","tom ging {{1::kurz}}.","tom left for a second.","First 1 letter: k...","456","0.4177777777777778",""
"schlechtes","tom hatte schon ein schlechtes gewissen.","tom hatte schon ein {{1::schlechtes}} gewissen.","tom felt a little guilty.","First 3 letters: sch...","99","0.46791044776119406",""
"boot","hat tom ein boot?","hat tom ein {{1::boot}}?","does tom have a boat?","First 1 letter: b...","127","0.39133689839572194",""
"kleines","tom ist kein kleines kind.","tom ist kein {{1::kleines}} kind.","tom isn't a little kid.","First 2 letters: kl...","173","0.4815243902439025",""
"kamera","tom hat eine gute kamera.","tom hat eine gute {{1::kamera}}.","tom has a good camera.","First 2 letters: ka...","227","0.4418248175182482",""
"schönes","tom hat ein schönes fahrrad.","tom hat ein {{1::schönes}} fahrrad.","tom has a nice bike.","First 2 letters: sc...","248","0.4819762845849802",""
"schönes","tom hat ein schönes haus.","tom hat ein {{1::schönes}} haus.","tom has a beautiful house.","First 2 letters: sc...","248","0.4819762845849802",""
"kleines","tom hat ein kleines haus.","tom hat ein {{1::kleines}} haus.","tom has a small house.","First 2 letters: kl...","173","0.4815243902439025",""
"kleinen","tom hat einen kleinen bruder.","tom hat einen {{1::kleinen}} bruder.","tom has a little brother.","First 2 letters: kl...","316","0.48270270270270277",""
"bißchen","es scheint tom ein bißchen besser zu gehen.","es scheint tom ein {{1::bißchen}} besser zu gehen.","tom seems a little better.","First 2 letters: bi...","136","0.5013698630136987",""
"flugzeug","tom ist im flugzeug.","tom ist im {{1::flugzeug}}.","tom is on the plane.","First 2 letters: fl...","272","0.45218340611353713",""
"krawatte","tom legte eine krawatte an.","tom legte eine {{1::krawatte}} an.","tom put on a tie.","First 2 letters: kr...","151","0.48142857142857143",""
"schritt","tom ging einen schritt nach vorn.","tom ging einen {{1::schritt}} nach vorn.","tom took a step forward.","First 2 letters: sc...","134","0.5013623978201636",""
"schlechtes","tom hat ein schlechtes gedächtnis.","tom hat ein {{1::schlechtes}} gedächtnis.","tom has a poor memory.","First 3 letters: sch...","99","0.48124378109452737",""
"schlechtes","tom hat ein schlechtes erinnerungsvermögen.","tom hat ein {{1::schlechtes}} erinnerungsvermögen.","tom has a poor memory.","First 3 letters: sch...","99","0.48124378109452737",""
"gutes","tom hat ein gutes gedächtnis.","tom hat ein {{1::gutes}} gedächtnis.","tom has a good memory.","First 2 letters: gu...","349","0.4832894736842105",""
"polizist","tom wurde polizist.","tom wurde {{1::polizist}}.","tom became a police officer.","First 2 letters: po...","158","0.46812439261418853",""
"mantel","tom zog einen mantel an.","tom zog einen {{1::mantel}} an.","tom put on a coat.","First 2 letters: ma...","253","0.4820161290322581",""
"seien","tom sagt, sie seien ein genie.","tom sagt, sie {{1::seien}} ein genie.","tom says you're a genius.","First 2 letters: se...","427","0.5067567567567568",""
"stock","tom geht am stock.","tom geht am {{1::stock}}.","tom walks with a cane.","First 2 letters: st...","126","0.45133333333333336",""
"woche","tom nahm sich eine woche frei.","tom nahm sich eine {{1::woche}} frei.","tom took a week off.","First 2 letters: wo...","1165","0.46741741741741744",""
"schönes","tom hat ein schönes auto.","tom hat ein {{1::schönes}} auto.","tom has a beautiful car.","First 2 letters: sc...","248","0.4819762845849802",""
"überraschung","tom hat mir eine überraschung dagelassen.","tom hat mir eine {{1::überraschung}} dagelassen.","tom left me a surprise.","First 3 letters: übe...","112","0.4679520137103685",""
"kleines","tom hat ein kleines auto.","tom hat ein {{1::kleines}} auto.","tom has a small car.","First 2 letters: kl...","173","0.4815243902439025",""
"buch","tom gab mir ein buch.","tom gab mir ein {{1::buch}}.","tom gave me a book.","First 1 letter: b...","2386","0.3802649708532061",""
"wörterbuch","tom gab mir ein wörterbuch.","tom gab mir ein {{1::wörterbuch}}.","tom gave me a dictionary.","First 3 letters: wör...","297","0.4424509803921568",""
"körper","tom hat den körper eines tänzers.","tom hat den {{1::körper}} eines tänzers.","tom has a dancer's body.","First 2 letters: kö...","136","0.5013698630136987",""
"schlange","tom trat auf eine schlange.","tom trat auf eine {{1::schlange}}.","tom stepped on a snake.","First 2 letters: sc...","108","0.4412722646310432",""
"ähnlich","tom reagierte ähnlich.","tom reagierte {{1::ähnlich}}.","tom had a similar reaction.","First 2 letters: äh...","119","0.46797556719022687",""
"jahren","tom wurde zu 30 jahren haft verurteilt.","tom wurde zu 30 {{1::jahren}} haft verurteilt.","tom received a thirty-year sentence.","First 2 letters: ja...","942","0.5011286681715575",""
"gerufen","tom hat mir ein taxi gerufen.","tom hat mir ein taxi {{1::gerufen}}.","tom called me a cab.","First 2 letters: ge...","100","0.4345802161263508",""
"weile","tom zögerte eine weile.","tom zögerte eine {{1::weile}}.","tom hesitated for a while.","First 2 letters: we...","101","0.45125",""
"kaufen","tom kann kein auto kaufen.","tom kann kein auto {{1::kaufen}}.","tom can't buy a car.","First 2 letters: ka...","1076","0.4408665511265164",""
"zukunft","tom hat eine strahlende zukunft vor sich.","tom hat eine strahlende {{1::zukunft}} vor sich.","tom has a bright future.","First 2 letters: zu...","298","0.4881773399014778",""
"eilig","tom hat eilig gefrühstückt.","tom hat {{1::eilig}} gefrühstückt.","tom had a hasty breakfast.","First 2 letters: ei...","137","0.5013736263736264",""
"bier","tom bot mir ein bier an.","tom bot mir ein {{1::bier}} an.","tom offered me a beer.","First 1 letter: b...","458","0.4182945736434109",""
"weile","tom schaute eine weile zu.","tom schaute eine {{1::weile}} zu.","tom watched for a while.","First 2 letters: we...","101","0.48124999999999996",""
"spazieren","tom ist spazieren gegangen.","tom ist {{1::spazieren}} gegangen.","tom went for a stroll.","First 3 letters: spa...","288","0.5023474178403755",""
"tagebuch","führt tom ein tagebuch?","führt tom ein {{1::tagebuch}}?","does tom keep a diary?","First 2 letters: ta...","98","0.4512406947890819",""
"bessere","tom hat eine bessere idee.","tom hat eine {{1::bessere}} idee.","tom has a better idea.","First 2 letters: be...","127","0.4813368983957219",""
"gute","tom hat eine gute idee.","tom hat eine {{1::gute}} idee.","tom has a good idea.","First 1 letter: g...","1135","0.4207861635220126",""
"termin","tom hat einen termin beim zahnarzt.","tom hat einen {{1::termin}} beim zahnarzt.","tom has a dentist appointment.","First 2 letters: te...","101","0.50125",""
"kilometer","tom kann anderthalb kilometer schwimmen.","tom kann anderthalb {{1::kilometer}} schwimmen.","tom can swim a mile.","First 3 letters: kil...","122","0.4813192612137204",""
"spiel","tom verpaßt nie ein spiel.","tom verpaßt nie ein {{1::spiel}}.","tom never misses a game.","First 2 letters: sp...","525","0.4592307692307692",""
"hügel","tom rannte den hügel hinauf.","tom rannte den {{1::hügel}} hinauf.","tom ran up the hill.","First 2 letters: hü...","100","0.4812468827930174",""
"werden","tom und ich werden okay sein.","tom und ich {{1::werden}} okay sein.","tom and i'll be ok.","First 2 letters: we...","4703","0.5001189343482397",""
"baum","tom fiel vom baum.","tom fiel vom {{1::baum}}.","tom fell from the tree.","First 1 letter: b...","482","0.4163157894736842",""
"beim","tom ist beim fbi.","tom ist {{1::beim}} fbi.","tom is with the fbi.","First 1 letter: b...","1128","0.44079491255961845",""
"flugzeug","tom stieg aus dem flugzeug.","tom stieg aus dem {{1::flugzeug}}.","tom got off the plane.","First 2 letters: fl...","272","0.4421834061135371",""
"wasser","tom ist ins wasser gefallen.","tom ist ins {{1::wasser}} gefallen.","tom fell into the water.","First 2 letters: wa...","1263","0.4806544502617801",""
"flugzeug","tom ist ins flugzeug gestiegen.","tom ist ins {{1::flugzeug}} gestiegen.","tom got on the plane.","First 2 letters: fl...","272","0.48218340611353716",""
"zufällig","gestern habe ich tom zufällig getroffen.","gestern habe ich tom {{1::zufällig}} getroffen.","i ran into tom yesterday.","First 2 letters: zu...","221","0.46845238095238095",""
"hügel","tom rannte den hügel hinunter.","tom rannte den {{1::hügel}} hinunter.","tom ran down the hill.","First 2 letters: hü...","100","0.4812468827930174",""
"meiner","tom ist der ex meiner ex.","tom ist der ex {{1::meiner}} ex.","tom is my ex's ex.","First 2 letters: me...","1341","0.4672604908946952",""
"trinkst","du trinkst zu viel, tom.","du {{1::trinkst}} zu viel, tom.","you drink too much, tom.","First 2 letters: tr...","121","0.4413157894736842",""
"trinken","lass tom kein bier trinken!","lass tom kein bier {{1::trinken}}!","don't let tom drink beer.","First 2 letters: tr...","767","0.441865671641791",""
"laden","tom lief in den laden.","tom lief in den {{1::laden}}.","tom ran into the shop.","First 2 letters: la...","313","0.4426595744680851",""
"magst","tom sagte, du magst popcorn.","tom sagte, du {{1::magst}} popcorn.","tom said you like popcorn.","First 2 letters: ma...","451","0.49",""
"karten","tom bezahlte die karten.","tom bezahlte die {{1::karten}}.","tom paid for the tickets.","First 2 letters: ka...","133","0.4513586956521739",""
"papier","tom hat kein papier mehr.","tom hat kein {{1::papier}} mehr.","tom ran out of paper.","First 2 letters: pa...","158","0.4814577259475219",""
